,Player,#,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,Date,Team,Opponent
8505,James Ward-Prowse,16,eng ENG,DM,90,0,0,0,0,2,1,0,0,60,10,0,3,2,0.1,0.1,0.2,3,0,35,47,74.5,128,26,23,0,0,6/25/20,Southampton,Arsenal
8506,Ryan Bertrand,21,eng ENG,LB,90,0,0,0,0,0,0,0,0,84,11,2,0,1,0,0,0.1,3,0,58,74,78.4,327,44,102,0,1,6/25/20,Southampton,Arsenal
8507,Jan Bednarek,35,pl POL,CB,90,0,0,0,0,1,0,0,0,69,7,2,2,2,0.1,0.1,0,2,0,53,57,93,324,44,64,0,0,6/25/20,Southampton,Arsenal
8508,Jack Stephens,5,eng ENG,CB,84,0,0,0,0,0,0,0,1,46,1,0,1,1,0,0,0.1,1,0,34,44,77.3,170,32,96,0,0,6/25/20,Southampton,Arsenal
8509,Yan Valery,43,fr FRA,RB,45,0,0,0,0,0,0,0,0,25,6,0,2,0,0,0,0,0,0,13,19,68.4,35,7,28,0,1,6/25/20,Southampton,Arsenal
8510,Kyle Walker-Peters,24,eng ENG,RB,45,0,0,0,0,0,0,0,0,38,2,0,0,1,0,0,0,1,0,29,36,80.6,66,28,96,2,2,6/25/20,Southampton,Arsenal
8511,Alex McCarthy,1,eng ENG,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,20,35,57.1,536,21,52,0,0,6/25/20,Southampton,Arsenal
8512,Eddie Nketiah,30,eng ENG,FW,78,1,0,0,0,2,1,0,0,25,40,2,1,0,1.3,1.3,0,0,0,6,11,54.5,21,20,73,1,2,6/25/20,Arsenal,Southampton
8513,Alexandre Lacazette,9,fr FRA,FW,12,0,0,0,0,3,1,0,0,4,4,0,0,0,0.4,0.4,0,2,1,0,0,,0,1,0,0,0,6/25/20,Arsenal,Southampton
8514,Pierre-Emerick Aubameyang,14,ga GAB,LW,90,0,0,0,0,3,2,0,0,23,11,1,0,1,0.5,0.5,0,1,0,7,16,43.8,44,12,87,0,0,6/25/20,Arsenal,Southampton
8515,Nicolas Pepe,19,ci CIV,RW,63,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0.3,1,0,7,9,77.8,56,11,41,1,3,6/25/20,Arsenal,Southampton
8516,Joseph Willock,28,eng ENG,RW,27,1,0,0,0,1,1,0,0,18,11,0,1,2,0.6,0.6,0,1,0,11,12,91.7,71,8,9,0,0,6/25/20,Arsenal,Southampton
8517,Bukayo Saka,77,eng ENG,CM,90,0,0,0,0,0,0,1,0,49,9,1,1,2,0,0,0.2,3,0,32,39,82.1,183,32,169,3,3,6/25/20,Arsenal,Southampton
8518,Dani Ceballos,8,es ESP,CM,79,0,0,0,0,0,0,0,0,49,18,2,4,2,0,0,0.1,1,0,31,40,77.5,155,21,31,0,0,6/25/20,Arsenal,Southampton
8519,Ainsley Maitland-Niles,15,eng ENG,CM,11,0,0,0,0,0,0,0,0,11,7,1,1,0,0,0,0,0,0,8,10,80,20,8,5,0,0,6/25/20,Arsenal,Southampton
8520,Granit Xhaka,34,ch SUI,DM,90,0,0,0,0,0,0,0,0,52,19,0,0,4,0,0,0,0,0,37,46,80.4,123,32,103,0,0,6/25/20,Arsenal,Southampton
8521,Kieran Tierney,3,sco SCO,LB,69,0,0,0,0,0,0,0,0,57,4,0,0,0,0,0,0.4,1,0,46,53,86.8,375,39,74,1,1,6/25/20,Arsenal,Southampton
8522,Sead Kolasinac,31,ba BIH,LB,21,0,0,0,0,0,0,0,0,7,2,0,2,0,0,0,0,0,0,6,6,100,28,3,3,0,0,6/25/20,Arsenal,Southampton
8523,Rob Holding,16,eng ENG,CB,90,0,0,0,0,0,0,0,0,56,4,0,1,2,0,0,0,1,0,39,45,86.7,156,32,55,0,0,6/25/20,Arsenal,Southampton
8524,Shkodran Mustafi,20,de GER,CB,90,0,0,0,0,0,0,1,0,53,8,0,1,1,0,0,0,0,0,41,43,95.3,202,32,129,1,1,6/25/20,Arsenal,Southampton
8525,Hector Bellerin,2,es ESP,RB,90,0,0,0,0,1,0,0,0,72,18,4,3,1,0.1,0.1,0,0,0,38,53,71.7,159,34,83,2,3,6/25/20,Arsenal,Southampton
8526,Emiliano MartÃ­nez,26,ar ARG,GK,90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,28,40,70,599,18,27,0,0,6/25/20,Arsenal,Southampton
8527,Olivier Giroud,18,fr FRA,FW,61,0,0,0,0,1,1,0,0,24,21,0,0,2,0.1,0.1,0,1,0,11,17,64.7,15,2,0,0,0,6/25/20,Chelsea,Manchester City
8528,Tammy Abraham,9,eng ENG,FW,29,0,0,0,0,3,1,0,0,8,11,1,0,1,1.1,1.1,0,1,1,1,1,100,2,1,0,0,0,6/25/20,Chelsea,Manchester City
8529,Christian Pulisic,22,us USA,LW,89,1,0,0,0,3,2,0,0,34,11,0,0,1,1.1,1.1,0,4,1,17,24,70.8,65,27,230,4,5,6/25/20,Chelsea,Manchester City
8530,Billy Gilmour,47,sco SCO,CM,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.1,1,0,1,2,50,25,1,11,0,0,6/25/20,Chelsea,Manchester City
8531,Willian,10,br BRA,RW,90,1,0,1,1,0,0,0,0,38,14,1,0,1,0.8,0,0.5,4,0,20,33,60.6,162,24,190,2,3,6/25/20,Chelsea,Manchester City
8532,Mason Mount,19,eng ENG,CM,89,0,0,0,0,2,0,0,0,42,29,1,1,1,0.3,0.3,0.1,1,0,26,29,89.7,29,27,72,1,2,6/25/20,Chelsea,Manchester City
8533,Pedro,11,es ESP,"LW,CM",1,0,0,0,0,1,1,0,0,4,1,0,0,0,0.1,0.1,0,0,0,2,3,66.7,0,3,28,0,0,6/25/20,Chelsea,Manchester City
8534,Ross Barkley,8,eng ENG,CM,72,0,0,0,0,2,0,0,0,25,9,0,0,0,0.1,0.1,0.1,2,0,18,20,90,105,16,69,1,1,6/25/20,Chelsea,Manchester City
8535,Mateo Kovacic,17,hr CRO,CM,18,0,0,0,0,0,0,0,0,15,13,0,0,1,0,0,0,0,0,13,14,92.9,60,10,18,0,0,6/25/20,Chelsea,Manchester City
8536,N'Golo Kante,7,fr FRA,DM,90,0,0,0,0,0,0,0,0,46,11,0,3,2,0,0,0,0,0,34,40,85,140,20,32,0,0,6/25/20,Chelsea,Manchester City
8537,Marcos Alonso,3,es ESP,LB,90,0,0,0,0,0,0,1,0,40,14,1,0,3,0,0,0,0,0,24,33,72.7,145,21,76,0,0,6/25/20,Chelsea,Manchester City
8538,Antonio Rudiger,2,de GER,CB,90,0,0,0,0,0,0,0,0,53,5,0,0,0,0,0,0,0,0,42,46,91.3,423,32,50,0,0,6/25/20,Chelsea,Manchester City
8539,Andreas Christensen,4,dk DEN,CB,90,0,0,0,0,1,1,0,0,55,9,2,1,2,0.2,0.2,0.5,1,0,44,46,95.7,397,38,113,0,0,6/25/20,Chelsea,Manchester City
8540,Cesar Azpilicueta,28,es ESP,RB,90,0,0,0,0,1,0,0,0,55,22,3,2,2,0.1,0.1,0,2,0,37,46,80.4,303,25,127,0,0,6/25/20,Chelsea,Manchester City
8541,Kepa Arrizabalaga,1,es ESP,GK,90,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,35,45,77.8,294,22,48,0,0,6/25/20,Chelsea,Manchester City
8542,Bernardo Silva,20,pt POR,FW,54,0,0,0,0,1,0,0,0,29,15,0,0,3,0.1,0.1,0,1,0,22,24,91.7,52,20,71,0,1,6/25/20,Manchester City,Chelsea
8543,Gabriel Jesus,9,br BRA,FW,36,0,0,0,0,0,0,0,0,13,7,1,0,0,0,0,0,0,0,9,10,90,15,12,18,2,3,6/25/20,Manchester City,Chelsea
8544,Raheem Sterling,7,eng ENG,LW,90,0,0,0,0,2,0,0,0,47,10,0,0,0,0.4,0.4,0,1,0,38,40,95,86,38,123,0,2,6/25/20,Manchester City,Chelsea
8545,Riyad Mahrez,26,dz ALG,RW,90,0,0,0,0,1,0,0,0,65,14,1,1,1,0,0,0.4,6,1,43,52,82.7,205,48,160,2,3,6/25/20,Manchester City,Chelsea
8546,Ilkay Gundogan,8,de GER,"CM,DM",90,0,0,0,0,0,0,0,0,92,12,1,0,0,0,0,0,2,0,82,89,92.1,227,81,175,4,4,6/25/20,Manchester City,Chelsea
8547,Kevin De Bruyne,17,be BEL,CM,90,1,0,0,0,2,1,1,0,60,19,2,1,1,0.1,0.1,0.1,4,1,43,55,78.2,182,42,148,1,1,6/25/20,Manchester City,Chelsea
8548,Rodrigo,16,es ESP,DM,54,0,0,0,0,1,0,0,0,58,8,1,0,1,0,0,0,1,0,51,53,96.2,174,45,114,1,1,6/25/20,Manchester City,Chelsea
8549,David Silva,21,es ESP,"CM,DM",36,0,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0,0,0,27,30,90,109,21,36,0,1,6/25/20,Manchester City,Chelsea
8550,Benjamin Mendy,22,fr FRA,LB,58,0,0,0,0,2,0,0,0,64,3,0,1,2,0,0,0,2,0,50,58,86.2,161,43,104,2,2,6/25/20,Manchester City,Chelsea
8551,Oleksandr Zinchenko,11,ua UKR,LB,32,0,0,0,0,0,0,0,0,30,2,0,1,1,0,0,0,0,0,23,26,88.5,114,20,45,1,1,6/25/20,Manchester City,Chelsea
8552,Aymeric Laporte,14,fr FRA,CB,73,0,0,0,0,0,0,0,0,93,7,1,0,1,0,0,0,1,0,83,89,93.3,484,71,263,0,0,6/25/20,Manchester City,Chelsea
8553,Nicolas Otamendi,30,ar ARG,CB,17,0,0,0,0,0,0,0,0,25,2,0,1,0,0,0,0,0,0,21,24,87.5,147,18,125,0,0,6/25/20,Manchester City,Chelsea
8554,Fernandinho,25,br BRA,CB,76,0,0,0,0,1,1,0,1,79,6,1,0,4,0,0,0,0,0,61,67,91,386,53,278,0,0,6/25/20,Manchester City,Chelsea
8555,Kyle Walker,2,eng ENG,RB,90,0,0,0,0,0,0,0,0,91,7,2,0,1,0,0,0,1,0,73,86,84.9,281,66,169,1,1,6/25/20,Manchester City,Chelsea
8556,Ederson,31,br BRA,GK,90,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,30,35,85.7,379,25,77,0,0,6/25/20,Manchester City,Chelsea
8557,Keinan Davis,39,eng ENG,FW,81,0,0,0,0,1,0,0,0,29,9,1,0,1,0,0,0,2,0,13,19,68.4,22,21,46,0,0,6/27/20,Aston Villa,Wolves
8558,Anwar El Ghazi,21,nl NED,FW,9,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,6,9,66.7,31,10,26,1,3,6/27/20,Aston Villa,Wolves
8559,Mbwana Samatta,20,tz TAN,FW,90,0,0,0,0,1,0,0,0,18,12,0,0,0,0,0,0,1,0,9,13,69.2,11,16,33,4,5,6/27/20,Aston Villa,Wolves
8560,Jack Grealish,10,eng ENG,AM,90,0,0,0,0,2,1,0,0,68,8,1,0,2,0.1,0.1,0.2,5,0,52,58,89.7,151,59,210,3,6,6/27/20,Aston Villa,Wolves
8561,Marvelous Nakamba,11,zw ZIM,CM,81,0,0,0,0,0,0,0,0,38,13,1,2,3,0,0,0,0,0,26,30,86.7,105,15,5,0,0,6/27/20,Aston Villa,Wolves
8562,Trezeguet,17,eg EGY,CM,9,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,6/27/20,Aston Villa,Wolves
8563,Conor Hourihane,14,ie IRL,CM,59,0,0,0,0,1,0,0,0,34,6,1,1,0,0.1,0.1,0,2,0,19,28,67.9,185,12,26,0,0,6/27/20,Aston Villa,Wolves
8564,John McGinn,7,sco SCO,CM,31,0,0,0,0,0,0,0,0,17,2,0,0,1,0,0,0.1,2,0,13,15,86.7,103,15,39,1,1,6/27/20,Aston Villa,Wolves
8565,Douglas Luiz,6,br BRA,DM,90,0,0,0,0,1,0,0,0,70,17,2,0,2,0,0,0,1,0,59,65,90.8,178,50,201,0,0,6/27/20,Aston Villa,Wolves
8566,Matt Targett,18,eng ENG,LB,10,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,4,5,80,25,3,5,0,0,6/27/20,Aston Villa,Wolves
8567,Neil Taylor,3,wal WAL,LB,80,0,0,0,0,0,0,0,0,57,3,1,2,4,0,0,0.1,3,0,42,48,87.5,284,29,47,0,0,6/27/20,Aston Villa,Wolves
8568,Tyrone Mings,40,eng ENG,CB,90,0,0,0,0,0,0,1,0,56,4,1,2,2,0,0,0,0,0,38,49,77.6,228,40,199,0,0,6/27/20,Aston Villa,Wolves
8569,Kortney Hause,30,eng ENG,CB,90,0,0,0,0,3,0,0,0,47,9,1,1,2,0.1,0.1,0,0,0,29,35,82.9,240,26,64,0,0,6/27/20,Aston Villa,Wolves
8570,Ezri Konsa Ngoyo,15,eng ENG,RB,59,0,0,0,0,0,0,0,0,41,10,0,2,2,0,0,0,1,0,24,35,68.6,172,16,30,0,1,6/27/20,Aston Villa,Wolves
8571,Ahmed El Mohamady,27,eg EGY,RB,31,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,1,0,16,19,84.2,94,18,93,1,1,6/27/20,Aston Villa,Wolves
8572,Ãrjan Nyland,25,no NOR,GK,90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,15,27,55.6,396,9,56,0,0,6/27/20,Aston Villa,Wolves
8573,Diogo Jota,18,pt POR,FW,59,0,0,0,0,1,0,0,0,36,9,0,0,0,0.2,0.2,0,2,0,22,27,81.5,19,25,138,0,3,6/27/20,Wolves,Aston Villa
8574,Adama Traore,37,es ESP,FW,31,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,1,0,15,18,83.3,9,24,124,5,5,6/27/20,Wolves,Aston Villa
8575,Raul Jimenez,9,mx MEX,FW,84,0,0,0,0,3,1,0,0,38,11,0,0,1,0.1,0.1,0,1,1,19,29,65.5,62,24,111,1,3,6/27/20,Wolves,Aston Villa
8576,Pedro Neto,7,pt POR,FW,6,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,3,3,100,0,4,11,0,0,6/27/20,Wolves,Aston Villa
8577,Joao Moutinho,28,pt POR,CM,90,0,0,0,0,0,0,0,0,56,11,2,0,0,0,0,0.1,3,0,49,54,90.7,250,38,106,1,1,6/27/20,Wolves,Aston Villa
8578,Leander Dendoncker,32,be BEL,CM,90,1,0,0,0,4,1,0,0,33,21,2,0,0,0.2,0.2,0,1,0,17,26,65.4,63,15,7,0,0,6/27/20,Wolves,Aston Villa
8579,Ruben Neves,8,pt POR,DM,90,0,0,0,0,0,0,1,0,67,13,0,2,1,0,0,0,4,0,51,64,79.7,272,40,49,0,0,6/27/20,Wolves,Aston Villa
8580,Jonny,19,es ESP,WB,90,0,1,0,0,0,0,0,0,68,24,2,0,3,0,0,0.1,1,1,45,55,81.8,215,41,110,0,1,6/27/20,Wolves,Aston Villa
8581,Matt Doherty,2,ie IRL,WB,90,0,0,0,0,1,0,0,0,76,11,3,1,1,0.1,0.1,0,1,0,53,66,80.3,402,40,140,0,0,6/27/20,Wolves,Aston Villa
8582,Romain Saiss,27,ma MAR,CB,90,0,0,0,0,0,0,0,0,53,12,0,1,1,0,0,0,0,0,38,48,79.2,297,24,47,0,0,6/27/20,Wolves,Aston Villa
8583,Conor Coady,16,eng ENG,CB,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,34,39,87.2,423,25,72,0,0,6/27/20,Wolves,Aston Villa
8584,Willy Boly,15,fr FRA,CB,90,0,0,0,0,0,0,0,0,40,14,1,0,1,0,0,0,1,0,28,33,84.8,242,21,32,0,0,6/27/20,Wolves,Aston Villa
8585,Rui PatrÃ­cio,11,pt POR,GK,90,0,0,0,0,0,0,0,0,32,0,0,1,0,0,0,0,0,0,22,31,71,779,5,6,0,0,6/27/20,Wolves,Aston Villa
8586,Troy Deeney,9,eng ENG,FW,90,0,0,0,0,1,0,0,0,27,11,1,0,0,0.1,0.1,0,1,0,9,21,42.9,20,9,16,0,0,6/28/20,Watford,Southampton
8587,Roberto Pereyra,37,ar ARG,LW,73,0,0,0,0,0,0,0,0,35,10,0,1,1,0,0,0,2,0,21,28,75,94,21,84,1,1,6/28/20,Watford,Southampton
8588,Joao Pedro,17,br BRA,LW,17,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,6,8,75,19,6,10,1,1,6/28/20,Watford,Southampton
8589,Ismaila Sarr,23,sn SEN,RW,90,0,0,0,0,1,0,0,0,37,21,0,1,1,0.1,0.1,0.1,1,0,15,24,62.5,36,23,79,1,2,6/28/20,Watford,Southampton
8590,Abdoulaye Doucoure,16,fr FRA,AM,90,0,0,0,0,2,0,1,0,47,33,1,1,4,0.1,0.1,0,1,0,21,35,60,126,21,44,0,0,6/28/20,Watford,Southampton
8591,Etienne Capoue,29,fr FRA,CM,90,0,0,0,0,0,0,0,0,57,17,3,3,2,0,0,0,0,0,35,48,72.9,195,23,40,1,1,6/28/20,Watford,Southampton
8592,Will Hughes,19,eng ENG,CM,72,0,0,0,0,3,0,0,0,45,12,2,2,1,0.2,0.2,0,0,0,27,34,79.4,105,27,55,2,2,6/28/20,Watford,Southampton
8593,Danny Welbeck,10,eng ENG,CM,18,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,3,4,75,11,2,10,0,0,6/28/20,Watford,Southampton
8594,Adam Masina,11,it ITA,LB,73,0,0,0,0,0,0,0,0,59,6,0,1,2,0,0,0,0,0,27,50,54,334,35,69,0,0,6/28/20,Watford,Southampton
8595,Jose Holebas,25,gr GRE,LB,17,0,0,0,0,0,0,0,0,13,5,1,0,0,0,0,0,0,0,5,11,45.5,62,4,10,0,1,6/28/20,Watford,Southampton
8596,Craig Dawson,4,eng ENG,CB,90,0,0,0,0,0,0,1,0,46,7,0,1,3,0,0,0.1,1,0,30,35,85.7,142,21,46,0,0,6/28/20,Watford,Southampton
8597,Craig Cathcart,15,nir NIR,CB,90,0,0,0,0,0,0,1,0,56,13,3,4,0,0,0,0,0,0,35,45,77.8,217,25,29,0,0,6/28/20,Watford,Southampton
8598,Kiko Femenia,21,es ESP,RB,78,0,0,0,0,0,0,0,0,61,12,1,0,0,0,0,0,0,0,37,57,64.9,229,32,45,1,2,6/28/20,Watford,Southampton
8599,Ignacio Pussetto,33,ar ARG,RB,12,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,5,9,55.6,45,5,23,0,1,6/28/20,Watford,Southampton
8600,Ben Foster,26,eng ENG,GK,90,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,22,43,51.2,641,21,90,0,0,6/28/20,Watford,Southampton
8601,Danny Ings,9,eng ENG,FW,90,2,0,0,0,2,2,0,0,51,16,1,2,1,0.2,0.2,0.3,5,1,21,36,58.3,62,31,129,3,4,6/28/20,Southampton,Watford
8602,Shane Long,7,ie IRL,FW,74,0,0,0,0,1,1,0,0,30,12,1,0,0,0.1,0.1,0,1,0,9,17,52.9,46,17,104,0,0,6/28/20,Southampton,Watford
8603,Che Adams,10,eng ENG,FW,16,0,0,0,0,2,1,0,0,8,3,0,0,0,0.4,0.4,0,3,1,3,4,75,29,9,68,1,1,6/28/20,Southampton,Watford
8604,Nathan Redmond,22,eng ENG,CM,90,0,0,0,0,3,1,0,0,55,13,3,1,2,0.2,0.2,0,1,0,31,41,75.6,118,30,108,1,2,6/28/20,Southampton,Watford
8605,William Smallbone,27,ie IRL,CM,64,0,1,0,0,0,0,0,0,27,13,1,1,4,0,0,0.1,1,1,12,16,75,61,16,13,0,0,6/28/20,Southampton,Watford
8606,Stuart Armstrong,17,sco SCO,CM,26,0,0,0,0,0,0,0,0,23,6,3,1,0,0,0,0,2,0,10,12,83.3,97,11,61,1,1,6/28/20,Southampton,Watford
8607,Oriol Romeu,14,es ESP,DM,90,0,0,0,0,0,0,0,0,64,13,2,2,3,0,0,0.3,3,0,43,53,81.1,179,37,60,1,1,6/28/20,Southampton,Watford
8608,James Ward-Prowse,16,eng ENG,DM,90,1,0,0,0,3,2,0,0,81,17,2,0,3,0.4,0.4,0.4,3,1,52,62,83.9,214,37,23,0,0,6/28/20,Southampton,Watford
8609,Ryan Bertrand,21,eng ENG,LB,90,0,0,0,0,0,0,0,0,78,14,2,0,2,0,0,0,0,0,52,64,81.3,376,28,80,0,0,6/28/20,Southampton,Watford
8610,Jannik Vestergaard,4,dk DEN,CB,90,0,0,0,0,0,0,0,0,62,6,0,4,0,0,0,0,0,0,37,44,84.1,232,33,46,0,0,6/28/20,Southampton,Watford
8611,Jan Bednarek,35,pl POL,CB,90,0,0,0,0,0,0,0,0,69,3,1,1,2,0,0,0,0,0,32,45,71.1,136,28,48,0,0,6/28/20,Southampton,Watford
8612,Kyle Walker-Peters,24,eng ENG,RB,90,0,0,0,0,0,0,0,0,63,7,2,0,2,0,0,0,0,0,38,47,80.9,234,29,256,0,0,6/28/20,Southampton,Watford
8613,Alex McCarthy,1,eng ENG,GK,90,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,10,22,45.5,389,9,9,0,0,6/28/20,Southampton,Watford
8614,Jordan Ayew,9,gh GHA,FW,90,0,0,0,0,4,1,0,0,46,39,3,0,1,0.3,0.3,0.2,3,0,25,26,96.2,70,31,133,2,2,6/29/20,Crystal Palace,Burnley
8615,Wilfried Zaha,11,ci CIV,CM,90,0,0,0,0,2,0,0,0,57,19,1,0,1,0.1,0.1,0.3,4,0,35,42,83.3,188,53,307,3,5,6/29/20,Crystal Palace,Burnley
8616,James McArthur,18,sco SCO,CM,90,0,0,0,0,1,0,0,0,64,32,2,0,0,0.2,0.2,0.1,3,0,42,51,82.4,235,46,123,1,2,6/29/20,Crystal Palace,Burnley
8617,Cheikhou Kouyate,8,sn SEN,CM,45,0,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,10,12,83.3,32,10,11,0,0,6/29/20,Crystal Palace,Burnley
8618,James McCarthy,22,ie IRL,CM,45,0,0,0,0,0,0,1,0,33,8,0,1,2,0,0,0,0,0,28,31,90.3,136,16,41,0,0,6/29/20,Crystal Palace,Burnley
8619,Andros Townsend,10,eng ENG,CM,76,0,0,0,0,2,0,0,0,43,12,1,0,2,0,0,0,1,0,22,32,68.8,119,36,156,1,2,6/29/20,Crystal Palace,Burnley
8620,Max Meyer,7,de GER,CM,14,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0.1,3,0,10,12,83.3,39,12,35,0,0,6/29/20,Crystal Palace,Burnley
8621,Luka Milivojevic,4,rs SRB,DM,90,0,0,0,0,3,0,0,0,84,15,1,0,3,0.2,0.2,0,2,0,61,71,85.9,289,57,126,0,0,6/29/20,Crystal Palace,Burnley
8622,Patrick van Aanholt,3,nl NED,LB,90,0,0,0,0,1,1,0,0,79,13,2,1,1,0,0,0,3,0,53,69,76.8,304,41,169,0,0,6/29/20,Crystal Palace,Burnley
8623,Gary Cahill,24,eng ENG,CB,90,0,0,0,0,3,2,0,0,60,1,0,1,0,0.3,0.3,0,0,0,39,48,81.3,196,32,69,0,0,6/29/20,Crystal Palace,Burnley
8624,Scott Dann,6,eng ENG,CB,90,0,0,0,0,1,0,0,0,62,4,1,1,2,0.1,0.1,0,0,0,44,51,86.3,355,29,75,0,0,6/29/20,Crystal Palace,Burnley
8625,Joel Ward,2,eng ENG,RB,90,0,0,0,0,0,0,0,0,72,13,6,2,2,0,0,0,0,0,41,54,75.9,227,24,91,0,0,6/29/20,Crystal Palace,Burnley
8626,Vicente Guaita,31,es ESP,GK,90,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,14,25,56,189,13,26,0,0,6/29/20,Crystal Palace,Burnley
8627,Matej Vydra,27,cz CZE,FW,90,0,0,0,0,1,0,0,0,25,11,0,0,2,0,0,0,2,0,9,14,64.3,8,9,39,0,0,6/29/20,Burnley,Crystal Palace
8628,Dwight McNeil,11,eng ENG,"AM,CM",90,0,0,0,0,4,2,0,0,52,28,2,2,4,0.2,0.2,0,3,1,26,31,83.9,81,43,173,3,6,6/29/20,Burnley,Crystal Palace
8629,Erik Pieters,23,nl NED,"CM,LW",90,0,0,0,0,1,1,0,0,44,16,2,0,6,0.3,0.3,0,1,0,22,26,84.6,37,21,28,0,1,6/29/20,Burnley,Crystal Palace
8630,Josh Brownhill,8,eng ENG,"CM,RW",90,0,0,0,0,1,0,0,0,42,13,2,1,2,0.1,0.1,0,2,0,24,29,82.8,67,20,64,3,3,6/29/20,Burnley,Crystal Palace
8631,Jack Cork,4,eng ENG,DM,69,0,0,0,0,0,0,0,0,32,17,0,0,0,0,0,0,0,0,22,27,81.5,65,27,51,2,3,6/29/20,Burnley,Crystal Palace
8632,Kevin Long,28,ie IRL,CB,21,0,0,0,0,0,0,0,0,5,3,1,0,1,0,0,0,0,0,1,3,33.3,0,2,2,0,0,6/29/20,Burnley,Crystal Palace
8633,Ashley Westwood,18,eng ENG,"DM,CM",90,0,1,0,0,0,0,0,0,69,11,0,0,0,0,0,0.1,3,1,52,64,81.3,306,44,136,0,2,6/29/20,Burnley,Crystal Palace
8634,Charlie Taylor,3,eng ENG,"LB,WB",90,0,0,0,0,0,0,0,0,68,9,3,0,4,0,0,0,0,0,41,55,74.5,101,33,73,1,2,6/29/20,Burnley,Crystal Palace
8635,Ben Mee,6,eng ENG,CB,90,1,0,0,0,1,1,0,0,65,5,3,0,1,0,0,0,0,0,37,55,67.3,537,33,82,0,0,6/29/20,Burnley,Crystal Palace
8636,James Tarkowski,5,eng ENG,CB,90,0,0,0,0,0,0,1,0,48,13,5,4,2,0,0,0.1,1,0,18,32,56.3,69,16,36,0,0,6/29/20,Burnley,Crystal Palace
8637,Phil Bardsley,26,sco SCO,"RB,WB",90,0,0,0,0,0,0,0,0,45,14,1,0,1,0,0,0,0,0,30,38,78.9,235,19,12,0,0,6/29/20,Burnley,Crystal Palace
8638,Nick Pope,1,eng ENG,GK,90,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,8,20,40,202,6,39,0,0,6/29/20,Burnley,Crystal Palace
8639,Aaron Connolly,44,ie IRL,FW,86,0,0,0,0,1,1,0,0,19,11,0,0,1,0.1,0.1,0,1,0,9,10,90,24,15,100,1,2,6/30/20,Brighton,Manchester Utd
8640,Solly March,20,eng ENG,FW,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,3,66.7,0,2,0,0,0,6/30/20,Brighton,Manchester Utd
8641,Alexis Mac Allister,10,ar ARG,"FW,CM",80,0,0,0,0,1,0,0,0,47,27,0,0,5,0.1,0.1,0.3,5,0,26,36,72.2,121,18,69,1,2,6/30/20,Brighton,Manchester Utd
8642,Aaron Mooy,18,au AUS,CM,10,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,5,60,70,3,18,0,0,6/30/20,Brighton,Manchester Utd
8643,Yves Bissouma,8,ml MLI,"DM,CM",90,0,0,0,0,0,0,0,0,58,28,7,3,6,0,0,0,0,0,32,35,91.4,172,32,112,5,6,6/30/20,Brighton,Manchester Utd
8644,Tariq Lamptey,2,eng ENG,CM,45,0,0,0,0,0,0,0,0,19,15,0,0,3,0,0,0,0,0,6,10,60,24,14,75,1,2,6/30/20,Brighton,Manchester Utd
8645,Leandro Trossard,11,be BEL,CM,45,0,0,0,0,3,0,0,0,29,7,0,0,0,0.2,0.2,0.1,2,0,19,23,82.6,185,22,111,2,2,6/30/20,Brighton,Manchester Utd
