,Player,#,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,Date,Team,Opponent
384,Jorginho,5.0,it ITA,DM,87,0,0,0,0,0,0,0,0,92,18,2,2,1,0.0,0.0,0.0,2,0,77,85,90.6,333,67,42,0,0,07/26/20,Chelsea,Wolves
385,Ross Barkley,8.0,eng ENG,DM,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,33,3,0,0,0,07/26/20,Chelsea,Wolves
386,Marcos Alonso,3.0,es ESP,WB,90,0,0,0,0,2,0,0,0,84,14,4,1,2,0.1,0.1,0.1,3,1,57,67,85.1,448,43,130,1,2,07/26/20,Chelsea,Wolves
387,Reece James,24.0,eng ENG,WB,90,0,0,0,0,1,0,0,0,63,17,4,0,1,0.0,0.0,0.1,1,0,38,53,71.7,106,47,86,0,0,07/26/20,Chelsea,Wolves
388,Antonio Rudiger,2.0,de GER,CB,90,0,0,0,0,0,0,0,0,89,21,7,0,1,0.0,0.0,0.0,0,0,63,74,85.1,481,60,174,0,0,07/26/20,Chelsea,Wolves
389,Kurt Zouma,15.0,fr FRA,CB,90,0,0,0,0,0,0,0,0,80,2,2,2,2,0.0,0.0,0.0,0,0,57,62,91.9,263,51,63,0,0,07/26/20,Chelsea,Wolves
390,Cesar Azpilicueta,28.0,es ESP,CB,90,0,0,0,0,1,0,1,0,106,14,4,1,2,0.0,0.0,0.0,0,0,67,91,73.6,759,65,88,0,0,07/26/20,Chelsea,Wolves
391,Willy Caballero,13.0,ar ARG,GK,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,0,0,33,40,82.5,597,29,47,0,0,07/26/20,Chelsea,Wolves
392,Raul Jimenez,9.0,mx MEX,FW,90,0,0,0,0,2,0,0,0,44,19,1,0,1,0.1,0.1,0.0,0,0,10,28,35.7,53,31,76,0,0,07/26/20,Wolves,Chelsea
393,Diogo Jota,18.0,pt POR,LW,83,0,0,0,0,1,1,1,0,43,8,1,0,2,0.1,0.1,0.0,1,0,22,32,68.8,17,29,84,2,2,07/26/20,Wolves,Chelsea
394,Bruno JordÃ£o,6.0,pt POR,LW,7,0,0,0,0,0,0,0,0,6,0,0,0,1,0.0,0.0,0.0,0,0,2,5,40.0,11,5,27,0,0,07/26/20,Wolves,Chelsea
395,Pedro Neto,7.0,pt POR,RW,45,0,0,0,0,0,0,1,0,23,8,2,0,0,0.0,0.0,0.0,1,0,11,15,73.3,63,14,34,0,1,07/26/20,Wolves,Chelsea
396,Adama Traore,37.0,es ESP,RW,45,0,0,0,0,0,0,0,0,30,5,0,0,0,0.0,0.0,0.0,0,0,17,21,81.0,157,22,179,3,3,07/26/20,Wolves,Chelsea
397,Ruben Neves,8.0,pt POR,DM,58,0,0,0,0,2,0,0,0,41,16,1,0,2,0.0,0.0,0.1,1,0,27,35,77.1,176,22,27,0,0,07/26/20,Wolves,Chelsea
398,Joao Moutinho,28.0,pt POR,DM,32,0,0,0,0,0,0,0,0,21,11,3,0,0,0.0,0.0,0.0,0,0,15,17,88.2,105,10,18,1,1,07/26/20,Wolves,Chelsea
399,Leander Dendoncker,32.0,be BEL,DM,90,0,0,0,0,0,0,1,0,49,17,3,0,3,0.0,0.0,0.0,0,0,27,38,71.1,134,19,14,0,0,07/26/20,Wolves,Chelsea
400,Jonny,19.0,es ESP,WB,57,0,0,0,0,0,0,0,0,35,17,0,0,1,0.0,0.0,0.0,1,0,22,27,81.5,173,14,50,1,1,07/26/20,Wolves,Chelsea
401,Ruben Vinagre,29.0,pt POR,WB,33,0,0,0,0,0,0,0,0,17,9,1,1,0,0.0,0.0,0.0,0,0,7,8,87.5,62,9,36,0,1,07/26/20,Wolves,Chelsea
402,Matt Doherty,2.0,ie IRL,WB,58,0,0,0,0,0,0,0,0,40,8,1,0,2,0.0,0.0,0.1,2,0,24,34,70.6,200,23,60,2,2,07/26/20,Wolves,Chelsea
403,Daniel Podence,10.0,pt POR,WB,32,0,0,0,0,0,0,0,0,14,8,0,1,1,0.0,0.0,0.0,0,0,6,9,66.7,30,13,26,0,0,07/26/20,Wolves,Chelsea
404,Romain Saiss,27.0,ma MAR,CB,90,0,0,0,0,0,0,0,0,41,9,4,2,1,0.0,0.0,0.0,0,0,22,28,78.6,204,18,28,0,0,07/26/20,Wolves,Chelsea
405,Conor Coady,16.0,eng ENG,CB,90,0,0,0,0,0,0,0,0,46,11,1,2,0,0.0,0.0,0.0,0,0,22,35,62.9,269,22,45,0,0,07/26/20,Wolves,Chelsea
406,Willy Boly,15.0,fr FRA,CB,90,0,0,0,0,0,0,0,0,56,14,8,2,6,0.0,0.0,0.0,0,0,24,32,75.0,194,19,23,0,0,07/26/20,Wolves,Chelsea
407,Rui PatrÃ­cio,11.0,pt POR,GK,90,0,0,0,0,0,0,0,0,21,1,0,0,0,0.0,0.0,0.0,0,0,10,21,47.6,411,8,25,0,0,07/26/20,Wolves,Chelsea
408,Wilfried Zaha,11.0,ci CIV,FW,90,0,0,0,0,1,0,0,0,49,13,1,0,0,0.1,0.1,0.0,1,0,25,29,86.2,94,46,155,1,3,07/26/20,Crystal Palace,Tottenham
409,Jordan Ayew,9.0,gh GHA,FW,90,0,1,0,0,1,0,0,0,36,11,1,0,0,0.0,0.0,0.0,4,0,22,22,100.0,74,33,122,2,3,07/26/20,Crystal Palace,Tottenham
410,Jeffrey Schlupp,15.0,gh GHA,CM,84,1,0,0,0,2,2,0,0,46,13,1,2,2,0.2,0.2,0.0,0,0,26,33,78.8,94,31,106,1,2,07/26/20,Crystal Palace,Tottenham
411,Luka Milivojevic,4.0,rs SRB,CM,6,0,0,0,0,0,0,0,0,3,2,0,0,0,0.0,0.0,0.0,1,0,3,3,100.0,32,2,4,0,0,07/26/20,Crystal Palace,Tottenham
412,James McArthur,18.0,sco SCO,CM,69,0,0,0,0,1,0,0,0,60,17,5,1,1,0.0,0.0,0.0,1,0,44,52,84.6,325,43,102,0,0,07/26/20,Crystal Palace,Tottenham
413,Jairo Riedewald,44.0,nl NED,CM,21,0,0,0,0,0,0,0,0,14,4,0,0,0,0.0,0.0,0.0,0,0,11,13,84.6,57,9,4,0,0,07/26/20,Crystal Palace,Tottenham
414,James McCarthy,22.0,ie IRL,CM,90,0,0,0,0,0,0,1,0,71,17,5,2,0,0.0,0.0,0.1,4,1,44,60,73.3,287,44,85,0,0,07/26/20,Crystal Palace,Tottenham
415,Andros Townsend,10.0,eng ENG,CM,90,0,0,0,0,2,0,0,0,58,16,3,2,7,0.0,0.0,0.2,3,0,29,39,74.4,282,46,189,3,3,07/26/20,Crystal Palace,Tottenham
416,Tyrick Mitchell,39.0,eng ENG,LB,90,0,0,0,0,0,0,1,0,63,24,4,1,2,0.0,0.0,0.1,2,0,42,52,80.8,425,33,70,1,1,07/26/20,Crystal Palace,Tottenham
417,Scott Dann,6.0,eng ENG,CB,90,0,0,0,0,3,0,0,0,52,0,0,0,0,0.1,0.1,0.0,0,0,35,44,79.5,306,24,46,0,0,07/26/20,Crystal Palace,Tottenham
418,Cheikhou Kouyate,8.0,sn SEN,CB,90,0,0,0,0,1,0,1,0,50,7,1,1,2,0.1,0.1,0.0,0,0,33,43,76.7,218,27,86,1,1,07/26/20,Crystal Palace,Tottenham
419,Joel Ward,2.0,eng ENG,RB,90,0,0,0,0,1,0,0,0,66,5,2,2,0,0.1,0.1,0.0,1,1,39,59,66.1,237,33,94,0,0,07/26/20,Crystal Palace,Tottenham
420,Vicente Guaita,31.0,es ESP,GK,90,0,0,0,0,0,0,0,0,22,1,0,0,0,0.0,0.0,0.0,0,0,13,22,59.1,356,9,31,0,0,07/26/20,Crystal Palace,Tottenham
421,Harry Kane,10.0,eng ENG,FW,90,1,0,0,0,1,1,0,0,23,12,0,0,2,0.2,0.2,0.0,0,0,9,13,69.2,29,18,43,0,1,07/26/20,Tottenham,Crystal Palace
422,Son Heung-Min,7.0,kr KOR,LW,79,0,0,0,0,1,0,0,0,50,13,3,2,2,0.0,0.0,0.0,2,0,24,33,72.7,74,41,120,3,6,07/26/20,Tottenham,Crystal Palace
423,Dele Alli,20.0,eng ENG,LW,11,0,0,0,0,0,0,0,0,11,4,1,1,1,0.0,0.0,0.0,0,0,3,7,42.9,15,6,0,0,0,07/26/20,Tottenham,Crystal Palace
424,Lucas Moura,27.0,br BRA,RW,89,0,0,0,0,1,0,0,0,49,22,5,0,1,0.1,0.1,0.0,0,0,19,31,61.3,92,38,143,5,6,07/26/20,Tottenham,Crystal Palace
425,Davinson Sanchez,6.0,co COL,CB,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,07/26/20,Tottenham,Crystal Palace
426,Giovani Lo Celso,18.0,ar ARG,AM,59,0,1,0,0,1,1,0,0,52,19,5,1,2,0.0,0.0,0.3,2,1,32,39,82.1,151,39,72,1,3,07/26/20,Tottenham,Crystal Palace
427,Steven Bergwijn,23.0,nl NED,AM,31,0,0,0,0,0,0,0,0,18,7,1,0,0,0.0,0.0,0.0,0,0,15,16,93.8,62,14,6,1,1,07/26/20,Tottenham,Crystal Palace
428,Harry Winks,8.0,eng ENG,DM,90,0,0,0,0,1,0,0,0,76,12,1,2,0,0.0,0.0,0.0,0,0,60,69,87.0,398,58,135,0,0,07/26/20,Tottenham,Crystal Palace
429,Moussa Sissoko,17.0,fr FRA,DM,79,0,0,0,0,0,0,0,0,50,13,4,6,2,0.0,0.0,0.0,0,0,36,37,97.3,91,36,105,1,3,07/26/20,Tottenham,Crystal Palace
430,Oliver Skipp,29.0,eng ENG,DM,11,0,0,0,0,0,0,0,0,10,1,1,0,1,0.0,0.0,0.0,0,0,6,9,66.7,20,7,10,0,0,07/26/20,Tottenham,Crystal Palace
431,Ben Davies,33.0,wal WAL,LB,90,0,0,0,0,1,0,0,0,66,11,0,3,2,0.0,0.0,0.1,2,0,34,51,66.7,217,35,79,0,2,07/26/20,Tottenham,Crystal Palace
432,Eric Dier,15.0,eng ENG,CB,90,0,0,0,0,0,0,1,0,74,6,0,3,0,0.0,0.0,0.0,0,0,61,66,92.4,570,56,174,1,2,07/26/20,Tottenham,Crystal Palace
433,Toby Alderweireld,4.0,be BEL,CB,90,0,0,0,0,1,0,1,0,63,14,4,2,0,0.1,0.1,0.0,0,0,46,55,83.6,279,39,57,0,0,07/26/20,Tottenham,Crystal Palace
434,Serge Aurier,24.0,ci CIV,RB,90,0,0,0,0,0,0,0,0,76,20,6,3,2,0.0,0.0,0.0,0,0,52,63,82.5,299,51,108,0,2,07/26/20,Tottenham,Crystal Palace
435,Hugo Lloris,1.0,fr FRA,GK,90,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,21,26,80.8,553,10,17,0,0,07/26/20,Tottenham,Crystal Palace
436,Moise Kean,27.0,it ITA,FW,69,1,0,0,0,4,3,0,0,24,5,0,1,1,1.4,1.4,0.4,6,0,8,11,72.7,59,16,19,4,7,07/26/20,Everton,Bournemouth
437,Dominic Calvert-Lewin,9.0,eng ENG,FW,21,0,0,0,0,0,0,0,0,10,2,0,0,0,0.0,0.0,0.0,1,0,5,6,83.3,0,4,9,0,0,07/26/20,Everton,Bournemouth
438,Richarlison,7.0,br BRA,LW,90,0,0,0,0,4,0,0,0,49,15,4,0,1,0.3,0.3,0.0,1,0,30,37,81.1,138,37,79,0,0,07/26/20,Everton,Bournemouth
439,Theo Walcott,11.0,eng ENG,RW,57,0,1,0,0,1,1,0,0,36,2,0,0,1,0.3,0.3,1.0,4,1,20,27,74.1,90,27,81,1,2,07/26/20,Everton,Bournemouth
440,Anthony Gordon,42.0,eng ENG,RW,33,0,0,0,0,1,0,0,0,27,8,1,0,1,0.1,0.1,0.0,0,0,14,19,73.7,31,22,62,0,2,07/26/20,Everton,Bournemouth
441,Gylfi Sigurdsson,10.0,is ISL,AM,90,0,0,0,0,1,0,0,0,74,18,4,2,1,0.0,0.0,0.1,2,0,56,61,91.8,184,60,76,1,1,07/26/20,Everton,Bournemouth
442,Tom Davies,26.0,eng ENG,CM,69,0,0,0,0,0,0,0,0,70,13,4,1,0,0.0,0.0,0.0,1,0,50,58,86.2,255,51,182,0,1,07/26/20,Everton,Bournemouth
443,Bernard,20.0,br BRA,CM,21,0,0,0,0,0,0,0,0,16,5,0,0,0,0.0,0.0,0.2,1,0,12,14,85.7,66,12,21,0,0,07/26/20,Everton,Bournemouth
444,Andre Gomes,21.0,pt POR,CM,90,0,0,0,0,0,0,0,0,117,16,1,0,2,0.0,0.0,0.0,2,0,96,110,87.3,559,95,310,2,2,07/26/20,Everton,Bournemouth
445,Lucas Digne,12.0,fr FRA,LB,69,0,0,0,0,0,0,0,0,66,6,1,0,2,0.0,0.0,0.4,2,0,46,58,79.3,334,33,128,1,1,07/26/20,Everton,Bournemouth
446,Leighton Baines,3.0,eng ENG,LB,21,0,0,0,0,0,0,0,0,21,2,0,0,0,0.0,0.0,0.1,1,0,21,21,100.0,114,16,18,0,0,07/26/20,Everton,Bournemouth
447,Jarrad Branthwaite,32.0,eng ENG,CB,90,0,0,0,0,0,0,0,0,103,13,3,1,1,0.0,0.0,0.0,0,0,83,89,93.3,525,77,179,0,0,07/26/20,Everton,Bournemouth
448,Michael Keane,5.0,eng ENG,CB,90,0,0,0,0,1,0,1,0,113,6,2,1,4,0.1,0.1,0.0,1,0,90,96,93.8,459,85,214,0,0,07/26/20,Everton,Bournemouth
449,Seamus Coleman,23.0,ie IRL,RB,57,0,0,0,0,1,1,0,0,45,12,3,0,2,0.1,0.1,0.0,1,1,29,36,80.6,147,34,133,1,1,07/26/20,Everton,Bournemouth
450,Djibril Sidibe,19.0,fr FRA,RB,33,0,0,0,0,0,0,0,0,52,7,0,0,0,0.0,0.0,0.1,1,0,42,48,87.5,205,37,95,0,0,07/26/20,Everton,Bournemouth
451,Jordan Pickford,1.0,eng ENG,GK,90,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,33,36,91.7,436,23,105,0,0,07/26/20,Everton,Bournemouth
452,Dominic Solanke,9.0,eng ENG,FW,63,1,0,0,0,2,1,0,0,29,13,1,1,0,0.2,0.2,0.0,2,1,8,15,53.3,27,18,67,0,1,07/26/20,Bournemouth,Everton
453,Philip Billing,29.0,dk DEN,"CM,FW",27,0,0,0,0,0,0,0,0,19,8,1,1,1,0.0,0.0,0.0,0,0,11,14,78.6,52,7,32,0,0,07/26/20,Bournemouth,Everton
454,Callum Wilson,13.0,eng ENG,FW,90,0,0,0,0,3,3,0,0,37,24,0,0,0,0.4,0.4,0.0,1,0,17,25,68.0,83,27,84,0,0,07/26/20,Bournemouth,Everton
455,Joshua King,7.0,no NOR,CM,87,1,1,1,1,1,1,0,0,43,15,1,0,1,1.0,0.2,0.3,5,1,21,29,72.4,129,37,196,4,6,07/26/20,Bournemouth,Everton
456,Harry Wilson,22.0,wal WAL,CM,3,0,0,0,0,1,0,0,0,4,1,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,28,2,11,0,0,07/26/20,Bournemouth,Everton
457,Jefferson Lerma,8.0,co COL,"CM,DM",90,0,0,0,0,1,0,0,0,38,15,3,1,2,0.1,0.1,0.0,0,0,20,24,83.3,191,17,16,1,1,07/26/20,Bournemouth,Everton
458,Dan Gosling,4.0,eng ENG,CM,90,0,0,0,0,1,0,0,0,47,26,1,2,2,0.0,0.0,0.0,0,0,26,34,76.5,179,22,57,2,2,07/26/20,Bournemouth,Everton
459,David Brooks,20.0,wal WAL,CM,63,0,0,0,0,2,0,0,0,31,15,0,1,2,0.1,0.1,0.1,2,1,14,20,70.0,52,18,83,1,2,07/26/20,Bournemouth,Everton
460,Junior Stanislas,19.0,eng ENG,CM,27,1,0,0,0,1,1,0,0,22,2,1,0,0,0.0,0.0,0.0,2,1,11,17,64.7,75,17,41,1,2,07/26/20,Bournemouth,Everton
461,Diego Rico,21.0,es ESP,LB,90,0,1,0,0,0,0,0,0,71,16,7,2,6,0.0,0.0,0.2,4,1,39,55,70.9,552,20,74,0,0,07/26/20,Bournemouth,Everton
462,Lloyd Kelly,26.0,eng ENG,CB,90,0,0,0,0,0,0,0,0,29,8,1,2,2,0.0,0.0,0.0,0,0,12,23,52.2,102,9,73,0,0,07/26/20,Bournemouth,Everton
463,Steve Cook,3.0,eng ENG,CB,90,0,0,0,0,0,0,0,0,24,4,1,1,2,0.0,0.0,0.0,0,0,7,13,53.8,36,4,11,0,0,07/26/20,Bournemouth,Everton
464,Adam Smith,15.0,eng ENG,RB,90,0,0,0,0,0,0,0,0,40,14,1,1,2,0.0,0.0,0.0,1,0,26,34,76.5,293,15,86,1,1,07/26/20,Bournemouth,Everton
465,Aaron Ramsdale,12.0,eng ENG,GK,90,0,0,0,0,0,0,0,0,22,0,0,0,0,0.0,0.0,0.1,1,0,9,21,42.9,467,9,41,0,0,07/26/20,Bournemouth,Everton
466,Alexandre Lacazette,9.0,fr FRA,FW,56,0,0,0,0,0,0,0,0,17,6,1,0,1,0.0,0.0,0.0,1,1,5,9,55.6,21,9,10,1,3,07/26/20,Arsenal,Watford
467,Eddie Nketiah,30.0,eng ENG,FW,34,0,0,0,0,0,0,0,0,21,7,2,0,1,0.0,0.0,0.3,4,0,14,14,100.0,49,15,27,3,4,07/26/20,Arsenal,Watford
468,Pierre-Emerick Aubameyang,14.0,ga GAB,LW,90,2,1,1,1,3,2,0,0,42,11,1,2,3,1.1,0.4,0.1,1,1,22,29,75.9,93,26,143,1,2,07/26/20,Arsenal,Watford
469,Nicolas Pepe,19.0,ci CIV,RW,71,0,0,0,0,1,0,0,0,35,4,1,0,2,0.0,0.0,0.1,5,1,24,26,92.3,143,31,164,3,5,07/26/20,Arsenal,Watford
470,Reiss Nelson,24.0,eng ENG,RW,19,0,0,0,0,1,0,0,0,12,3,0,0,0,0.1,0.1,0.1,3,0,6,9,66.7,35,14,53,3,4,07/26/20,Arsenal,Watford
471,Joseph Willock,28.0,eng ENG,AM,56,0,0,0,0,1,0,0,0,19,8,1,0,0,0.1,0.1,0.0,0,0,11,15,73.3,41,20,120,2,3,07/26/20,Arsenal,Watford
472,Sead Kolasinac,31.0,ba BIH,"CB,AM",34,0,0,0,0,0,0,0,0,18,8,1,0,2,0.0,0.0,0.0,0,0,13,16,81.3,91,9,23,0,0,07/26/20,Arsenal,Watford
473,Granit Xhaka,34.0,ch SUI,"CM,DM",90,0,0,0,0,0,0,1,0,74,13,1,1,1,0.0,0.0,0.0,0,0,57,67,85.1,241,55,189,3,3,07/26/20,Arsenal,Watford
474,Dani Ceballos,8.0,es ESP,"CM,DM",71,0,0,0,0,0,0,0,0,60,12,1,2,3,0.0,0.0,0.2,2,0,46,53,86.8,275,47,123,3,3,07/26/20,Arsenal,Watford
475,Lucas Torreira,11.0,uy URU,DM,19,0,0,0,0,0,0,0,0,9,3,0,0,0,0.0,0.0,0.0,0,0,7,7,100.0,30,6,11,0,1,07/26/20,Arsenal,Watford
476,Kieran Tierney,3.0,sco SCO,"LB,WB",90,1,1,0,0,2,1,0,0,46,8,2,1,2,0.1,0.1,0.1,2,2,25,33,75.8,210,26,113,1,2,07/26/20,Arsenal,Watford
477,David Luiz,23.0,br BRA,CB,90,0,0,0,0,1,0,0,0,41,3,1,0,2,0.0,0.0,0.0,1,1,26,32,81.3,314,22,104,0,0,07/26/20,Arsenal,Watford
478,Rob Holding,16.0,eng ENG,CB,90,0,0,0,0,1,0,1,0,70,8,1,0,7,0.1,0.1,0.0,1,0,38,48,79.2,304,37,143,0,0,07/26/20,Arsenal,Watford
479,Ainsley Maitland-Niles,15.0,eng ENG,"RB,WB",90,0,0,0,0,1,1,0,0,76,7,2,1,1,0.1,0.1,0.0,2,0,57,68,83.8,290,51,155,2,3,07/26/20,Arsenal,Watford
480,Emiliano MartÃ­nez,26.0,ar ARG,GK,90,0,0,0,0,0,0,1,0,37,0,0,0,0,0.0,0.0,0.0,0,0,27,34,79.4,391,23,52,0,0,07/26/20,Arsenal,Watford
481,Troy Deeney,9.0,eng ENG,FW,90,1,0,1,1,3,0,0,0,52,17,0,0,1,1.1,0.3,0.4,4,0,24,39,61.5,149,30,106,2,2,07/26/20,Watford,Arsenal
482,Danny Welbeck,10.0,eng ENG,FW,90,1,0,0,0,5,3,0,0,32,11,0,1,2,1.6,1.6,0.0,2,1,16,18,88.9,22,13,56,0,0,07/26/20,Watford,Arsenal
483,Roberto Pereyra,37.0,ar ARG,AM,87,0,0,0,0,2,1,1,0,54,24,0,2,4,0.3,0.3,0.0,1,0,36,43,83.7,156,39,174,2,2,07/26/20,Watford,Arsenal
484,Joao Pedro,17.0,br BRA,AM,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0.0,0.0,0.2,2,0,2,3,66.7,17,6,94,2,2,07/26/20,Watford,Arsenal
485,Ismaila Sarr,23.0,sn SEN,AM,90,0,1,0,0,2,1,0,0,58,12,0,1,0,0.1,0.1,1.3,5,1,36,44,81.8,192,48,387,2,4,07/26/20,Watford,Arsenal
486,Abdoulaye Doucoure,16.0,fr FRA,CM,80,0,0,0,0,2,0,0,0,65,17,2,1,1,0.2,0.2,0.0,4,1,42,57,73.7,191,43,194,2,3,07/26/20,Watford,Arsenal
487,Tom Cleverley,8.0,eng ENG,CM,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,1,0,5,8,62.5,30,6,9,0,0,07/26/20,Watford,Arsenal
488,Will Hughes,19.0,eng ENG,CM,80,0,0,0,0,0,0,1,0,47,12,0,0,0,0.0,0.0,0.0,3,0,34,43,79.1,246,30,115,2,2,07/26/20,Watford,Arsenal
489,Nathaniel Chalobah,14.0,eng ENG,CM,10,0,0,0,0,0,0,0,0,16,2,1,0,0,0.0,0.0,0.2,1,0,11,14,78.6,37,12,57,0,1,07/26/20,Watford,Arsenal
490,Adam Masina,11.0,it ITA,LB,90,0,0,0,0,2,0,0,0,46,14,2,1,1,0.3,0.3,0.0,1,0,33,39,84.6,289,24,75,0,0,07/26/20,Watford,Arsenal
491,Craig Dawson,4.0,eng ENG,CB,90,0,0,0,0,2,0,1,0,57,10,3,2,0,0.2,0.2,0.0,2,0,42,47,89.4,358,35,60,0,0,07/26/20,Watford,Arsenal
492,Christian Kabasele,27.0,be BEL,CB,90,0,0,0,0,0,0,0,0,39,11,2,2,3,0.0,0.0,0.0,0,0,30,30,100.0,351,19,46,0,0,07/26/20,Watford,Arsenal
493,Kiko Femenia,21.0,es ESP,RB,44,0,0,0,0,0,0,0,0,25,5,0,0,1,0.0,0.0,0.1,4,0,19,23,82.6,182,15,49,1,1,07/26/20,Watford,Arsenal
494,Adrian Mariappa,6.0,jm JAM,RB,46,0,0,0,0,0,0,0,0,38,4,1,0,0,0.0,0.0,0.0,1,1,26,33,78.8,284,11,16,0,0,07/26/20,Watford,Arsenal
495,Ben Foster,26.0,eng ENG,GK,90,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,13,21,61.9,439,12,76,0,0,07/26/20,Watford,Arsenal
496,Gabriel Jesus,9.0,br BRA,FW,90,1,0,0,0,5,3,0,0,50,14,1,1,2,0.9,0.9,0.2,4,0,35,39,89.7,129,40,73,3,3,07/26/20,Manchester City,Norwich City
497,Phil Foden,47.0,eng ENG,"LW,RW",45,0,0,0,0,3,1,0,0,51,6,0,2,1,0.2,0.2,0.2,2,0,38,46,82.6,131,42,127,1,1,07/26/20,Manchester City,Norwich City
498,Riyad Mahrez,26.0,dz ALG,RW,45,1,0,0,0,5,1,0,0,37,7,2,0,0,0.4,0.4,0.0,4,1,25,28,89.3,173,32,185,2,3,07/26/20,Manchester City,Norwich City
499,Raheem Sterling,7.0,eng ENG,"LW,RW",90,1,0,0,0,5,1,0,0,50,8,0,1,0,0.9,0.9,0.3,5,0,35,41,85.4,88,38,138,1,2,07/26/20,Manchester City,Norwich City
500,David Silva,21.0,es ESP,CM,84,0,0,0,0,5,1,0,0,70,10,3,0,0,0.4,0.4,0.1,8,2,49,57,86.0,88,59,121,1,1,07/26/20,Manchester City,Norwich City
501,Bernardo Silva,20.0,pt POR,CM,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,07/26/20,Manchester City,Norwich City
502,Kevin De Bruyne,17.0,be BEL,CM,90,2,1,0,0,3,2,0,0,80,14,2,1,1,0.2,0.2,0.9,15,1,52,69,75.4,393,59,196,3,4,07/26/20,Manchester City,Norwich City
503,Rodrigo,16.0,es ESP,DM,45,0,0,0,0,0,0,0,0,49,9,0,0,1,0.0,0.0,0.0,3,0,44,47,93.6,171,42,55,0,0,07/26/20,Manchester City,Norwich City
504,Ilkay Gundogan,8.0,de GER,DM,45,0,0,0,0,1,0,0,0,32,6,1,0,1,0.0,0.0,0.0,1,0,25,27,92.6,109,22,51,1,1,07/26/20,Manchester City,Norwich City
505,Joao Cancelo,27.0,pt POR,LB,90,0,0,0,0,2,0,1,0,97,9,0,1,1,0.1,0.1,0.1,3,0,81,90,90.0,335,88,197,9,10,07/26/20,Manchester City,Norwich City
506,Aymeric Laporte,14.0,fr FRA,CB,90,0,0,0,0,0,0,0,0,100,3,0,1,0,0.0,0.0,0.0,0,0,92,98,93.9,577,84,437,0,0,07/26/20,Manchester City,Norwich City
507,Eric Garcia,50.0,es ESP,CB,45,0,0,0,0,0,0,0,0,48,1,0,1,0,0.0,0.0,0.0,1,0,46,46,100.0,230,42,128,0,0,07/26/20,Manchester City,Norwich City
508,Fernandinho,25.0,br BRA,CB,45,0,0,0,0,2,0,0,0,59,2,1,1,2,0.2,0.2,0.0,0,0,51,53,96.2,380,47,294,0,0,07/26/20,Manchester City,Norwich City
509,Kyle Walker,2.0,eng ENG,RB,90,0,1,0,0,0,0,0,0,91,5,1,1,0,0.0,0.0,0.3,4,1,81,87,93.1,342,73,285,3,3,07/26/20,Manchester City,Norwich City
510,Ederson,31.0,br BRA,GK,90,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,27,29,93.1,415,20,67,0,0,07/26/20,Manchester City,Norwich City
511,Teemu Pukki,22.0,fi FIN,FW,76,0,0,0,0,1,1,0,0,13,6,0,0,0,0.3,0.3,0.0,1,0,6,10,60.0,0,8,28,0,0,07/26/20,Norwich City,Manchester City
512,Adam Idah,35.0,ie IRL,FW,14,0,0,0,0,1,1,0,0,8,1,0,0,0,0.1,0.1,0.0,0,0,5,6,83.3,3,3,14,0,0,07/26/20,Norwich City,Manchester City
513,Onel Hernandez,11.0,cu CUB,LW,86,0,0,0,0,1,1,0,0,22,10,1,2,0,0.4,0.4,0.0,2,0,10,15,66.7,18,20,121,5,6,07/26/20,Norwich City,Manchester City
514,Josh Martin,56.0,eng ENG,LW,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0.2,0.2,0.0,0,0,0,0,,0,0,0,0,0,07/26/20,Norwich City,Manchester City
515,Todd Cantwell,14.0,eng ENG,RW,89,0,0,0,0,1,0,0,0,32,28,1,0,1,0.2,0.2,0.2,1,0,19,24,79.2,108,23,106,0,0,07/26/20,Norwich City,Manchester City
516,Jordan Thomas,41.0,eng ENG,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,07/26/20,Norwich City,Manchester City
517,Marco Stiepermann,18.0,de GER,AM,76,0,0,0,0,0,0,0,0,30,7,2,0,1,0.0,0.0,0.0,0,0,12,24,50.0,67,18,46,0,0,07/26/20,Norwich City,Manchester City
