,Pos,avg_war_won,total_war_won,pos_war_lost,total_war_lost,total_player_war
Alexandre Lacazette,F,-0.0050000000000000044,-0.1050000000000001,-0.04999999999999999,-0.8499999999999999,-0.955
Marco Stiepermann,M,-0.06,-0.84,-0.0050000000000000044,-0.1200000000000001,-0.9600000000000001
Ayoze Perez,F,-0.014000000000000012,-0.3640000000000003,-0.04999999999999999,-0.5999999999999999,-0.9640000000000002
Mason Holgate,D,-0.03799999999999998,-0.9119999999999995,-0.0040000000000000036,-0.05600000000000005,-0.9679999999999995
Sead Kolasinac,D,-0.046999999999999986,-0.8929999999999998,-0.0040000000000000036,-0.07600000000000007,-0.9689999999999999
Jordan Ayew,F,-0.025000000000000022,-0.9250000000000008,-0.04999999999999999,-0.04999999999999999,-0.9750000000000008
Andreas Christensen,D,-0.043999999999999984,-0.9239999999999997,-0.0040000000000000036,-0.06800000000000006,-0.9919999999999998
Ciaran Clark,D,-0.064,-0.896,-0.0040000000000000036,-0.09600000000000009,-0.9920000000000001
Ismaila Sarr,F,-0.009000000000000008,-0.19800000000000018,-0.04999999999999999,-0.7999999999999998,-0.998
Cheikhou Kouyate,M,-0.032999999999999974,-0.9569999999999992,-0.0050000000000000044,-0.04500000000000004,-1.0019999999999993
Jamal Lewis,D,-0.03799999999999998,-0.9499999999999995,-0.0040000000000000036,-0.052000000000000046,-1.0019999999999996
Neil Taylor,D,-0.08200000000000002,-0.9020000000000001,-0.0040000000000000036,-0.1080000000000001,-1.0100000000000002
Oriol Romeu,M,-0.04799999999999999,-0.9599999999999997,-0.0050000000000000044,-0.09000000000000008,-1.0499999999999998
Oliver McBurnie,F,-0.01200000000000001,-0.26400000000000023,-0.04999999999999999,-0.7999999999999998,-1.064
Martin Montoya,D,-0.043999999999999984,-1.0119999999999996,-0.0040000000000000036,-0.06000000000000005,-1.0719999999999996
Roberto Pereyra,M,-0.057999999999999996,-0.986,-0.0050000000000000044,-0.1050000000000001,-1.0910000000000002
DeAndre Yedlin,D,-0.09799999999999998,-0.9799999999999998,-0.0040000000000000036,-0.1120000000000001,-1.0919999999999999
Kyle Walker,D,-0.03899999999999998,-1.0529999999999995,-0.0040000000000000036,-0.04400000000000004,-1.0969999999999995
Sokratis,D,-0.05399999999999999,-1.0259999999999998,-0.0040000000000000036,-0.07600000000000007,-1.1019999999999999
Adam Smith,D,-0.043999999999999984,-1.0559999999999996,-0.0040000000000000036,-0.05600000000000005,-1.1119999999999997
Christoph Zimmermann,D,-0.064,-1.024,-0.0040000000000000036,-0.08800000000000008,-1.112
Charlie Taylor,D,-0.04899999999999999,-1.0779999999999998,-0.0040000000000000036,-0.06400000000000006,-1.142
Jack Cork,M,-0.03699999999999998,-1.1099999999999994,-0.0050000000000000044,-0.040000000000000036,-1.1499999999999995
Fabinho,M,-0.04899999999999999,-1.0779999999999998,-0.0050000000000000044,-0.08000000000000007,-1.158
Morgan Schneiderlin,M,-0.08600000000000002,-1.0320000000000003,-0.0050000000000000044,-0.13000000000000012,-1.1620000000000004
Rodrigo,M,-0.03999999999999998,-1.1199999999999994,-0.0050000000000000044,-0.050000000000000044,-1.1699999999999995
Davy Propper,M,-0.035999999999999976,-1.1519999999999992,-0.0050000000000000044,-0.030000000000000027,-1.1819999999999993
Andre Gomes,M,-0.064,-1.088,-0.0050000000000000044,-0.1050000000000001,-1.193
Jarrod Bowen,F,0.020000000000000018,0.20000000000000018,-0.04999999999999999,-1.3999999999999997,-1.1999999999999995
Ashley Westwood,M,-0.033999999999999975,-1.189999999999999,-0.0050000000000000044,-0.015000000000000013,-1.2049999999999992
Harry Wilson,M,-0.055999999999999994,-1.1199999999999999,-0.0050000000000000044,-0.09000000000000008,-1.21
Neal Maupay,F,-0.027000000000000024,-0.8100000000000007,-0.04999999999999999,-0.3999999999999999,-1.2100000000000006
Olivier Giroud,F,0.007000000000000006,0.08400000000000007,-0.04999999999999999,-1.2999999999999998,-1.2159999999999997
Tom Trybull,M,-0.07900000000000001,-1.1060000000000003,-0.0050000000000000044,-0.1200000000000001,-1.2260000000000004
Callum Hudson-Odoi,F,0.04400000000000004,0.3080000000000003,-0.04999999999999999,-1.5499999999999996,-1.2419999999999993
Lucas Torreira,M,-0.067,-1.139,-0.0050000000000000044,-0.1050000000000001,-1.2440000000000002
Emil Krafth,D,-0.10399999999999998,-1.1439999999999997,-0.0040000000000000036,-0.1080000000000001,-1.2519999999999998
Pedro,F,0.030000000000000027,0.2400000000000002,-0.04999999999999999,-1.4999999999999996,-1.2599999999999993
James McCarthy,M,-0.07200000000000001,-1.1520000000000001,-0.0050000000000000044,-0.1100000000000001,-1.2620000000000002
Etienne Capoue,M,-0.04099999999999998,-1.2299999999999995,-0.0050000000000000044,-0.040000000000000036,-1.2699999999999996
Ezri Konsa Ngoyo,D,-0.05499999999999999,-1.21,-0.0040000000000000036,-0.06400000000000006,-1.274
Oliver Norwood,M,-0.035999999999999976,-1.2599999999999991,-0.0050000000000000044,-0.015000000000000013,-1.274999999999999
Paul Dummett,D,-0.08500000000000002,-1.1900000000000004,-0.0040000000000000036,-0.09600000000000009,-1.2860000000000005
Matt Targett,D,-0.04999999999999999,-1.2499999999999998,-0.0040000000000000036,-0.052000000000000046,-1.3019999999999998
Will Hughes,M,-0.046999999999999986,-1.2689999999999997,-0.0050000000000000044,-0.05500000000000005,-1.3239999999999998
Joel Ward,D,-0.04799999999999999,-1.2959999999999996,-0.0040000000000000036,-0.04400000000000004,-1.3399999999999996
Kenny McLean,M,-0.04099999999999998,-1.3119999999999994,-0.0050000000000000044,-0.030000000000000027,-1.3419999999999994
Steve Cook,D,-0.046999999999999986,-1.3159999999999996,-0.0040000000000000036,-0.040000000000000036,-1.3559999999999997
Moise Kean,F,0.040000000000000036,0.2400000000000002,-0.04999999999999999,-1.5999999999999996,-1.3599999999999994
Isaac Hayden,M,-0.04999999999999999,-1.2999999999999998,-0.0050000000000000044,-0.06000000000000005,-1.3599999999999999
Shane Long,F,-0.016000000000000014,-0.2400000000000002,-0.04999999999999999,-1.1499999999999997,-1.39
Federico Fernandez,D,-0.046999999999999986,-1.3629999999999995,-0.0040000000000000036,-0.03600000000000003,-1.3989999999999996
Dan Gosling,M,-0.09200000000000003,-1.2880000000000003,-0.0050000000000000044,-0.1200000000000001,-1.4080000000000004
Wesley,F,-0.027000000000000024,-0.5670000000000005,-0.04999999999999999,-0.8499999999999999,-1.4170000000000003
Eric Dier,M,-0.08700000000000002,-1.3050000000000004,-0.0050000000000000044,-0.1150000000000001,-1.4200000000000004
Luka Milivojevic,M,-0.04899999999999999,-1.3719999999999997,-0.0050000000000000044,-0.050000000000000044,-1.4219999999999997
Ryan Fredericks,D,-0.05499999999999999,-1.3749999999999998,-0.0040000000000000036,-0.052000000000000046,-1.4269999999999998
Bjorn Engels,D,-0.08900000000000002,-1.3350000000000004,-0.0040000000000000036,-0.09200000000000008,-1.4270000000000005
Javier Manquillo,D,-0.07500000000000001,-1.35,-0.0040000000000000036,-0.08000000000000007,-1.4300000000000002
James Tomkins,D,-0.07500000000000001,-1.35,-0.0040000000000000036,-0.08000000000000007,-1.4300000000000002
Declan Rice,M,-0.03799999999999998,-1.443999999999999,-0.0050000000000000044,-0.0,-1.443999999999999
Georginio Wijnaldum,M,-0.04099999999999998,-1.4349999999999994,-0.0050000000000000044,-0.015000000000000013,-1.4499999999999993
Joelinton,F,-0.035999999999999976,-1.1519999999999992,-0.04999999999999999,-0.29999999999999993,-1.451999999999999
Dale Stephens,M,-0.05099999999999999,-1.4279999999999997,-0.0050000000000000044,-0.050000000000000044,-1.4779999999999998
Romain Saiss,M,-0.046999999999999986,-1.4569999999999996,-0.0050000000000000044,-0.03500000000000003,-1.4919999999999995
Abdoulaye Doucoure,M,-0.04199999999999998,-1.5119999999999993,-0.0050000000000000044,-0.010000000000000009,-1.5219999999999994
Jorginho,M,-0.05499999999999999,-1.4849999999999999,-0.0050000000000000044,-0.05500000000000005,-1.54
Aaron Cresswell,D,-0.04899999999999999,-1.5189999999999997,-0.0040000000000000036,-0.028000000000000025,-1.5469999999999997
Tyrone Mings,D,-0.04899999999999999,-1.5189999999999997,-0.0040000000000000036,-0.028000000000000025,-1.5469999999999997
Alexander Tettey,M,-0.05499999999999999,-1.5399999999999998,-0.0050000000000000044,-0.050000000000000044,-1.5899999999999999
Tom Davies,M,-0.066,-1.518,-0.0050000000000000044,-0.07500000000000007,-1.593
Steven Alzate,F,-0.026000000000000023,-0.3120000000000003,-0.04999999999999999,-1.2999999999999998,-1.612
Jeff Hendrick,M,-0.07,-1.54,-0.0050000000000000044,-0.08000000000000007,-1.62
Jack Stephens,D,-0.059,-1.593,-0.0040000000000000036,-0.04400000000000004,-1.637
Andriy Yarmolenko,F,-0.02400000000000002,-0.2400000000000002,-0.04999999999999999,-1.3999999999999997,-1.64
Douglas Luiz,M,-0.061,-1.5859999999999999,-0.0050000000000000044,-0.06000000000000005,-1.646
Harry Winks,M,-0.061,-1.5859999999999999,-0.0050000000000000044,-0.06000000000000005,-1.646
Pedro Neto,F,-0.026000000000000023,-0.2340000000000002,-0.04999999999999999,-1.4499999999999997,-1.684
Dwight Gayle,F,-0.029000000000000026,-0.29000000000000026,-0.04999999999999999,-1.3999999999999997,-1.69
Moussa Sissoko,M,-0.059,-1.652,-0.0050000000000000044,-0.050000000000000044,-1.702
Kiko Femenia,D,-0.064,-1.6640000000000001,-0.0040000000000000036,-0.04800000000000004,-1.7120000000000002
Christian Kabasele,D,-0.064,-1.6640000000000001,-0.0040000000000000036,-0.04800000000000004,-1.7120000000000002
Mason Greenwood,F,-0.034999999999999976,-0.4199999999999997,-0.04999999999999999,-1.2999999999999998,-1.7199999999999995
Pablo Fornals,M,-0.07,-1.6800000000000002,-0.0050000000000000044,-0.07000000000000006,-1.7500000000000002
Danny Welbeck,F,-0.033999999999999975,-0.2719999999999998,-0.04999999999999999,-1.4999999999999996,-1.7719999999999994
Marvelous Nakamba,M,-0.09000000000000002,-1.7100000000000004,-0.0050000000000000044,-0.09500000000000008,-1.8050000000000006
Che Adams,F,-0.043999999999999984,-0.5279999999999998,-0.04999999999999999,-1.2999999999999998,-1.8279999999999996
Jamaal Lascelles,D,-0.07400000000000001,-1.7760000000000002,-0.0040000000000000036,-0.05600000000000005,-1.8320000000000003
Teemu Pukki,F,-0.04799999999999999,-1.5839999999999996,-0.04999999999999999,-0.24999999999999994,-1.8339999999999996
Steven Bergwijn,F,-0.04199999999999998,-0.33599999999999985,-0.04999999999999999,-1.4999999999999996,-1.8359999999999994
David Luiz,D,-0.056999999999999995,-1.8239999999999998,-0.0040000000000000036,-0.02400000000000002,-1.8479999999999999
Jay Rodriguez,F,-0.04799999999999999,-0.9599999999999997,-0.04999999999999999,-0.8999999999999998,-1.8599999999999994
Billy Sharp,F,-0.044999999999999984,-0.3599999999999999,-0.04999999999999999,-1.4999999999999996,-1.8599999999999994
Adrian Mariappa,D,-0.118,-1.77,-0.0040000000000000036,-0.09200000000000008,-1.862
Ruben Neves,M,-0.05299999999999999,-1.8549999999999998,-0.0050000000000000044,-0.015000000000000013,-1.8699999999999997
Arnaut Danjuma Groeneveld,F,-0.04899999999999999,-0.29399999999999993,-0.04999999999999999,-1.5999999999999996,-1.8939999999999997
Eddie Nketiah,F,-0.05099999999999999,-0.30599999999999994,-0.04999999999999999,-1.5999999999999996,-1.9059999999999997
Davinson Sanchez,D,-0.069,-1.8630000000000002,-0.0040000000000000036,-0.04400000000000004,-1.9070000000000003
Michael Obafemi,F,-0.05199999999999999,-0.4159999999999999,-0.04999999999999999,-1.4999999999999996,-1.9159999999999995
Reiss Nelson,F,-0.05299999999999999,-0.37099999999999994,-0.04999999999999999,-1.5499999999999996,-1.9209999999999996
Lys Mousset,F,-0.05199999999999999,-0.5719999999999998,-0.04999999999999999,-1.3499999999999996,-1.9219999999999995
Matej Vydra,F,-0.055999999999999994,-0.39199999999999996,-0.04999999999999999,-1.5499999999999996,-1.9419999999999995
Divock Origi,F,-0.055999999999999994,-0.39199999999999996,-0.04999999999999999,-1.5499999999999996,-1.9419999999999995
Issa Diop,D,-0.062,-1.922,-0.0040000000000000036,-0.028000000000000025,-1.95
Bukayo Saka,F,-0.05399999999999999,-0.9179999999999999,-0.04999999999999999,-1.0499999999999998,-1.9679999999999997
Victor Lindelof,D,-0.055999999999999994,-1.9599999999999997,-0.0040000000000000036,-0.01200000000000001,-1.9719999999999998
Conor Coady,D,-0.05199999999999999,-1.9759999999999995,-0.0040000000000000036,-0.0,-1.9759999999999995
Fernandinho,M,-0.07700000000000001,-1.9250000000000003,-0.0050000000000000044,-0.06500000000000006,-1.9900000000000002
Kelechi Iheanacho,F,-0.057999999999999996,-0.696,-0.04999999999999999,-1.2999999999999998,-1.9959999999999998
Theo Walcott,F,-0.055999999999999994,-0.952,-0.04999999999999999,-1.0499999999999998,-2.002
Jefferson Lerma,M,-0.064,-1.984,-0.0050000000000000044,-0.03500000000000003,-2.019
Dominic Solanke,F,-0.059,-1.003,-0.04999999999999999,-1.0499999999999998,-2.053
Nathan Ake,D,-0.07100000000000001,-2.059,-0.0040000000000000036,-0.03600000000000003,-2.095
Andre Gray,F,-0.07900000000000001,-0.5530000000000002,-0.04999999999999999,-1.5499999999999996,-2.1029999999999998
Josip Drmic,F,-0.09200000000000003,-0.46000000000000013,-0.04999999999999999,-1.6499999999999997,-2.11
Leander Dendoncker,M,-0.065,-2.08,-0.0050000000000000044,-0.030000000000000027,-2.1100000000000003
James McArthur,M,-0.056999999999999995,-2.109,-0.0050000000000000044,-0.0050000000000000044,-2.114
Glenn Murray,F,-0.08300000000000002,-0.5810000000000002,-0.04999999999999999,-1.5499999999999996,-2.131
Max Aarons,D,-0.059,-2.1239999999999997,-0.0040000000000000036,-0.008000000000000007,-2.1319999999999997
Craig Cathcart,D,-0.07500000000000001,-2.1000000000000005,-0.0040000000000000036,-0.040000000000000036,-2.1400000000000006
Mbwana Samatta,F,-0.07200000000000001,-0.792,-0.04999999999999999,-1.3499999999999996,-2.1419999999999995
Ashley Barnes,F,-0.07100000000000001,-1.207,-0.04999999999999999,-1.0499999999999998,-2.2569999999999997
Angelo Ogbonna,D,-0.07500000000000001,-2.325,-0.0040000000000000036,-0.028000000000000025,-2.353
Callum Wilson,F,-0.065,-2.08,-0.04999999999999999,-0.29999999999999993,-2.38
Granit Xhaka,M,-0.08300000000000002,-2.4070000000000005,-0.0050000000000000044,-0.04500000000000004,-2.4520000000000004
Aaron Connolly,F,-0.09100000000000003,-1.2740000000000005,-0.04999999999999999,-1.1999999999999997,-2.474
Toby Alderweireld,D,-0.08100000000000002,-2.6730000000000005,-0.0040000000000000036,-0.020000000000000018,-2.6930000000000005
Ben Godfrey,M,-0.10599999999999998,-3.1799999999999997,-0.0050000000000000044,-0.040000000000000036,-3.2199999999999998
