"","Player","Team.x","Position","n","min_total","mean_minutes","mean_xFpts","sd_xFpts","median_xFpts","mean_fpts","sd_fpts","median_ftps","total_xFpts","total_fpts","mean_xCS","xCS","CS"
"321","Serge Aurier","TOT","D",31,2681,86.4838709677419,11.3883870967742,6.88677093988864,11.8,12.9354838709677,8.55617899092411,13.5,353.04,401,0.304516129032258,9.44,9
"322","Sergio Aguero","MCI","F",17,1318,77.5294117647059,13.9529411764706,10.0583371915453,13.2,15.4705882352941,14.2197822023529,12,237.2,263,0.484705882352941,8.24,5
"323","Shane Duffy","BHA","D",12,1080,90,9.49,5.90097988781216,7.68,6.83333333333333,7.34640707895342,6,113.88,82,0.34,4.08,2
"324","Shane Long","SOU","F",15,1170,78,10.0066666666667,4.43081202919908,10.2,9.86666666666667,5.6897987243671,8.5,150.1,148,0.346666666666667,5.2,5
"325","Shkodran Mustafi","ARS","D",11,945,85.9090909090909,8.77818181818182,4.35381629879309,8.45,10.4090909090909,4.2942879608742,10.25,96.56,114.5,0.269090909090909,2.96,4
"326","Simon Francis","BOU","D",10,847,84.7,5.014,5.92682264511658,5.325,3.65,7.51590905272868,3.5,50.14,36.5,0.124,1.24,1
"327","Sofiane Boufal","SOU","M",8,580,72.5,12.135,5.78381732570652,10.6,11.375,7.78161753291508,9.75,97.08,91,0.285,2.28,1
"328","Sokratis","ARS","D",19,1697,89.3157894736842,5.27789473684211,5.28999535701053,4.65,4.92105263157895,7.06814677482078,1.75,100.28,93.5,0.277894736842105,5.28,4
"329","Solly March","BHA","M",11,894,81.2727272727273,8.54,5.57193682663398,9.52,8.18181818181818,5.92989345297505,8,93.94,90,0.312727272727273,3.44,4
"330","Son Heung-Min","TOT","F",28,2396,85.5714285714286,13.525,8.16844085036587,13.35,15.9464285714286,9.75850937853755,14.5,378.7,446.5,0.28,7.84,8
"331","Steve Cook","BOU","D",28,2369,84.6071428571429,5.82071428571429,4.9819510744222,5.765,4.53571428571429,5.50997172041639,3.375,162.98,127,0.202857142857143,5.68,3
"332","Steven Alzate","BHA","F",12,1076,89.6666666666667,9.48333333333333,6.39784528121963,7.85,8.45833333333333,5.41655011529619,7.25,113.8,101.5,0.293333333333333,3.52,3
"333","Steven Bergwijn","TOT","F",8,588,73.5,7.75,6.03371479983221,8.05,9.4375,6.85272365038686,10.75,62,75.5,0.03,0.24,2
"334","Stuart Armstrong","SOU","M",19,1563,82.2631578947368,9.94842105263158,6.53772068941963,10.5,11.8684210526316,9.05054035413104,9.5,189.02,225.5,0.311578947368421,5.92,7
"335","Tammy Abraham","CHE","F",25,2050,82,11.164,6.24705797422541,10.9,12.1,9.13213191611539,10,279.1,302.5,0.424,10.6,7
"336","Tanguy Ndombele","TOT","M",12,803,66.9166666666667,8.74,4.93660906806576,6.75,10.0833333333333,6.4625963447481,6.75,104.88,121,0.24,2.88,1
"337","Tariq Lamptey","BHA","D",7,558,79.7142857142857,10.04,7.32714132523729,10.35,11.8571428571429,7.61147316946751,13.25,70.28,83,0.354285714285714,2.48,3
"338","Teemu Pukki","NOR","F",33,2839,86.030303030303,8.92121212121212,6.91121179568739,7.2,8.34848484848485,9.62458184845325,4.5,294.4,275.5,0.198787878787879,6.56,6
"339","Theo Walcott","EVE","M",17,1125,66.1764705882353,7.91411764705882,5.77324763329048,7.34,7.23529411764706,5.6709722685434,5.5,134.54,123,0.296470588235294,5.04,4
"340","Timm Klose","NOR","D",7,585,83.5714285714286,3.94428571428571,3.38819449039778,3.5,0.821428571428571,2.93936744085882,0.75,27.61,5.75,0.251428571428571,1.76,0
"341","Toby Alderweireld","TOT","D",33,2958,89.6363636363636,5.32969696969697,4.81470630260071,5.43,5.21212121212121,5.28379051769168,3.25,175.88,172,0.305454545454545,10.08,7
"342","Todd Cantwell","NOR","M",30,2396,79.8666666666667,9.42333333333333,5.41848199465835,7.85,9.33333333333333,6.72018746317615,7.75,282.7,280,0.16,4.8,6
"343","Tom Cleverley","WAT","M",11,861,78.2727272727273,8.78909090909091,6.29835129942028,6,7.90909090909091,7.13378644836731,6,96.68,87,0.261818181818182,2.88,1
"344","Tom Davies","EVE","M",23,1918,83.3913043478261,4.97565217391304,2.75659181217901,5,4.58695652173913,3.58865692119262,3.5,114.44,105.5,0.253913043478261,5.84,5
"345","Tom Trybull","NOR","M",14,1081,77.2142857142857,4.63571428571429,3.10738255990896,4.11,4.35714285714286,2.98990977114033,3.5,64.9,61,0.228571428571429,3.2,2
"346","Tomas Soucek","WHU","M",12,1032,86,9.59,5.72114737379901,6.84,9.83333333333333,6.88982561243004,6,115.08,118,0.24,2.88,1
"347","Trent Alexander-Arnold","LIV","D",35,3100,88.5714285714286,13.6,9.49248061548161,11.5,15.1142857142857,10.6087406486944,14.25,476,529,0.382857142857143,13.4,14
"348","Trezeguet","AVL","M",20,1582,79.1,8.34,4.67680052577558,8.21,9.65,7.80873330249367,8,166.8,193,0.22,4.4,6
"349","Troy Deeney","WAT","F",26,2200,84.6153846153846,12.6423076923077,8.05561533723765,9.6,12.3076923076923,8.50773403801144,9.5,328.7,320,0.307692307692308,8,6
"350","Tyrone Mings","AVL","D",31,2723,87.8387096774194,4.30387096774194,5.07586293315029,4.4,4.2258064516129,6.17365195768466,3.25,133.42,131,0.216774193548387,6.72,5
"351","Victor Lindelof","MUN","D",35,3093,88.3714285714286,6.02742857142857,4.07752761223899,6.26,4.98571428571429,5.10008032561558,3.25,210.96,174.5,0.478857142857143,16.76,12
"352","Virgil van Dijk","LIV","D",38,3420,90,10.0584210526316,4.69970299597279,10.465,10.5789473684211,7.65958709968727,10.375,382.22,402,0.418947368421053,15.92,15
"353","Wesley","AVL","F",21,1790,85.2380952380952,7.5,5.09381978479804,6.9,7.35714285714286,7.46850530083305,5,157.5,154.5,0.118095238095238,2.48,6
"354","Wilfred Ndidi","LEI","M",29,2575,88.7931034482759,8.82068965517241,4.78744036220556,9.38,9.08620689655172,5.46754868930774,8.5,255.8,263.5,0.427586206896552,12.4,12
"355","Wilfried Zaha","CRY","M",37,3255,87.972972972973,12.6481081081081,5.69120658845138,11.9,12.7432432432432,6.67460113417276,11.5,467.98,471.5,0.277837837837838,10.28,9
"356","Will Hughes","WAT","M",27,2153,79.7407407407407,7.09481481481482,5.01900263641966,5.9,6.2962962962963,5.29560641413685,5,191.56,170,0.257777777777778,6.96,4
"357","Willian","CHE","F",29,2464,84.9655172413793,15.9724137931034,7.2205508570886,15.7,17.0689655172414,9.00765957585447,14.5,463.2,495,0.488275862068966,14.16,10
"358","Willy Boly","WOL","D",22,1979,89.9545454545455,11.445,4.53150006699138,11.495,11.625,5.59748561749785,13.75,251.79,255.75,0.510909090909091,11.24,12
"359","Yan Valery","SOU","D",10,768,76.8,5.648,3.59894367218432,6.49,6.7,3.43551710485886,7.25,56.48,67,0.208,2.08,1
"360","Yerry Mina","EVE","D",25,2190,87.6,9.0152,5.42038061394216,8.62,7.64,7.59868409660515,5,225.38,191,0.3152,7.88,5
"361","Youri Tielemans","LEI","M",32,2753,86.03125,9.569375,4.61203470421713,9.4,9.703125,6.37517789125616,7.75,306.22,310.5,0.41,13.12,12
"362","Yves Bissouma","BHA","M",15,1147,76.4666666666667,8.00266666666667,5.68247363976875,6.64,8.5,5.51297171613071,7,120.04,127.5,0.309333333333333,4.64,4
