"","Player","Team.x","Position","n","min_total","mean_minutes","mean_xFpts","sd_xFpts","median_xFpts","mean_fpts","sd_fpts","median_ftps","total_xFpts","total_fpts","mean_xCS","xCS","CS"
"1","Aaron Connolly","BHA","F",11,864,78.5454545454545,5.19090909090909,5.67934055070737,3.4,6.90909090909091,9.31347996674224,3,57.1,76,0.450909090909091,4.96,5
"2","Aaron Cresswell","WHU","D",30,2679,89.3,5.452,5.01922057419414,5.025,5.06666666666667,7.33494626985155,4.25,163.56,152,0.165333333333333,4.96,5
"3","Aaron Mooy","BHA","M",22,1861,84.5909090909091,10.91,7.00181677104151,10.88,10.6136363636364,8.32370656072707,8.25,240.02,233.5,0.323636363636364,7.12,6
"4","Aaron Wan-Bissaka","MUN","D",34,3027,89.0294117647059,11.12,6.72188736122301,11.415,10.2205882352941,7.26364043512387,10.125,378.08,347.5,0.490588235294118,16.68,12
"5","Abdoulaye Doucoure","WAT","M",36,3122,86.7222222222222,8.27444444444444,5.98201611711276,8.36,8.11111111111111,7.1993165460451,6.25,297.88,292,0.291111111111111,10.48,10
"6","Adam Masina","WAT","D",19,1675,88.1578947368421,8.65,6.21454387349189,7.4,8.19736842105263,7.09928544299844,6.25,164.35,155.75,0.315789473684211,6,6
"7","Adam Smith","BOU","D",24,2060,85.8333333333333,5.80375,5.85024548908921,4.555,4.65625,6.86231537329848,4.375,139.29,111.75,0.243333333333333,5.84,4
"8","Adam Webster","BHA","D",29,2610,90,7.58448275862069,6.27217642005827,6.8,7.49137931034483,7.96826371306731,6.5,219.95,217.25,0.23448275862069,6.8,5
"9","Adama Traore","WOL","F",26,2268,87.2307692307692,20.0269230769231,8.08047313923177,20.25,20.9615384615385,9.91859171145085,18,520.7,545,0.441538461538462,11.48,7
"10","Adrian Mariappa","WAT","D",15,1330,88.6666666666667,2.37533333333333,7.54194164718369,0.25,1.88333333333333,8.31836751383576,0.75,35.63,28.25,0.138666666666667,2.08,3
"11","Ahmed El Mohamady","AVL","D",10,873,87.3,10.185,9.07605182150624,8.3,9.075,7.16186854885728,7.5,101.85,90.75,0.12,1.2,2
"12","Ainsley Maitland-Niles","ARS","M",14,1260,90,8.53571428571429,4.7841223200945,8.54,8.53571428571429,5.48587096273511,8,119.5,119.5,0.342857142857143,4.8,3
"13","Alex Iwobi","EVE","M",17,1352,79.5294117647059,10.4882352941176,5.18456873241897,9.5,9.29411764705882,4.99393013920841,7,178.3,158,0.282352941176471,4.8,4
"14","Alex Oxlade-Chamberlain","LIV","M",17,1204,70.8235294117647,7.90235294117647,4.27760962660772,7.7,8.47058823529412,5.72131592226412,7.5,134.34,144,0.402352941176471,6.84,9
"15","Alexander Tettey","NOR","M",26,2235,85.9615384615385,4.43307692307692,2.75614189653692,4.44,4.36538461538461,3.66485386422895,4,115.26,113.5,0.236923076923077,6.16,5
"16","Alexandre Lacazette","ARS","F",20,1667,83.35,9.38,5.4269890847795,9.9,9.575,8.40469010668886,8.5,187.6,191.5,0.232,4.64,6
"17","Allan Saint-Maximin","NEW","F",21,1756,83.6190476190476,17.8380952380952,6.93840588251193,18.2,18.3095238095238,6.12673687715612,18,374.6,384.5,0.228571428571429,4.8,8
"18","Andre Gomes","EVE","M",15,1336,89.0666666666667,5.75733333333333,4.95751589100063,5,5.63333333333333,5.70233870150368,5.5,86.36,84.5,0.357333333333333,5.36,5
"19","Andreas Christensen","CHE","D",18,1620,90,8.51166666666667,5.1540985975184,8.175,5.06944444444444,4.07629946400672,4.375,153.21,91.25,0.408888888888889,7.36,3
"20","Andreas Pereira","MUN","M",17,1338,78.7058823529412,9.34823529411765,3.76111724640119,8.46,8.70588235294118,5.01889810967448,6.5,158.92,148,0.465882352941176,7.92,6
"21","Andrew Robertson","LIV","D",34,3037,89.3235294117647,11.6217647058824,7.93937959204593,11.62,11.9852941176471,7.30476732473042,11.625,395.14,407.5,0.454117647058824,15.44,13
"22","Andriy Yarmolenko","WHU","F",8,612,76.5,10.7875,4.96687239906276,10.75,11.875,6.7175144212722,14.75,86.3,95,0.16,1.28,3
"23","Andros Townsend","CRY","M",13,1094,84.1538461538462,8.90153846153846,4.22982632849515,9.3,8.69230769230769,4.76767964850505,8.5,115.72,113,0.209230769230769,2.72,3
"24","Angelo Ogbonna","WHU","D",31,2787,89.9032258064516,4.79677419354839,4.71397170624855,4.35,5.25806451612903,5.36675098444415,5.5,148.7,163,0.167741935483871,5.2,7
"25","Anthony Martial","MUN","F",31,2632,84.9032258064516,11.5677419354839,7.91603381737657,11.5,14.2096774193548,9.4919037373511,14.5,358.6,440.5,0.458064516129032,14.2,14
"26","Antonio Rudiger","CHE","D",18,1620,90,7.95,4.63658469641813,7.495,5.63888888888889,7.93040603432643,4.25,143.1,101.5,0.577777777777778,10.4,5
"27","Anwar El Ghazi","AVL","M",21,1771,84.3333333333333,10.4161904761905,4.519591216239,10.3,9.92857142857143,5.65969459044769,8.5,218.74,208.5,0.182857142857143,3.84,5
"28","Arnaut Danjuma Groeneveld","BOU","F",5,367,73.4,8.52,4.2162779794506,7,8.4,6.5707686003998,5.5,42.6,42,0.336,1.68,2
"29","Arthur Masuaku","WHU","D",9,766,85.1111111111111,7.11777777777778,5.72388368543985,6.65,9.27777777777778,8.0568724977155,8.5,64.06,83.5,0.0622222222222222,0.56,2
"30","Ashley Barnes","BUR","F",16,1269,79.3125,7.175,6.74067256782783,5.8,7.4375,9.25360290193321,4.5,114.8,119,0.4825,7.72,8
"31","Ashley Westwood","BUR","M",35,3150,90,6.96571428571429,4.5926989922717,6.38,7.57142857142857,5.06014248977306,7,243.8,265,0.337142857142857,11.8,15
"32","Aymeric Laporte","MCI","D",12,1009,84.0833333333333,7.61333333333333,4.85466473579481,7.73,9,5.57592226370751,8.875,91.36,108,0.596666666666667,7.16,8
"33","Ayoze Perez","LEI","F",24,1788,74.5,10.2916666666667,7.25695568383199,8.35,11.6041666666667,11.4236398359476,7.5,247,278.5,0.433333333333333,10.4,10
"34","Ben Chilwell","LEI","D",26,2330,89.6153846153846,10.485,7.98855644030885,8.85,11.2403846153846,10.3697832111454,10.375,272.61,292.25,0.367692307692308,9.56,9
"35","Ben Davies","TOT","D",16,1415,88.4375,6.92625,3.53641037399979,6.135,6.40625,5.53539745637113,4.5,110.82,102.5,0.295,4.72,4
"36","Ben Godfrey","NOR","M",29,2596,89.5172413793103,3.21034482758621,2.70495112546105,2.98,2.96551724137931,2.47101423104952,2.5,93.1,86,0.193103448275862,5.6,3
"37","Ben Mee","BUR","D",32,2880,90,8.7784375,6.43673685579941,8.985,8.5078125,9.01912939592752,7.5,280.91,272.25,0.33625,10.76,13
"38","Ben Osborn","SHU","M",5,420,84,9.432,5.27288535813173,12.58,7.4,4.50555213042752,8.5,47.16,37,0.512,2.56,2
"39","Benjamin Mendy","MCI","D",15,1289,85.9333333333333,10.7973333333333,5.98964876941481,10.25,11.0666666666667,5.81597758232399,10.5,161.96,166,0.517333333333333,7.76,8
"40","Bernard","EVE","M",11,848,77.0909090909091,11.1018181818182,7.54565016175786,11.38,13,9.35948716543807,14.5,122.12,143,0.392727272727273,4.32,9
"41","Bernardo","BHA","D",8,631,78.875,8.19,8.92699437500823,4.75,8,8.39110924048271,6.125,65.52,64,0.14,1.12,1
"42","Bernardo Silva","MCI","M",20,1711,85.55,15.411,7.22559624201571,16.55,15.8,9.95569131068678,14,308.22,316,0.586,11.72,9
"43","Billy Sharp","SHU","F",8,630,78.75,8.0875,6.27043801158602,7.9,7.9375,7.66456363495572,5.5,64.7,63.5,0.29,2.32,4
"44","Bjorn Engels","AVL","D",16,1402,87.625,4.094375,4.17840634492785,3.74,4.671875,5.62414345330321,4.375,65.51,74.75,0.11,1.76,3
"45","Brandon Williams","MUN","D",11,929,84.4545454545455,8.05,6.95276635591906,7.79,9.84090909090909,8.92837662125143,9.75,88.55,108.25,0.4,4.4,5
"46","Bruno Fernandes","MUN","M",14,1192,85.1428571428571,14.8828571428571,8.65871853067223,12.44,18.8571428571429,10.981502929627,17.75,208.36,264,0.482857142857143,6.76,9
"47","Bukayo Saka","ARS","F",17,1514,89.0588235294118,8.30588235294118,5.49072747778417,6.7,9.38235294117647,5.71054236632976,9,141.2,159.5,0.352941176470588,6,7
"48","Caglar Soyuncu","LEI","D",34,3037,89.3235294117647,8.48,5.44042500567963,8.325,8.11764705882353,6.23201512174981,7.5,288.32,276,0.38,12.92,12
"49","Callum Hudson-Odoi","CHE","F",7,596,85.1428571428571,14.0428571428571,6.56426110156534,17.2,14,7.64307965853207,17.5,98.3,98,0.605714285714286,4.24,2
"50","Callum Wilson","BOU","F",32,2815,87.96875,7.353125,5.40238802484306,6.8,7.34375,6.92056018150312,4.5,235.3,235,0.2,6.4,4
"51","Calum Chambers","ARS","D",11,990,90,8.76636363636364,6.52692925153517,7.32,6.61363636363636,6.575868418281,6,96.43,72.75,0.370909090909091,4.08,3
"52","Cedric Soares","ARS","D",16,1395,87.1875,8.8525,6.2326168928736,10.345,7.46875,5.42054348443647,7.5,141.64,119.5,0.3525,5.64,4
"53","Cedric Soares","SOU/ARS","D",1,79,79,5.62,NA,5.62,2,NA,2,5.62,2,0.72,0.72,0
"54","Cenk Tosun","CRY","F",5,383,76.6,9.14,6.99306799623742,8.3,8.3,9.99124616852172,6.5,45.7,41.5,0.224,1.12,2
"55","Cesar Azpilicueta","CHE","D",36,3230,89.7222222222222,13.53,7.66828459118652,12.345,10.7777777777778,8.51066091477914,9.25,487.08,388,0.457777777777778,16.48,8
"56","Charlie Taylor","BUR","D",20,1800,90,7.6885,7.46328224322953,8.5,9.6875,8.38736322345141,12.375,153.77,193.75,0.266,5.32,10
"57","Che Adams","SOU","F",12,881,73.4166666666667,7.6,2.48193472919817,7.35,8.25,6.64523068892954,6.5,91.2,99,0.303333333333333,3.64,4
"58","Cheikhou Kouyate","CRY","M",29,2393,82.5172413793103,6.12551724137931,3.74126753368704,5.8,6.25862068965517,4.47537047479865,5,177.64,181.5,0.304827586206897,8.84,10
"59","Chris Basham","SHU","D",36,3196,88.7777777777778,9.57194444444444,4.91943482203535,10.325,9.60416666666667,5.83076048703279,10,344.59,345.75,0.328888888888889,11.84,13
"60","Chris Mepham","BOU","D",10,900,90,8.484,7.55344983728921,7.65,6.3,6.60471212258507,5.5,84.84,63,0.284,2.84,1
"61","Chris Wood","BUR","F",27,2278,84.3703703703704,9.48888888888889,7.00589495372034,8.7,10.0555555555556,8.20920371540539,11,256.2,271.5,0.362962962962963,9.8,11
"62","Christian Atsu","NEW","M",8,629,78.625,7.4,7.73772945655618,3.6,8.3125,9.09842019253892,3.25,59.2,66.5,0.25,2,3
"63","Christian Benteke","CRY","F",13,1123,86.3846153846154,14.1153846153846,4.43299111846733,14.8,11.8076923076923,5.01887463123981,11.5,183.5,153.5,0.323076923076923,4.2,5
"64","Christian Fuchs","LEI","D",8,719,89.875,7.45,4.70788093064628,6.835,7.0625,5.94731331899419,5.625,59.6,56.5,0.35,2.8,2
"65","Christian Kabasele","WAT","D",25,2206,88.24,6.2872,6.58417453697374,6.26,5.56,7.74538841289878,6.75,157.18,139,0.3072,7.68,7
"66","Christian Pulisic","CHE","M",19,1569,82.5789473684211,14.2810526315789,8.5463246777241,13.8,15.2894736842105,10.9586543545801,14,271.34,290.5,0.444210526315789,8.44,6
"67","Christoph Zimmermann","NOR","D",15,1350,90,4.86066666666667,4.15144633431129,4.5,4.08333333333333,4.76095228569523,4,72.91,61.25,0.224,3.36,3
"68","Ciaran Clark","NEW","D",13,1143,87.9230769230769,4.95,3.79795120207374,3.5,7.40384615384615,7.14983862109435,5,64.35,96.25,0.123076923076923,1.6,4
"69","Conor Coady","WOL","D",38,3420,90,4.68184210526316,3.78286453398791,4.92,2.96710526315789,5.10040110128856,2,177.91,112.75,0.483157894736842,18.36,13
"70","Conor Hourihane","AVL","M",15,1250,83.3333333333333,9.54666666666667,6.56212364000151,9,10.4333333333333,8.37484896807669,9,143.2,156.5,0.24,3.6,7
"71","Craig Cathcart","WAT","D",27,2425,89.8148148148148,4.75666666666667,4.77081592763592,4.19,4.28703703703704,5.21587061455768,3.75,128.43,115.75,0.328888888888889,8.88,9
"72","Craig Dawson","WAT","D",25,2250,90,6.5684,7.63916808297867,5.4,4.77,7.7489649846501,3.5,164.21,119.25,0.2464,6.16,4
"73","Dale Stephens","BHA","M",28,2476,88.4285714285714,5.41285714285714,2.87003014197987,5.86,5.125,2.8402692882242,5.5,151.56,143.5,0.277142857142857,7.76,6
"74","Dan Burn","BHA","D",31,2790,90,9.88709677419355,5.80988192280956,10.08,8.91935483870968,6.58704128598158,10.5,306.5,276.5,0.309677419354839,9.6,9
"75","Dan Gosling","BOU","M",12,994,82.8333333333333,5.61166666666667,4.43456225846954,4.65,6.04166666666667,5.4998278209964,3.75,67.34,72.5,0.236666666666667,2.84,2
"76","Dani Ceballos","ARS","M",18,1533,85.1666666666667,9.16666666666667,5.39750269051509,9.67,9.30555555555556,6.87950684127031,9,165,167.5,0.266666666666667,4.8,7
"77","Daniel James","MUN","M",24,2073,86.375,8.25666666666667,6.03359195538263,7.37,8.25,6.81749667176781,7.25,198.16,198,0.523333333333333,12.56,7
"78","Danny Ings","SOU","F",31,2635,85,12.5806451612903,6.85275707798638,11.8,14.3709677419355,8.81662042388833,14.5,390,445.5,0.341935483870968,10.6,6
"79","Danny Rose","NEW","D",18,1553,86.2777777777778,5.00777777777778,6.00576052445685,6.795,3.94444444444444,4.99820229120339,5.25,90.14,71,0.324444444444444,5.84,4
"80","Danny Rose","TOT/NEW","D",2,164,82,8.245,1.94454364826301,8.245,5.625,9.01561146012848,5.625,16.49,11.25,0.72,1.44,1
"81","Danny Welbeck","WAT","F",7,612,87.4285714285714,9.82857142857143,6.81290791701417,8.6,8.92857142857143,8.93228494203551,5,68.8,62.5,0.228571428571429,1.6,1
"82","Daryl Janmaat","WAT","D",7,596,85.1428571428571,6.37714285714286,5.2257111614456,7.47,9,8.67227382716513,13.25,44.64,63,0.32,2.24,4
"83","David Brooks","BOU","M",6,400,66.6666666666667,7.20333333333333,4.14743133356861,6.66,6.5,3.76828873628335,6.25,43.22,39,0.32,1.92,1
"84","David Luiz","ARS","D",31,2760,89.0322580645161,4.34064516129032,4.79303726634366,3.55,4.56451612903226,6.08412132177396,4,134.56,141.5,0.250322580645161,7.76,8
"85","David McGoldrick","SHU","F",20,1591,79.55,11.71,7.54369028777658,10.95,9.55,7.79490386828404,8.25,234.2,191,0.4,8,8
"86","David Silva","MCI","M",19,1646,86.6315789473684,15.9989473684211,6.79478386111716,16.7,18.2105263157895,10.1943826981574,18.5,303.98,346,0.562105263157895,10.68,11
"87","Davinson Sanchez","TOT","D",26,2340,90,4.95192307692308,4.65842292560971,4.505,4.25961538461539,4.89565152417468,3.625,128.75,110.75,0.276923076923077,7.2,4
"88","Davy Propper","BHA","M",30,2659,88.6333333333333,8.064,3.99874945969103,6.33,7.8,4.08022987858147,6,241.92,234,0.304,9.12,6
"89","DeAndre Yedlin","NEW","D",8,720,90,2.58,4.27496700070806,2.87,3.4375,6.56118184040476,3.875,20.64,27.5,0.13,1.04,1
"90","Declan Rice","WHU","M",38,3420,90,8.55105263157895,4.84338433690667,8.33,9.1578947368421,5.46624193148136,8.5,324.94,348,0.153684210526316,5.84,7
"91","Dejan Lovren","LIV","D",8,720,90,9.5325,4.43180308355737,8.325,7.125,3.67909150276455,7.125,76.26,57,0.295,2.36,0
"92","Dele Alli","TOT","M",20,1720,86,11.669,7.75569732858571,12.11,13.1,10.1185083152763,10.75,233.38,262,0.284,5.68,4
"93","Dennis Praet","LEI","M",10,749,74.9,5.482,2.94412333678843,5.69,7,4.20317340430616,5.75,54.82,70,0.332,3.32,2
"94","Diego Rico","BOU","D",26,2289,88.0384615384615,10.0130769230769,5.28764353505852,10.61,10.1730769230769,7.27556500581543,10.75,260.34,264.5,0.278461538461538,7.24,6
"95","Diogo Jota","WOL","M",27,2123,78.6296296296296,12.3185185185185,7.0442752008573,10.92,11.462962962963,9.07545922330987,8.5,332.6,309.5,0.496296296296296,13.4,11
"96","Divock Origi","LIV","F",6,400,66.6666666666667,7.06666666666667,7.72856174631908,2.75,12.6666666666667,10.9893888213434,10,42.4,76,0.546666666666667,3.28,2
"97","Djibril Sidibe","EVE","D",19,1631,85.8421052631579,10.5994736842105,6.27657237819444,9.3,10.5394736842105,8.48211482649372,11.5,201.39,200.25,0.328421052631579,6.24,5
"98","Dominic Calvert-Lewin","EVE","F",30,2530,84.3333333333333,10.1833333333333,7.6249175612653,7.2,9.63333333333333,9.19138777309511,6,305.5,289,0.290666666666667,8.72,8
"99","Dominic Solanke","BOU","F",17,1386,81.5294117647059,7.17647058823529,5.20594965061187,5.8,7.70588235294118,7.51469149302179,5.5,122,131,0.225882352941176,3.84,1
"100","Douglas Luiz","AVL","M",27,2453,90.8518518518518,6.57407407407407,5.28880040147193,4.9,6.5,5.50174797398343,4,177.5,175.5,0.192592592592593,5.2,8
"101","Dwight Gayle","NEW","F",8,603,75.375,8.825,6.52462368920341,6.45,8.375,5.9386746958271,9.25,70.6,67,0.45,3.6,4
"102","Dwight McNeil","BUR","F",37,3285,88.7837837837838,11.5675675675676,6.83341683095548,10.8,11.6081081081081,7.7254405979486,11,428,429.5,0.338378378378378,12.52,16
"103","Eddie Nketiah","ARS","F",6,506,84.3333333333333,7.58333333333333,4.04693299507994,7.6,6.08333333333333,5.06376013123318,5.25,45.5,36.5,0.44,2.64,3
"104","Emerson","CHE","D",10,900,90,15.61,7.99534586841342,14.815,10,6.6489347517729,8.25,156.1,100,0.5,5,1
