Player,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist,Succ,Att,Match Report
Allan Saint-Maximin,2/29/20,Sat,Matchweek 28,Home,D 0–0,Newcastle Utd,Burnley,N,CM,13,0,0,0,0,1,1,0,0,9,1,0,0,1,0,0,0,1,0,3,6,50,26,9,37,0,1,Match Report
Allan Saint-Maximin,3/7/20,Sat,Matchweek 29,Away,W 1–0,Newcastle Utd,Southampton,Y,CM,90,1,0,0,0,1,1,0,0,44,15,3,1,2,0.3,0.3,0.4,4,0,19,25,76,45,46,309,10,12,Match Report
Anthony Martial,8/11/19,Sun,Matchweek 1,Home,W 4–0,Manchester Utd,Chelsea,Y,FW,90,1,0,0,0,4,2,1,0,43,30,0,0,1,0.6,0.6,0.1,2,1,22,28,78.6,62,43,213,5,6,Match Report
Anthony Martial,8/19/19,Mon,Matchweek 2,Away,D 1–1,Manchester Utd,Wolves,Y,FW,90,1,0,0,0,1,1,0,0,39,16,0,0,1,0.2,0.2,0,1,0,18,23,78.3,30,37,87,3,7,Match Report
Anthony Martial,8/24/19,Sat,Matchweek 3,Home,L 1–2,Manchester Utd,Crystal Palace,Y,FW,90,0,1,0,0,3,0,0,0,32,6,0,0,0,0.2,0.2,0.1,5,1,16,18,88.9,35,28,50,0,3,Match Report
Anthony Martial,10/20/19,Sun,Matchweek 9,Home,D 1–1,Manchester Utd,Liverpool,N,FW,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,2,100,10,2,0,0,0,Match Report
Anthony Martial,10/27/19,Sun,Matchweek 10,Away,W 3–1,Manchester Utd,Norwich City,Y,FW,74,1,0,0,1,3,3,0,0,37,16,0,0,1,2,1.2,0.2,6,2,21,26,80.8,81,32,84,4,8,Match Report
Anthony Martial,11/2/19,Sat,Matchweek 11,Away,L 0–1,Manchester Utd,Bournemouth,Y,FW,90,0,0,0,0,1,1,0,0,24,7,0,0,0,0,0,0,4,0,14,17,82.4,94,24,60,2,3,Match Report
Anthony Martial,11/10/19,Sun,Matchweek 12,Home,W 3–1,Manchester Utd,Brighton,Y,FW,90,0,2,0,0,3,1,0,0,35,16,1,0,0,0.1,0.1,0.7,7,2,19,22,86.4,48,24,86,1,1,Match Report
Anthony Martial,11/24/19,Sun,Matchweek 13,Away,D 3–3,Manchester Utd,Sheffield Utd,Y,FW,84,0,0,0,0,2,1,0,0,39,11,0,1,0,0,0,0,3,1,24,28,85.7,31,27,58,1,1,Match Report
Anthony Martial,12/1/19,Sun,Matchweek 14,Home,D 2–2,Manchester Utd,Aston Villa,Y,FW,81,0,0,0,0,5,2,0,0,30,15,1,0,1,0.5,0.5,0,1,0,13,18,72.2,69,24,128,3,4,Match Report
Anthony Martial,12/7/19,Sat,Matchweek 16,Away,W 2–1,Manchester Utd,Manchester City,Y,FW,73,1,0,0,0,3,2,0,0,22,27,1,0,0,0.2,0.2,0,3,1,12,14,85.7,61,18,74,0,2,Match Report
Anthony Martial,12/15/19,Sun,Matchweek 17,Home,D 1–1,Manchester Utd,Everton,Y,FW,90,0,0,0,0,1,0,0,0,29,8,0,0,1,0,0,0,5,0,19,21,90.5,44,25,112,2,3,Match Report
Anthony Martial,12/22/19,Sun,Matchweek 18,Away,L 0–2,Manchester Utd,Watford,Y,FW,90,0,0,0,0,3,1,0,0,54,8,0,0,0,0.1,0.1,0.7,6,0,35,44,79.5,187,51,196,8,8,Match Report
Anthony Martial,12/26/19,Thu,Matchweek 19,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,FW,66,2,0,0,0,3,2,0,0,33,8,2,0,0,0.4,0.4,0,1,0,16,22,72.7,54,27,121,2,3,Match Report
Anthony Martial,12/28/19,Sat,Matchweek 20,Away,W 2–0,Manchester Utd,Burnley,Y,FW,88,1,0,0,0,4,2,0,0,35,9,0,0,1,0.8,0.8,0,4,0,19,23,82.6,27,26,113,0,1,Match Report
Anthony Martial,1/1/20,Wed,Matchweek 21,Away,L 0–2,Manchester Utd,Arsenal,Y,FWLW,90,0,0,0,0,0,0,0,0,45,23,0,0,2,0,0,0.1,2,0,27,35,77.1,76,33,205,3,5,Match Report
Anthony Martial,1/11/20,Sat,Matchweek 22,Home,W 4–0,Manchester Utd,Norwich City,Y,FW,79,1,0,0,0,3,1,0,0,40,21,3,0,1,0.4,0.4,0,1,0,17,20,85,29,31,132,0,3,Match Report
Anthony Martial,1/19/20,Sun,Matchweek 23,Away,L 0–2,Manchester Utd,Liverpool,Y,FW,90,0,0,0,0,3,1,0,0,39,16,0,0,0,0.3,0.3,0,2,0,19,25,76,65,32,139,1,1,Match Report
Anthony Martial,1/22/20,Wed,Matchweek 24,Home,L 0–2,Manchester Utd,Burnley,Y,FW,90,0,0,0,0,5,2,0,0,36,5,0,0,0,0.7,0.7,0.1,6,0,25,28,89.3,65,30,67,1,1,Match Report
Anthony Martial,2/1/20,Sat,Matchweek 25,Home,D 0–0,Manchester Utd,Wolves,Y,FW,90,0,0,0,0,0,0,0,0,46,16,1,0,1,0,0,0,1,0,25,31,80.6,47,32,24,1,1,Match Report
Anthony Martial,2/17/20,Mon,Matchweek 26,Away,W 2–0,Manchester Utd,Chelsea,Y,FW,89,1,0,0,0,3,1,0,0,39,10,0,0,0,0.2,0.2,0,1,0,19,25,76,36,33,115,1,2,Match Report
Anthony Martial,2/23/20,Sun,Matchweek 27,Home,W 3–0,Manchester Utd,Watford,Y,FW,79,1,0,0,0,3,2,0,0,28,11,0,0,2,0.3,0.3,0.3,3,2,13,18,72.2,29,25,141,2,3,Match Report
Anthony Martial,3/1/20,Sun,Matchweek 28,Away,D 1–1,Manchester Utd,Everton,Y,FW,88,0,0,0,0,2,0,0,0,30,7,0,0,1,0.1,0.1,0,1,0,13,19,68.4,56,27,73,3,4,Match Report
Anthony Martial,3/8/20,Sun,Matchweek 29,Home,W 2–0,Manchester Utd,Manchester City,Y,FW,77,1,0,0,0,4,3,0,0,19,17,0,0,0,1,1,0,1,0,6,9,66.7,15,15,113,4,5,Match Report
Ashley Barnes,8/10/19,Sat,Matchweek 1,Home,W 3–0,Burnley,Southampton,Y,FW,83,2,0,0,0,4,3,0,0,27,15,0,0,1,0.5,0.5,0,1,0,13,18,72.2,46,20,38,5,5,Match Report
Ashley Barnes,8/17/19,Sat,Matchweek 2,Away,L 1–2,Burnley,Arsenal,Y,FW,90,1,0,0,0,5,3,1,0,34,13,0,1,2,0.7,0.7,0,0,0,10,19,52.6,78,16,26,0,0,Match Report
Ashley Barnes,8/25/19,Sun,Matchweek 3,Away,D 1–1,Burnley,Wolves,Y,FW,77,1,0,0,0,4,1,0,0,24,11,0,0,1,0.4,0.4,0,0,0,9,15,60,21,15,30,0,0,Match Report
Ashley Barnes,8/31/19,Sat,Matchweek 4,Home,L 0–3,Burnley,Liverpool,Y,FW,72,0,0,0,0,2,0,0,0,24,12,0,0,0,0.1,0.1,0,2,0,10,16,62.5,14,18,21,2,2,Match Report
Ashley Barnes,9/14/19,Sat,Matchweek 5,Away,D 1–1,Burnley,Brighton,Y,FW,90,0,0,0,0,1,0,0,0,28,17,0,0,0,0,0,0,0,0,10,16,62.5,63,21,40,0,1,Match Report
Ashley Barnes,9/21/19,Sat,Matchweek 6,Home,W 2–0,Burnley,Norwich City,Y,FW,78,0,0,0,0,5,1,0,0,32,19,0,1,1,0.3,0.3,0,1,0,18,21,85.7,21,23,29,2,3,Match Report
Ashley Barnes,9/28/19,Sat,Matchweek 7,Away,D 2–2,Burnley,Aston Villa,Y,FWCM,82,0,0,0,0,0,0,1,0,25,15,1,0,0,0,0,0.1,3,0,10,15,66.7,60,14,63,0,2,Match Report
Ashley Barnes,10/5/19,Sat,Matchweek 8,Home,W 1–0,Burnley,Everton,Y,FW,72,0,0,0,0,2,0,0,0,18,20,1,0,0,0.1,0.1,0,0,0,3,7,42.9,0,10,14,0,0,Match Report
Ashley Barnes,10/26/19,Sat,Matchweek 10,Home,L 2–4,Burnley,Chelsea,Y,FW,62,0,0,0,0,4,1,0,0,22,5,0,1,1,1.1,1.1,0.3,1,0,8,10,80,17,14,32,0,0,Match Report
Ashley Barnes,11/2/19,Sat,Matchweek 11,Away,L 0–3,Burnley,Sheffield Utd,Y,FW,90,0,0,0,0,3,1,1,0,26,8,0,0,0,0.5,0.5,0,1,0,9,18,50,58,11,26,0,0,Match Report
Ashley Barnes,11/9/19,Sat,Matchweek 12,Home,W 3–0,Burnley,West Ham,Y,FW,80,1,0,0,0,1,1,0,0,32,18,1,0,3,0.4,0.4,0,3,0,9,16,56.3,24,16,26,0,2,Match Report
Ashley Barnes,11/23/19,Sat,Matchweek 13,Away,W 3–0,Burnley,Watford,Y,FW,90,1,0,1,1,3,0,0,0,22,21,0,1,2,1,0.2,0,3,1,6,7,85.7,15,13,3,0,0,Match Report
Ashley Barnes,11/30/19,Sat,Matchweek 14,Home,L 0–2,Burnley,Crystal Palace,Y,FW,61,0,0,0,0,1,0,0,0,12,15,0,0,1,0.1,0.1,0,1,0,5,8,62.5,2,7,1,0,0,Match Report
Ashley Barnes,12/3/19,Tue,Matchweek 15,Home,L 1–4,Burnley,Manchester City,N,FW,32,0,0,0,0,0,0,0,0,13,19,1,0,1,0,0,0,1,0,5,8,62.5,23,5,1,1,1,Match Report
Ashley Barnes,12/14/19,Sat,Matchweek 17,Home,W 1–0,Burnley,Newcastle Utd,Y,FW,90,0,0,0,0,1,0,0,0,35,12,1,1,3,0,0,0.1,2,0,13,21,61.9,57,15,32,0,0,Match Report
Ashley Barnes,12/21/19,Sat,Matchweek 18,Away,W 1–0,Burnley,Bournemouth,Y,FW,74,0,0,0,0,1,0,1,0,28,13,0,1,0,0,0,0,0,0,8,17,47.1,41,19,49,0,0,Match Report
Ashley Barnes,12/26/19,Thu,Matchweek 19,Away,L 0–1,Burnley,Everton,N,FW,17,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,1,2,50,12,1,5,0,0,Match Report
Ashley Barnes,12/28/19,Sat,Matchweek 20,Home,L 0–2,Burnley,Manchester Utd,Y,FW,67,0,0,0,0,1,0,0,0,16,27,0,0,1,0,0,0,0,0,5,9,55.6,0,11,4,1,1,Match Report
Ashley Barnes,1/1/20,Wed,Matchweek 21,Home,L 1–2,Burnley,Aston Villa,Y,FW,45,0,0,0,0,1,0,0,0,14,10,0,0,0,0,0,0,0,0,3,10,30,0,8,12,0,0,Match Report
Ayoze Perez,8/11/19,Sun,Matchweek 1,Home,D 0–0,Leicester City,Wolves,Y,CM,75,0,0,0,0,1,0,0,0,54,24,1,0,2,0,0,0,1,0,23,37,62.2,84,46,130,3,6,Match Report
Ayoze Perez,8/18/19,Sun,Matchweek 2,Away,D 1–1,Leicester City,Chelsea,Y,CM,79,0,0,0,0,2,1,0,0,46,30,4,0,2,0.1,0.1,0.2,2,1,25,33,75.8,75,34,109,2,2,Match Report
Ayoze Perez,8/24/19,Sat,Matchweek 3,Away,W 2–1,Leicester City,Sheffield Utd,Y,FWRW,77,0,0,0,0,1,0,0,0,44,19,4,1,0,0.1,0.1,0.1,4,0,25,31,80.6,100,36,150,1,1,Match Report
Ayoze Perez,8/31/19,Sat,Matchweek 4,Home,W 3–1,Leicester City,Bournemouth,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Ayoze Perez,9/14/19,Sat,Matchweek 5,Away,L 0–1,Leicester City,Manchester Utd,N,RW,34,0,0,0,0,0,0,0,0,22,14,2,1,2,0,0,0,0,0,14,16,87.5,83,17,29,2,2,Match Report
Ayoze Perez,9/21/19,Sat,Matchweek 6,Home,W 2–1,Leicester City,Tottenham,Y,CM,66,0,0,0,0,1,1,0,0,28,20,1,1,1,0,0,0.1,2,0,16,18,88.9,100,18,61,2,2,Match Report
Ayoze Perez,9/29/19,Sun,Matchweek 7,Home,W 5–0,Leicester City,Newcastle Utd,Y,CM,83,0,0,0,0,1,1,0,0,55,22,0,1,1,0.2,0.2,0,1,0,36,41,87.8,88,29,65,0,2,Match Report
Ayoze Perez,10/5/19,Sat,Matchweek 8,Away,L 1–2,Leicester City,Liverpool,N,CM,18,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0.2,1,1,2,3,66.7,43,3,19,0,0,Match Report
Ayoze Perez,10/19/19,Sat,Matchweek 9,Home,W 2–1,Leicester City,Burnley,Y,CM,66,0,0,0,0,1,0,0,0,37,6,0,0,0,0.1,0.1,0,1,0,27,32,84.4,38,30,55,0,0,Match Report
Ayoze Perez,10/25/19,Fri,Matchweek 10,Away,W 9–0,Leicester City,Southampton,Y,CM,73,3,0,0,0,7,5,0,0,57,30,2,1,0,0.8,0.8,0,3,1,32,40,80,78,46,138,6,8,Match Report
Ayoze Perez,11/3/19,Sun,Matchweek 11,Away,W 2–0,Leicester City,Crystal Palace,Y,CM,73,0,0,0,0,0,0,0,0,39,29,4,2,1,0,0,0,1,0,16,24,66.7,47,33,155,5,7,Match Report
Ayoze Perez,11/9/19,Sat,Matchweek 12,Home,W 2–0,Leicester City,Arsenal,Y,CM,59,0,0,0,0,1,0,0,0,31,23,0,0,0,0.1,0.1,0,3,0,18,22,81.8,60,25,55,1,2,Match Report
Ayoze Perez,11/23/19,Sat,Matchweek 13,Away,W 2–0,Leicester City,Brighton,Y,CM,69,1,0,0,0,4,2,0,0,25,24,3,0,0,1.1,1.1,0.1,2,0,10,13,76.9,31,11,86,1,1,Match Report
Ayoze Perez,12/1/19,Sun,Matchweek 14,Home,W 2–1,Leicester City,Everton,Y,CM,61,0,0,0,0,2,1,0,0,38,8,1,0,0,0.1,0.1,0,0,0,22,25,88,80,26,70,1,1,Match Report
Ayoze Perez,12/4/19,Wed,Matchweek 15,Home,W 2–0,Leicester City,Watford,Y,CM,45,0,0,0,0,1,0,0,0,24,8,0,0,2,0.2,0.2,0.3,1,0,16,19,84.2,26,21,40,3,4,Match Report
Ayoze Perez,12/8/19,Sun,Matchweek 16,Away,W 4–1,Leicester City,Aston Villa,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Ayoze Perez,12/14/19,Sat,Matchweek 17,Home,D 1–1,Leicester City,Norwich City,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Ayoze Perez,12/21/19,Sat,Matchweek 18,Away,L 1–3,Leicester City,Manchester City,Y,CM,67,0,0,0,0,1,0,0,0,18,26,4,0,1,0,0,0,1,0,7,9,77.8,18,9,11,0,0,Match Report
Ayoze Perez,12/26/19,Thu,Matchweek 19,Home,L 0–4,Leicester City,Liverpool,N,CM,19,0,0,0,0,0,0,0,0,3,9,0,0,1,0,0,0,0,0,2,2,100,7,2,21,0,0,Match Report
Ayoze Perez,12/28/19,Sat,Matchweek 20,Away,W 2–1,Leicester City,West Ham,Y,AM,63,0,2,0,0,0,0,0,0,38,15,1,1,1,0,0,0.8,4,3,22,28,78.6,57,30,90,1,2,Match Report
Ayoze Perez,1/1/20,Wed,Matchweek 21,Away,W 3–0,Leicester City,Newcastle Utd,Y,FW,90,1,1,0,0,3,2,0,0,36,19,1,0,1,0.6,0.6,0.3,6,1,24,27,88.9,45,30,77,1,2,Match Report
Ayoze Perez,1/11/20,Sat,Matchweek 22,Home,L 1–2,Leicester City,Southampton,Y,CM,66,0,0,0,0,0,0,0,0,33,9,2,0,1,0,0,0,2,1,12,17,70.6,95,23,28,1,3,Match Report
Ayoze Perez,1/19/20,Sun,Matchweek 23,Away,L 1–2,Leicester City,Burnley,Y,CM,73,0,0,0,0,2,0,0,0,50,23,4,1,2,0.1,0.1,0.1,2,0,26,34,76.5,56,35,80,3,4,Match Report
Ayoze Perez,1/22/20,Wed,Matchweek 24,Home,W 4–1,Leicester City,West Ham,Y,CMRW,90,2,0,1,1,3,2,0,0,54,26,2,0,1,1,0.3,0.2,6,1,36,41,87.8,209,36,131,2,3,Match Report
Ayoze Perez,2/1/20,Sat,Matchweek 25,Home,D 2–2,Leicester City,Chelsea,Y,CM,90,0,0,0,0,0,0,0,0,52,32,2,0,1,0,0,0.4,3,0,22,34,64.7,103,35,84,0,0,Match Report
Ayoze Perez,2/14/20,Fri,Matchweek 26,Away,D 0–0,Leicester City,Wolves,Y,CM,67,0,0,0,0,1,0,0,0,31,14,2,0,2,0.1,0.1,0.1,1,0,14,19,73.7,37,24,87,1,3,Match Report
Ayoze Perez,2/22/20,Sat,Matchweek 27,Home,L 0–1,Leicester City,Manchester City,N,LW,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,100,0,2,5,0,0,Match Report
Ayoze Perez,2/28/20,Fri,Matchweek 28,Away,L 0–1,Leicester City,Norwich City,Y,CM,77,0,0,0,0,4,1,0,0,37,28,2,2,1,0.2,0.2,0.2,4,0,15,21,71.4,50,21,85,1,2,Match Report
Ayoze Perez,3/9/20,Mon,Matchweek 29,Home,W 4–0,Leicester City,Aston Villa,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Bukayo Saka,9/15/19,Sun,Matchweek 5,Away,D 2–2,Arsenal,Watford,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Bukayo Saka,9/22/19,Sun,Matchweek 6,Home,W 3–2,Arsenal,Aston Villa,Y,LW,45,0,0,0,0,1,0,0,0,20,5,1,0,1,0,0,0.1,1,0,11,14,78.6,35,18,103,1,1,Match Report
Bukayo Saka,9/30/19,Mon,Matchweek 7,Away,D 1–1,Arsenal,Manchester Utd,Y,LW,79,0,1,0,0,2,1,0,0,42,15,3,0,1,0.5,0.5,0.5,5,1,22,26,84.6,48,38,157,5,6,Match Report
Bukayo Saka,10/6/19,Sun,Matchweek 8,Home,W 1–0,Arsenal,Bournemouth,Y,LW,82,0,0,0,0,1,0,0,0,41,22,4,0,2,0,0,0.1,6,0,18,25,72,33,31,122,4,4,Match Report
Bukayo Saka,10/21/19,Mon,Matchweek 9,Away,L 0–1,Arsenal,Sheffield Utd,Y,LWAM,90,0,0,0,0,0,0,1,0,36,12,1,0,1,0,0,0.1,3,0,17,27,63,47,29,88,3,3,Match Report
Bukayo Saka,10/27/19,Sun,Matchweek 10,Home,D 2–2,Arsenal,Crystal Palace,N,CMDM,30,0,0,0,0,0,0,0,0,11,5,1,0,0,0,0,0,0,0,6,8,75,18,4,6,0,1,Match Report
Bukayo Saka,11/2/19,Sat,Matchweek 11,Home,D 1–1,Arsenal,Wolves,N,LWCM,18,0,0,0,0,0,0,0,0,18,11,2,0,0,0,0,0,0,0,8,12,66.7,26,14,30,0,0,Match Report
Bukayo Saka,11/9/19,Sat,Matchweek 12,Away,L 0–2,Arsenal,Leicester City,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Bukayo Saka,12/1/19,Sun,Matchweek 14,Away,D 2–2,Arsenal,Norwich City,N,LW,13,0,0,0,0,0,0,0,0,13,5,0,0,1,0,0,0,0,0,6,9,66.7,0,8,29,1,2,Match Report
Bukayo Saka,12/9/19,Mon,Matchweek 16,Away,W 3–1,Arsenal,West Ham,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Bukayo Saka,12/15/19,Sun,Matchweek 17,Home,L 0–3,Arsenal,Manchester City,N,LB,51,0,0,0,0,0,0,0,0,42,15,1,1,1,0,0,0,0,0,25,33,75.8,117,27,130,0,0,Match Report
Bukayo Saka,12/21/19,Sat,Matchweek 18,Away,D 0–0,Arsenal,Everton,Y,LB,90,0,0,0,0,0,0,1,0,66,18,4,1,1,0,0,0,0,0,44,54,81.5,386,40,227,0,3,Match Report
Bukayo Saka,12/26/19,Thu,Matchweek 19,Away,D 1–1,Arsenal,Bournemouth,Y,LB,90,0,0,0,0,0,0,0,0,64,14,2,2,1,0,0,0,0,0,42,55,76.4,194,38,140,0,0,Match Report
Bukayo Saka,12/29/19,Sun,Matchweek 20,Home,L 1–2,Arsenal,Chelsea,Y,LB,90,0,0,0,0,0,0,0,0,48,21,2,0,1,0,0,0.1,2,0,33,43,76.7,191,29,69,0,1,Match Report
Bukayo Saka,1/1/20,Wed,Matchweek 21,Home,W 2–0,Arsenal,Manchester Utd,N,LB,22,0,0,0,0,1,1,1,0,17,4,2,1,0,0.1,0.1,0,1,0,11,13,84.6,83,11,91,0,0,Match Report
Bukayo Saka,1/11/20,Sat,Matchweek 22,Away,D 1–1,Arsenal,Crystal Palace,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Bukayo Saka,1/18/20,Sat,Matchweek 23,Home,D 1–1,Arsenal,Sheffield Utd,Y,LB,90,0,0,0,0,0,0,0,0,94,14,3,1,2,0,0,0,4,0,65,84,77.4,328,65,266,0,2,Match Report
Bukayo Saka,1/21/20,Tue,Matchweek 24,Away,D 2–2,Arsenal,Chelsea,Y,LB,90,0,0,0,0,0,0,0,0,72,19,3,0,1,0,0,0,1,1,45,56,80.4,213,44,147,2,3,Match Report
Bukayo Saka,2/2/20,Sun,Matchweek 25,Away,D 0–0,Arsenal,Burnley,Y,LB,45,0,0,0,0,0,0,0,0,22,2,0,0,1,0,0,0,0,0,15,19,78.9,37,17,77,1,1,Match Report
Bukayo Saka,2/16/20,Sun,Matchweek 26,Home,W 4–0,Arsenal,Newcastle Utd,Y,LB,90,0,1,0,0,2,0,1,0,65,9,0,1,1,0,0,0.3,4,2,42,54,77.8,223,53,291,3,3,Match Report
Bukayo Saka,2/23/20,Sun,Matchweek 27,Home,W 3–2,Arsenal,Everton,N,LB,73,0,1,0,0,0,0,0,0,58,6,0,0,1,0,0,0.4,2,1,44,49,89.8,267,42,143,0,0,Match Report
Bukayo Saka,3/7/20,Sat,Matchweek 29,Home,W 1–0,Arsenal,West Ham,Y,LB,90,0,0,0,0,0,0,0,0,64,11,1,0,0,0,0,0.3,3,0,47,57,82.5,184,43,131,1,2,Match Report
Callum Wilson,8/10/19,Sat,Matchweek 1,Home,D 1–1,Bournemouth,Sheffield Utd,Y,FW,89,0,0,0,0,1,1,0,0,21,19,0,0,1,0.4,0.4,0,1,1,6,14,42.9,29,16,45,0,0,Match Report
Callum Wilson,8/17/19,Sat,Matchweek 2,Away,W 2–1,Bournemouth,Aston Villa,Y,FW,90,0,0,0,0,1,0,0,0,29,18,0,0,1,0,0,0.2,7,1,13,18,72.2,25,21,76,0,1,Match Report
Callum Wilson,8/25/19,Sun,Matchweek 3,Home,L 1–3,Bournemouth,Manchester City,Y,FW,68,0,0,0,0,1,1,0,0,14,31,0,0,2,0.4,0.4,0.1,2,1,5,6,83.3,10,6,1,0,0,Match Report
Callum Wilson,8/31/19,Sat,Matchweek 4,Away,L 1–3,Bournemouth,Leicester City,Y,FWAM,90,1,0,0,0,1,1,1,0,25,24,0,1,0,0.3,0.3,0.2,4,0,13,18,72.2,37,20,140,0,1,Match Report
Callum Wilson,9/15/19,Sun,Matchweek 5,Home,W 3–1,Bournemouth,Everton,Y,FW,90,2,0,0,0,2,2,0,0,28,34,0,1,0,0.7,0.7,0,0,0,8,15,53.3,63,19,46,1,4,Match Report
