,Player,#,Nation,Pos,Min,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out.1,Int,Blocks,Date,Team,Opponent
144,Steven Bergwijn,23.0,nl NED,LW,31,18,18,0,0,0,3,0,1,0,0,0,0,14,3,1,0,17,1,0,0,16,0,0,0,0,09/13/20,Tottenham,Everton
145,Pierre-Emile Hojbjerg,5.0,dk DEN,DM,90,79,79,0,0,0,5,2,2,0,0,0,0,63,9,7,13,64,1,0,0,73,0,1,0,0,09/13/20,Tottenham,Everton
146,Ben Davies,33.0,wal WAL,LB,90,74,58,16,1,0,5,2,5,0,0,0,0,41,20,13,53,3,2,15,0,60,0,0,0,3,09/13/20,Tottenham,Everton
147,Eric Dier,15.0,eng ENG,CB,90,56,55,1,1,0,3,0,0,0,0,0,0,49,2,5,12,44,0,0,0,52,0,1,0,0,09/13/20,Tottenham,Everton
148,Toby Alderweireld,4.0,be BEL,CB,90,68,68,0,0,0,5,3,0,0,0,0,0,46,8,14,18,45,4,0,0,59,0,2,0,0,09/13/20,Tottenham,Everton
149,Matt Doherty,2.0,ie IRL,RB,75,51,41,10,0,0,5,1,1,0,0,0,0,30,14,7,2,36,1,10,0,43,0,0,2,1,09/13/20,Tottenham,Everton
150,Tanguy Ndombele,28.0,fr FRA,DM,15,20,20,0,0,0,2,0,0,0,0,0,0,16,2,2,4,15,0,0,0,15,0,0,0,0,09/13/20,Tottenham,Everton
151,Hugo Lloris,1.0,fr FRA,GK,90,30,21,9,1,0,1,0,0,0,0,0,0,19,6,5,22,1,0,0,7,27,0,0,0,0,09/13/20,Tottenham,Everton
152,Dominic Calvert-Lewin,9.0,eng ENG,FW,88,15,15,0,0,0,3,0,1,0,0,0,0,11,3,1,1,10,0,0,2,13,0,1,0,0,09/13/20,Everton,Tottenham
153,Moise Kean,27.0,it ITA,FW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/13/20,Everton,Tottenham
154,Richarlison,7.0,br BRA,LW,90,45,42,3,2,0,11,1,1,0,0,0,0,36,6,3,8,37,0,0,0,36,0,1,1,3,09/13/20,Everton,Tottenham
155,James Rodriguez,19.0,co COL,RW,89,56,54,2,1,0,13,7,1,1,1,0,0,30,12,14,52,2,1,0,0,46,0,2,0,1,09/13/20,Everton,Tottenham
156,Tom Davies,26.0,eng ENG,RW,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,09/13/20,Everton,Tottenham
157,Andre Gomes,21.0,pt POR,CM,67,41,41,0,0,0,4,3,1,0,0,0,0,33,3,5,22,19,0,0,0,37,1,0,0,1,09/13/20,Everton,Tottenham
158,Gylfi Sigurdsson,10.0,is ISL,CM,23,13,12,1,1,0,3,0,1,0,0,0,0,8,2,3,1,11,1,0,0,9,0,1,0,0,09/13/20,Everton,Tottenham
159,Abdoulaye Doucoure,16.0,fr FRA,CM,90,56,56,0,0,0,10,0,0,0,0,0,0,39,14,3,3,48,3,0,1,48,0,0,0,0,09/13/20,Everton,Tottenham
160,Allan,6.0,br BRA,DM,90,58,57,1,1,0,8,1,1,0,0,0,0,39,11,8,5,52,1,0,0,48,0,1,0,0,09/13/20,Everton,Tottenham
161,Lucas Digne,12.0,fr FRA,LB,90,77,62,15,5,0,8,1,3,2,0,2,0,39,18,20,59,3,5,8,1,63,0,1,0,2,09/13/20,Everton,Tottenham
162,Michael Keane,5.0,eng ENG,CB,90,56,54,2,2,0,1,1,0,0,0,0,0,52,1,3,15,39,2,0,0,53,0,0,1,0,09/13/20,Everton,Tottenham
163,Yerry Mina,13.0,co COL,CB,90,54,51,3,3,0,14,0,0,0,0,0,0,44,4,6,8,44,2,0,0,52,0,0,0,0,09/13/20,Everton,Tottenham
164,Seamus Coleman,23.0,ie IRL,RB,90,53,43,10,0,0,7,1,1,0,0,0,0,33,11,9,9,31,2,10,0,48,0,1,0,1,09/13/20,Everton,Tottenham
165,Jordan Pickford,1.0,eng ENG,GK,90,37,33,4,0,0,2,1,0,0,0,0,0,11,4,22,22,7,0,0,4,20,0,4,0,0,09/13/20,Everton,Tottenham
166,Billy Sharp,10.0,eng ENG,"FW,AM",90,16,15,1,0,0,4,0,1,0,0,0,0,11,4,1,3,10,0,0,1,11,0,0,0,2,09/14/20,Sheffield Utd,Wolves
167,Oliver McBurnie,9.0,sco SCO,FW,90,25,25,0,0,0,16,0,0,0,0,0,0,9,11,5,0,13,0,0,1,15,0,2,0,3,09/14/20,Sheffield Utd,Wolves
168,John Fleck,4.0,sco SCO,CM,90,45,38,7,1,0,11,3,1,5,0,4,1,23,3,19,38,2,3,1,1,29,1,1,2,2,09/14/20,Sheffield Utd,Wolves
169,John Lundstram,7.0,eng ENG,CM,90,61,55,6,0,0,13,1,6,2,0,2,0,38,7,16,11,46,0,2,0,46,0,0,1,0,09/14/20,Sheffield Utd,Wolves
170,Oliver Norwood,16.0,nir NIR,DM,75,65,57,8,3,0,11,9,0,5,1,4,0,41,10,14,1,58,3,0,1,53,1,0,1,0,09/14/20,Sheffield Utd,Wolves
171,Sander Berge,8.0,no NOR,DM,15,24,24,0,0,0,6,0,1,0,0,0,0,18,4,2,1,20,2,0,0,24,0,0,0,0,09/14/20,Sheffield Utd,Wolves
172,Enda Stevens,3.0,ie IRL,"WB,LB",90,61,51,10,0,3,8,2,2,0,0,0,0,38,8,15,48,2,1,10,0,55,1,0,0,1,09/14/20,Sheffield Utd,Wolves
173,George Baldock,2.0,eng ENG,"WB,RB",90,55,47,8,0,0,8,0,3,0,0,0,0,29,12,14,1,42,2,8,0,45,0,1,0,4,09/14/20,Sheffield Utd,Wolves
174,Jack O'Connell,5.0,eng ENG,CB,90,54,54,0,0,0,7,1,1,0,0,0,0,35,2,17,45,2,6,0,0,41,0,1,0,1,09/14/20,Sheffield Utd,Wolves
175,John Egan,12.0,ie IRL,CB,90,51,50,1,1,0,7,1,0,0,0,0,0,30,7,14,7,33,8,0,0,36,1,3,0,1,09/14/20,Sheffield Utd,Wolves
176,Chris Basham,6.0,eng ENG,CB,70,32,31,1,0,0,5,0,1,0,0,0,0,23,4,5,1,23,3,1,0,25,0,2,0,0,09/14/20,Sheffield Utd,Wolves
177,David McGoldrick,17.0,ie IRL,AM,20,22,20,2,1,0,6,0,1,0,0,0,0,16,1,5,1,19,1,1,0,16,0,1,0,1,09/14/20,Sheffield Utd,Wolves
178,Aaron Ramsdale,1.0,eng ENG,GK,90,24,17,7,1,0,1,0,0,0,0,0,0,6,1,17,1,20,0,0,3,13,0,0,0,0,09/14/20,Sheffield Utd,Wolves
179,Daniel Podence,10.0,pt POR,"FW,AM",75,28,27,1,0,1,4,2,1,0,0,0,0,15,5,8,9,19,0,0,0,19,0,0,0,0,09/14/20,Wolves,Sheffield Utd
180,Ruben Neves,8.0,pt POR,AM,15,8,8,0,0,0,1,0,0,0,0,0,0,5,2,1,3,4,0,0,0,7,0,0,0,0,09/14/20,Wolves,Sheffield Utd
181,Pedro Neto,7.0,pt POR,AM,68,27,23,4,3,0,6,1,1,1,0,1,0,14,8,5,18,5,1,0,3,21,0,0,0,2,09/14/20,Wolves,Sheffield Utd
182,Oskar Buur,59.0,dk DEN,"WB,AM",22,15,14,1,0,0,0,0,0,0,0,0,0,13,1,1,0,14,0,1,0,14,0,0,0,0,09/14/20,Wolves,Sheffield Utd
183,Raul Jimenez,9.0,mx MEX,"AM,FW",90,42,42,0,0,1,7,3,1,0,0,0,0,28,5,9,2,33,5,0,1,35,0,0,0,1,09/14/20,Wolves,Sheffield Utd
184,Joao Moutinho,28.0,pt POR,DM,85,49,42,7,4,0,8,6,1,3,0,2,0,29,7,13,4,43,1,0,0,41,0,2,0,1,09/14/20,Wolves,Sheffield Utd
185,Vitinha,20.0,pt POR,DM,5,5,4,1,0,0,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,09/14/20,Wolves,Sheffield Utd
186,Leander Dendoncker,32.0,be BEL,DM,90,35,35,0,0,0,7,0,1,0,0,0,0,25,3,7,3,24,1,0,1,28,0,0,0,2,09/14/20,Wolves,Sheffield Utd
187,Marcal,5.0,br BRA,WB,90,40,34,6,1,0,6,0,1,0,0,0,0,22,7,11,29,3,1,5,0,33,0,1,0,0,09/14/20,Wolves,Sheffield Utd
188,Adama Traore,37.0,es ESP,"WB,FW",90,35,22,13,0,0,6,0,1,0,0,0,0,11,10,14,2,18,1,13,0,21,0,0,0,3,09/14/20,Wolves,Sheffield Utd
189,Romain Saiss,27.0,ma MAR,CB,90,38,37,1,1,0,3,1,0,0,0,0,0,27,3,8,36,1,1,0,0,34,0,0,0,1,09/14/20,Wolves,Sheffield Utd
190,Conor Coady,16.0,eng ENG,CB,90,36,35,1,1,0,5,1,0,0,0,0,0,20,3,13,1,32,3,0,0,29,0,1,0,1,09/14/20,Wolves,Sheffield Utd
191,Willy Boly,15.0,fr FRA,CB,90,44,43,1,1,0,11,0,0,0,0,0,0,27,7,10,2,35,4,0,0,30,0,0,0,1,09/14/20,Wolves,Sheffield Utd
192,Rui PatrÃ­cio,11.0,pt POR,GK,90,24,12,12,6,0,2,0,0,0,0,0,0,5,5,14,15,2,0,0,6,17,0,2,1,0,09/14/20,Wolves,Sheffield Utd
193,Leandro Trossard,11.0,be BEL,"FW,CM",90,38,35,3,2,0,12,2,5,1,0,0,1,24,9,5,7,30,1,0,0,22,0,0,4,4,09/14/20,Brighton,Chelsea
194,Neal Maupay,9.0,fr FRA,FW,90,13,9,4,0,0,3,0,0,0,0,0,0,10,1,2,1,11,0,0,0,10,0,0,1,1,09/14/20,Brighton,Chelsea
195,Steven Alzate,17.0,co COL,CM,78,33,33,0,0,0,6,1,0,0,0,0,0,29,3,1,1,32,0,0,0,26,0,1,0,2,09/14/20,Brighton,Chelsea
196,Alireza Jahanbakhsh,16.0,ir IRN,CM,12,10,10,0,0,0,1,0,0,0,0,0,0,8,1,1,1,9,0,0,0,8,0,1,0,1,09/14/20,Brighton,Chelsea
197,Adam Lallana,14.0,eng ENG,CM,44,20,19,1,0,1,5,0,0,0,0,0,0,15,2,3,5,11,1,1,1,17,0,1,1,0,09/14/20,Brighton,Chelsea
198,Aaron Connolly,7.0,ie IRL,FW,46,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,09/14/20,Brighton,Chelsea
199,Yves Bissouma,8.0,ml MLI,DM,90,56,54,2,2,0,10,6,0,0,0,0,0,35,8,13,3,49,2,0,0,46,0,2,1,1,09/14/20,Brighton,Chelsea
200,Solly March,20.0,eng ENG,"WB,LB",90,64,50,14,1,0,7,4,2,3,3,0,0,36,12,16,51,3,0,10,0,48,0,2,2,2,09/14/20,Brighton,Chelsea
201,Tariq Lamptey,2.0,eng ENG,"WB,RB",90,63,50,13,0,0,10,0,4,0,0,0,0,33,16,14,15,34,1,13,0,44,0,2,1,2,09/14/20,Brighton,Chelsea
202,Adam Webster,4.0,eng ENG,CB,90,67,67,0,0,0,6,5,0,0,0,0,0,52,8,7,17,47,2,0,0,59,0,3,0,1,09/14/20,Brighton,Chelsea
203,Lewis Dunk,5.0,eng ENG,CB,90,76,72,4,4,0,4,1,0,0,0,0,0,61,6,9,11,58,3,0,2,72,0,1,1,0,09/14/20,Brighton,Chelsea
204,Ben White,3.0,eng ENG,CB,78,48,44,4,4,0,1,1,0,0,0,0,0,33,4,11,0,44,3,0,0,39,0,1,0,1,09/14/20,Brighton,Chelsea
205,Pascal Gross,13.0,de GER,"DM,CB",12,13,12,1,1,0,1,2,0,0,0,0,0,9,2,2,3,10,0,0,0,12,0,0,1,0,09/14/20,Brighton,Chelsea
206,Mathew Ryan,1.0,au AUS,GK,90,45,43,2,2,0,1,1,0,0,0,0,0,35,3,7,7,31,1,0,6,39,0,1,0,0,09/14/20,Brighton,Chelsea
207,Timo Werner,11.0,de GER,FW,90,19,17,2,0,0,1,0,0,0,0,0,0,16,2,1,4,13,2,0,0,15,0,0,1,1,09/14/20,Chelsea,Brighton
208,Ruben Loftus-Cheek,12.0,eng ENG,FW,60,16,16,0,0,0,3,0,0,0,0,0,0,12,2,2,0,14,1,0,0,11,0,0,0,2,09/14/20,Chelsea,Brighton
209,Ross Barkley,8.0,eng ENG,"AM,FW",30,22,22,0,0,1,6,0,0,0,0,0,0,16,3,3,2,15,2,0,0,19,0,0,1,0,09/14/20,Chelsea,Brighton
210,Mason Mount,19.0,eng ENG,"AM,LW",90,39,38,1,0,0,8,0,1,0,0,0,0,27,7,5,3,33,1,1,0,32,0,0,1,2,09/14/20,Chelsea,Brighton
211,Kai Havertz,29.0,de GER,"AM,RW",79,25,25,0,0,1,6,1,0,0,0,0,0,18,5,2,19,5,1,0,0,22,0,1,0,1,09/14/20,Chelsea,Brighton
212,Callum Hudson-Odoi,20.0,eng ENG,RW,11,6,6,0,0,0,1,1,0,0,0,0,0,5,0,1,1,5,0,0,0,6,0,0,0,0,09/14/20,Chelsea,Brighton
213,Jorginho,5.0,it ITA,"DM,CM",84,53,51,2,2,0,6,2,0,0,0,0,0,38,7,8,6,45,1,0,0,45,0,0,1,0,09/14/20,Chelsea,Brighton
214,Cesar Azpilicueta,28.0,es ESP,"RB,CM",6,7,6,1,0,0,0,0,0,0,0,0,0,5,1,1,0,6,0,1,0,5,0,0,0,1,09/14/20,Chelsea,Brighton
215,N'Golo Kante,7.0,fr FRA,"DM,CM",90,39,39,0,0,0,7,1,1,0,0,0,0,28,8,3,8,29,1,0,0,35,0,0,0,0,09/14/20,Chelsea,Brighton
216,Marcos Alonso,3.0,es ESP,LB,90,83,68,15,3,0,8,1,0,0,0,0,0,55,14,14,66,4,1,12,0,68,1,1,0,4,09/14/20,Chelsea,Brighton
217,Kurt Zouma,15.0,fr FRA,CB,90,46,46,0,0,0,6,5,0,0,0,0,0,33,5,8,6,36,3,0,0,40,0,1,1,0,09/14/20,Chelsea,Brighton
218,Andreas Christensen,4.0,dk DEN,CB,90,43,43,0,0,0,2,1,0,0,0,0,0,33,3,7,2,40,1,0,0,42,0,0,0,0,09/14/20,Chelsea,Brighton
219,Reece James,24.0,eng ENG,"RB,CM",90,59,47,12,2,0,5,2,3,3,1,2,0,39,8,12,3,49,0,7,0,46,1,0,0,3,09/14/20,Chelsea,Brighton
220,Kepa Arrizabalaga,1.0,es ESP,GK,90,27,18,9,0,0,2,0,0,0,0,0,0,9,0,18,1,22,0,0,3,16,0,0,0,0,09/14/20,Chelsea,Brighton
221,Dominic Calvert-Lewin,9.0,eng ENG,FW,70,10,10,0,0,0,2,0,1,0,0,0,0,4,3,3,0,8,1,0,0,4,0,0,0,1,09/19/20,Everton,West Brom
222,Alex Iwobi,17.0,ng NGA,LW,20,12,12,0,0,0,0,0,0,0,0,0,0,9,2,1,1,11,0,0,0,10,0,0,0,1,09/19/20,Everton,West Brom
223,Richarlison,7.0,br BRA,"LW,FW",90,28,25,3,1,0,6,0,1,0,0,0,0,20,5,3,6,21,0,0,0,22,0,0,1,2,09/19/20,Everton,West Brom
224,James Rodriguez,19.0,co COL,RW,77,60,51,9,1,1,3,10,0,5,4,1,0,34,11,15,55,3,0,2,0,48,0,1,0,1,09/19/20,Everton,West Brom
225,Moise Kean,27.0,it ITA,RW,13,9,9,0,0,0,0,0,0,0,0,0,0,5,3,1,1,8,0,0,0,7,0,0,0,2,09/19/20,Everton,West Brom
226,Andre Gomes,21.0,pt POR,CM,90,78,77,1,1,0,3,2,0,0,0,0,0,64,9,5,19,58,0,0,0,70,0,0,0,2,09/19/20,Everton,West Brom
227,Abdoulaye Doucoure,16.0,fr FRA,CM,64,56,55,1,1,0,1,0,0,0,0,0,0,51,4,1,8,46,1,0,0,54,0,0,1,0,09/19/20,Everton,West Brom
228,Gylfi Sigurdsson,10.0,is ISL,CM,26,46,45,1,0,0,1,0,0,1,0,1,0,40,1,5,11,35,0,0,0,44,1,0,0,0,09/19/20,Everton,West Brom
229,Allan,6.0,br BRA,DM,90,83,83,0,0,0,3,1,1,0,0,0,0,63,14,6,8,72,3,0,0,76,0,0,1,0,09/19/20,Everton,West Brom
230,Lucas Digne,12.0,fr FRA,LB,90,91,72,19,4,0,4,4,7,5,0,5,0,49,17,25,72,1,5,10,0,70,0,1,2,3,09/19/20,Everton,West Brom
231,Michael Keane,5.0,eng ENG,CB,90,131,129,2,2,0,5,3,0,0,0,0,0,114,5,12,39,84,5,0,0,122,0,0,0,0,09/19/20,Everton,West Brom
232,Yerry Mina,13.0,co COL,CB,90,130,129,1,1,0,2,2,0,0,0,0,0,116,8,6,19,109,2,0,0,124,0,0,1,1,09/19/20,Everton,West Brom
233,Seamus Coleman,23.0,ie IRL,RB,90,71,66,5,0,0,1,0,3,0,0,0,0,51,10,10,14,51,1,5,0,60,0,0,0,3,09/19/20,Everton,West Brom
234,Jordan Pickford,1.0,eng ENG,GK,90,37,32,5,0,0,5,0,0,0,0,0,0,26,4,7,27,6,0,0,4,31,0,1,0,0,09/19/20,Everton,West Brom
235,Callum Robinson,7.0,ie IRL,FW,90,27,21,6,0,0,4,0,0,0,0,0,0,21,2,4,5,18,3,0,0,23,0,0,0,1,09/19/20,West Brom,Everton
236,Grady Diangana,11.0,eng ENG,"LW,LM",70,22,22,0,0,0,2,0,0,0,0,0,0,17,2,3,18,2,2,0,0,18,0,0,0,1,09/19/20,West Brom,Everton
237,Kyle Edwards,21.0,eng ENG,LM,20,6,6,0,0,0,1,1,0,0,0,0,0,4,0,2,0,5,1,0,0,4,0,0,0,0,09/19/20,West Brom,Everton
238,Matheus Pereira,12.0,br BRA,"RW,RM",70,26,25,1,1,0,6,1,1,0,0,0,0,22,0,4,21,5,0,0,0,20,0,0,1,3,09/19/20,West Brom,Everton
239,Matt Phillips,10.0,sco SCO,RM,20,7,6,1,1,0,1,0,1,0,0,0,0,6,0,1,0,7,0,0,0,4,0,1,0,1,09/19/20,West Brom,Everton
240,Romaine Sawyers,19.0,kn SKN,"CM,DM",74,40,40,0,0,0,14,1,0,0,0,0,0,31,3,6,5,33,1,0,0,36,0,0,0,0,09/19/20,West Brom,Everton
241,Sam Field,28.0,eng ENG,DM,16,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,09/19/20,West Brom,Everton
242,Jake Livermore,8.0,eng ENG,"CM,DM",90,29,29,0,0,0,8,1,0,0,0,0,0,16,5,8,1,26,1,0,0,23,1,0,0,1,09/19/20,West Brom,Everton
243,Kieran Gibbs,3.0,eng ENG,"WB,AM",44,34,30,4,1,0,4,0,0,1,0,1,0,21,2,11,30,0,1,2,0,27,0,1,0,0,09/19/20,West Brom,Everton
244,Darnell Furlong,2.0,eng ENG,"WB,RB",90,24,23,1,0,0,4,1,3,0,0,0,0,10,1,13,1,17,4,1,0,14,0,0,0,0,09/19/20,West Brom,Everton
245,Dara O'Shea,27.0,ie IRL,"CB,LB",90,42,37,5,0,0,3,1,0,0,0,0,0,24,2,16,4,29,4,5,0,33,0,1,0,2,09/19/20,West Brom,Everton
246,Kyle Bartley,5.0,eng ENG,CB,90,22,22,0,0,0,1,0,0,0,0,0,0,18,0,4,0,19,2,0,0,20,0,0,0,0,09/19/20,West Brom,Everton
247,Semi Ajayi,6.0,ng NGA,CB,90,22,21,1,1,0,2,0,0,0,0,0,0,13,1,8,2,17,2,0,0,18,0,1,0,0,09/19/20,West Brom,Everton
248,Sam Johnstone,1.0,eng ENG,GK,90,31,18,13,5,0,2,0,0,0,0,0,0,9,0,22,0,22,0,0,7,16,0,1,1,0,09/19/20,West Brom,Everton
249,Patrick Bamford,9.0,eng ENG,FW,69,11,7,4,0,0,2,0,1,0,0,0,0,8,3,0,5,4,1,0,0,9,0,0,0,2,09/19/20,Leeds United,Fulham
250,Ezgjan Alioski,10.0,mk MKD,"CM,FW",21,12,11,1,1,0,5,0,1,0,0,0,0,5,5,2,10,0,2,0,0,8,0,0,1,0,09/19/20,Leeds United,Fulham
251,Jack Harrison,22.0,eng ENG,LM,90,26,25,1,1,0,5,1,0,0,0,0,0,17,5,4,15,9,1,0,1,20,1,0,1,2,09/19/20,Leeds United,Fulham
252,Mateusz Klich,43.0,pl POL,CM,90,58,58,0,0,1,20,0,1,0,0,0,0,37,12,9,3,50,3,0,0,40,0,0,0,6,09/19/20,Leeds United,Fulham
253,Rodrigo Moreno,20.0,es ESP,CM,45,19,19,0,0,0,8,0,2,0,0,0,0,14,5,0,15,3,0,0,0,12,0,0,1,3,09/19/20,Leeds United,Fulham
254,Tyler Roberts,11.0,wal WAL,"CM,FW",45,15,15,0,0,1,6,0,0,0,0,0,0,10,5,0,0,13,0,0,1,13,0,0,0,1,09/19/20,Leeds United,Fulham
255,Helder Costa,17.0,pt POR,RM,90,36,35,1,0,0,7,0,1,0,0,0,0,24,9,3,30,3,2,1,0,25,0,0,3,1,09/19/20,Leeds United,Fulham
256,Kalvin Phillips,23.0,eng ENG,DM,90,50,39,11,6,0,9,4,4,5,0,4,0,26,8,16,7,42,1,0,0,32,1,1,1,3,09/19/20,Leeds United,Fulham
257,Stuart Dallas,15.0,nir NIR,LB,90,58,46,12,1,0,15,0,1,0,0,0,0,30,19,9,18,25,4,11,0,36,0,3,0,3,09/19/20,Leeds United,Fulham
258,Liam Cooper,6.0,sco SCO,CB,90,41,39,2,2,0,8,2,0,0,0,0,0,27,5,9,33,4,3,0,0,34,0,0,1,1,09/19/20,Leeds United,Fulham
259,Robin Koch,5.0,de GER,CB,90,49,49,0,0,1,15,0,0,0,0,0,0,30,8,11,8,30,5,0,0,38,0,0,1,1,09/19/20,Leeds United,Fulham
260,Luke Ayling,2.0,eng ENG,RB,90,74,52,22,3,0,7,2,2,0,0,0,0,27,25,22,3,47,4,19,1,55,0,1,1,5,09/19/20,Leeds United,Fulham
261,Illan Meslier,1.0,fr FRA,GK,90,39,29,10,1,1,9,0,0,0,0,0,0,19,2,18,32,2,0,0,4,34,0,0,0,0,09/19/20,Leeds United,Fulham
262,Aleksandar Mitrovic,9.0,rs SRB,FW,90,33,29,4,0,0,9,0,0,0,0,0,0,21,5,7,3,25,2,0,0,23,0,0,0,0,09/19/20,Fulham,Leeds United
263,Ivan Cavaleiro,17.0,pt POR,LW,90,38,35,3,1,0,10,0,3,1,0,1,0,31,2,5,3,33,1,1,0,27,0,1,1,1,09/19/20,Fulham,Leeds United
264,Aboubakar Kamara,47.0,fr FRA,RW,57,20,20,0,0,0,8,2,2,0,0,0,0,15,3,2,6,14,0,0,0,13,0,2,0,0,09/19/20,Fulham,Leeds United
265,Neeskens Kebano,7.0,cd COD,RW,33,8,8,0,0,0,1,0,1,0,0,0,0,5,2,1,3,4,1,0,0,5,0,1,0,1,09/19/20,Fulham,Leeds United
266,Josh Onomah,25.0,eng ENG,AM,57,23,22,1,0,0,6,0,0,0,0,0,0,17,5,1,4,18,0,0,0,20,0,1,0,0,09/19/20,Fulham,Leeds United
267,Bobby De Cordova-Reid,14.0,jm JAM,AM,33,9,9,0,0,0,2,0,0,0,0,0,0,6,2,1,4,5,0,0,0,7,0,0,0,0,09/19/20,Fulham,Leeds United
268,Harrison Reed,21.0,eng ENG,DM,69,47,47,0,0,0,7,0,0,0,0,0,0,43,3,1,7,40,0,0,0,44,0,0,0,0,09/19/20,Fulham,Leeds United
269,Mario Lemina,18.0,ga GAB,DM,21,7,7,0,0,0,4,2,0,0,0,0,0,2,3,2,2,4,0,0,0,5,0,0,0,0,09/19/20,Fulham,Leeds United
270,Andre-Frank Zambo Anguissa,29.0,cm CMR,DM,90,49,47,2,0,1,10,0,1,0,0,0,0,33,7,9,5,40,1,2,0,39,0,1,0,0,09/19/20,Fulham,Leeds United
271,Joe Bryan,23.0,eng ENG,LB,90,43,32,11,4,0,4,3,0,2,0,2,0,23,3,17,31,4,3,5,0,29,0,1,0,1,09/19/20,Fulham,Leeds United
272,Denis Odoi,4.0,be BEL,CB,90,56,53,3,3,0,8,0,0,0,0,0,0,38,8,10,6,45,4,0,0,46,0,2,0,1,09/19/20,Fulham,Leeds United
273,Michael Hector,3.0,jm JAM,CB,90,60,54,6,5,0,5,1,0,0,0,0,0,28,12,20,6,49,3,1,1,46,0,1,1,1,09/19/20,Fulham,Leeds United
274,Kenny Tete,2.0,nl NED,RB,90,43,36,7,0,0,10,0,4,0,0,0,0,17,12,14,4,27,4,7,0,34,0,0,1,4,09/19/20,Fulham,Leeds United
275,Alphonse Areola,1.0,fr FRA,GK,90,36,32,4,1,0,5,0,0,0,0,0,0,21,3,12,5,25,0,0,6,31,0,1,0,0,09/19/20,Fulham,Leeds United
276,Anthony Martial,9.0,fr FRA,FW,90,32,30,2,0,0,8,0,0,0,0,0,0,29,3,0,3,28,1,0,0,26,0,0,1,3,09/19/20,Manchester Utd,Crystal Palace
277,Marcus Rashford,10.0,eng ENG,"LW,LM",90,52,52,0,0,0,11,1,0,0,0,0,0,43,6,3,5,45,1,0,0,45,0,1,1,2,09/19/20,Manchester Utd,Crystal Palace
278,Daniel James,21.0,wal WAL,RW,45,28,28,0,0,1,5,0,2,0,0,0,0,25,1,2,3,25,0,0,0,23,0,0,0,1,09/19/20,Manchester Utd,Crystal Palace
279,Mason Greenwood,11.0,eng ENG,"RW,RM,FW",45,23,20,3,1,0,5,1,0,2,0,0,0,20,2,1,18,5,0,0,0,21,0,0,1,0,09/19/20,Manchester Utd,Crystal Palace
280,Bruno Fernandes,18.0,pt POR,"AM,DM",90,109,97,12,1,0,10,6,4,6,0,4,1,64,15,30,6,97,2,3,1,81,0,1,1,8,09/19/20,Manchester Utd,Crystal Palace
281,Scott McTominay,39.0,sco SCO,"DM,RB",90,65,61,4,2,0,7,1,1,0,0,0,0,55,5,5,4,57,2,2,0,60,0,0,0,1,09/19/20,Manchester Utd,Crystal Palace
282,Paul Pogba,6.0,fr FRA,DM,66,54,54,0,0,0,8,6,0,0,0,0,0,38,6,10,9,40,3,0,1,42,0,0,4,1,09/19/20,Manchester Utd,Crystal Palace
283,Donny van de Beek,34.0,nl NED,DM,24,25,24,1,0,0,1,0,0,0,0,0,0,21,2,2,1,22,1,1,0,19,0,0,1,1,09/19/20,Manchester Utd,Crystal Palace
284,Luke Shaw,23.0,eng ENG,LB,90,88,75,13,1,0,11,4,4,1,0,1,0,60,11,17,74,0,2,11,0,69,0,3,3,3,09/19/20,Manchester Utd,Crystal Palace
285,Harry Maguire,5.0,eng ENG,CB,90,90,86,4,2,0,10,4,0,0,0,0,0,71,7,12,10,73,2,2,0,82,0,0,4,0,09/19/20,Manchester Utd,Crystal Palace
286,Victor Lindelof,2.0,se SWE,CB,90,85,83,2,1,0,3,0,0,0,0,0,0,78,3,4,14,67,2,1,0,80,0,0,0,3,09/19/20,Manchester Utd,Crystal Palace
287,Timothy Fosu-Mensah,24.0,nl NED,RB,80,75,71,4,0,0,8,0,5,0,0,0,0,62,7,6,8,60,1,4,1,65,0,1,1,2,09/19/20,Manchester Utd,Crystal Palace
288,Odion Ighalo,25.0,ng NGA,FW,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,09/19/20,Manchester Utd,Crystal Palace
289,David de Gea,1.0,es ESP,GK,90,24,17,7,3,0,3,0,0,0,0,0,0,16,3,5,2,20,0,0,1,20,0,0,0,1,09/19/20,Manchester Utd,Crystal Palace
290,Wilfried Zaha,11.0,ci CIV,FW,90,18,18,0,0,0,6,0,0,0,0,0,0,14,3,1,2,15,0,0,0,15,0,1,0,1,09/19/20,Crystal Palace,Manchester Utd
291,Jordan Ayew,9.0,gh GHA,FW,80,6,6,0,0,0,2,0,0,0,0,0,0,4,2,0,0,4,0,0,0,2,1,0,0,0,09/19/20,Crystal Palace,Manchester Utd
