,Player,#,Nation,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Date,Team,Opponent
8082,Bernd Leno,1.0,de GER,GK,39.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,06/20/20,Arsenal,Brighton
8083,Emiliano MartÃ­nez,26.0,ar ARG,GK,51.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/20/20,Arsenal,Brighton
8084,Michail Antonio,30.0,eng ENG,FW,90.0,1,0,0,4,0,0,1,0,0,0.0,0.0,0,4.0,4.0,5.0,44.4,06/20/20,West Ham,Wolves
8085,Felipe Anderson,8.0,br BRA,LW,66.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,6.0,0.0,2.0,0.0,06/20/20,West Ham,Wolves
8086,Manuel Lanzini,10.0,ar ARG,LW,24.0,0,0,0,0,0,0,3,0,0,0.0,0.0,0,4.0,0.0,0.0,,06/20/20,West Ham,Wolves
8087,Jarrod Bowen,17.0,eng ENG,RW,90.0,0,0,0,0,2,0,5,1,1,0.0,0.0,0,4.0,0.0,3.0,0.0,06/20/20,West Ham,Wolves
8088,Pablo Fornals,18.0,es ESP,AM,80.0,0,0,0,0,1,0,0,2,1,0.0,0.0,0,6.0,0.0,3.0,0.0,06/20/20,West Ham,Wolves
8089,Andriy Yarmolenko,7.0,ua UKR,AM,10.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,06/20/20,West Ham,Wolves
8090,Tomas Soucek,28.0,cz CZE,CM,90.0,0,0,0,0,1,0,1,1,2,0.0,0.0,0,7.0,3.0,4.0,42.9,06/20/20,West Ham,Wolves
8091,Mark Noble,16.0,eng ENG,CM,90.0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,12.0,0.0,1.0,0.0,06/20/20,West Ham,Wolves
8092,Aaron Cresswell,3.0,eng ENG,LB,90.0,0,0,0,0,2,0,3,1,0,0.0,0.0,0,12.0,1.0,4.0,20.0,06/20/20,West Ham,Wolves
8093,Declan Rice,41.0,eng ENG,CB,90.0,0,0,0,1,0,0,0,2,1,0.0,0.0,0,13.0,4.0,2.0,66.7,06/20/20,West Ham,Wolves
8094,Issa Diop,23.0,fr FRA,CB,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8.0,2.0,0.0,100.0,06/20/20,West Ham,Wolves
8095,Jeremy Ngakia,52.0,eng ENG,RB,80.0,0,0,0,2,0,0,5,2,1,0.0,0.0,0,11.0,1.0,0.0,100.0,06/20/20,West Ham,Wolves
8096,Ryan Fredericks,24.0,eng ENG,RB,10.0,0,0,0,0,0,0,2,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/20/20,West Ham,Wolves
8097,Åukasz FabiaÅski,1.0,pl POL,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,0.0,0.0,,06/20/20,West Ham,Wolves
8098,Diogo Jota,18.0,pt POR,FW,63.0,0,0,0,1,0,0,2,0,0,0.0,0.0,0,7.0,1.0,2.0,33.3,06/20/20,Wolves,West Ham
8099,Pedro Neto,7.0,pt POR,FW,27.0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,4.0,0.0,0.0,,06/20/20,Wolves,West Ham
8100,Raul Jimenez,9.0,mx MEX,FW,89.0,0,0,0,1,3,0,1,0,0,0.0,0.0,0,2.0,2.0,3.0,40.0,06/20/20,Wolves,West Ham
8101,Morgan Gibbs-White,17.0,eng ENG,FW,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,06/20/20,Wolves,West Ham
8102,Joao Moutinho,28.0,pt POR,CM,90.0,1,0,0,1,1,0,7,2,1,0.0,0.0,0,10.0,1.0,1.0,50.0,06/20/20,Wolves,West Ham
8103,Leander Dendoncker,32.0,be BEL,CM,63.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,2.0,0.0,100.0,06/20/20,Wolves,West Ham
8104,Adama Traore,37.0,es ESP,CM,27.0,0,0,0,0,0,0,2,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0,06/20/20,Wolves,West Ham
8105,Ruben Neves,8.0,pt POR,DM,90.0,0,0,0,1,0,0,1,1,2,0.0,0.0,0,12.0,0.0,2.0,0.0,06/20/20,Wolves,West Ham
8106,Jonny,19.0,es ESP,WB,89.0,0,0,0,0,0,0,2,2,4,0.0,0.0,0,10.0,2.0,0.0,100.0,06/20/20,Wolves,West Ham
8107,Ruben Vinagre,29.0,pt POR,WB,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,06/20/20,Wolves,West Ham
8108,Matt Doherty,2.0,ie IRL,WB,90.0,0,0,0,1,0,0,2,0,1,0.0,0.0,0,5.0,4.0,3.0,57.1,06/20/20,Wolves,West Ham
8109,Romain Saiss,27.0,ma MAR,CB,90.0,0,0,0,1,1,0,0,1,2,0.0,0.0,0,15.0,6.0,2.0,75.0,06/20/20,Wolves,West Ham
8110,Conor Coady,16.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,9.0,2.0,1.0,66.7,06/20/20,Wolves,West Ham
8111,Willy Boly,15.0,fr FRA,CB,90.0,0,0,0,1,0,0,0,3,2,0.0,0.0,0,6.0,3.0,1.0,75.0,06/20/20,Wolves,West Ham
8112,Rui PatrÃ­cio,11.0,pt POR,GK,90.0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,06/20/20,Wolves,West Ham
8113,Callum Wilson,13.0,eng ENG,FW,90.0,0,0,0,0,1,1,1,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0,06/20/20,Bournemouth,Crystal Palace
8114,Joshua King,7.0,no NOR,CM,48.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,5.0,0.0,1.0,0.0,06/20/20,Bournemouth,Crystal Palace
8115,Dominic Solanke,9.0,eng ENG,FW,42.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0,06/20/20,Bournemouth,Crystal Palace
8116,Lewis Cook,16.0,eng ENG,"CM,DM",90.0,1,0,0,3,2,0,0,1,3,0.0,0.0,0,8.0,0.0,1.0,0.0,06/20/20,Bournemouth,Crystal Palace
8117,David Brooks,20.0,wal WAL,CM,60.0,0,0,0,1,1,0,8,0,1,0.0,0.0,0,2.0,0.0,1.0,0.0,06/20/20,Bournemouth,Crystal Palace
8118,Junior Stanislas,19.0,eng ENG,CM,30.0,0,0,0,1,0,0,3,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/20/20,Bournemouth,Crystal Palace
8119,Harry Wilson,22.0,wal WAL,CM,45.0,0,0,0,0,4,0,1,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,06/20/20,Bournemouth,Crystal Palace
8120,Arnaut Danjuma Groeneveld,14.0,nl NED,CM,45.0,0,0,0,0,0,0,1,0,3,0.0,0.0,0,4.0,0.0,0.0,,06/20/20,Bournemouth,Crystal Palace
8121,Jefferson Lerma,8.0,co COL,DM,90.0,0,0,0,3,3,1,0,1,1,0.0,0.0,0,22.0,3.0,3.0,50.0,06/20/20,Bournemouth,Crystal Palace
8122,Adam Smith,15.0,eng ENG,LB,90.0,1,0,0,2,3,0,1,0,1,0.0,0.0,0,10.0,0.0,1.0,0.0,06/20/20,Bournemouth,Crystal Palace
8123,Nathan Ake,5.0,nl NED,CB,90.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,5.0,6.0,2.0,75.0,06/20/20,Bournemouth,Crystal Palace
8124,Steve Cook,3.0,eng ENG,CB,90.0,1,0,0,1,0,0,0,4,0,0.0,0.0,0,13.0,7.0,2.0,77.8,06/20/20,Bournemouth,Crystal Palace
8125,Jack Stacey,17.0,eng ENG,RB,90.0,0,0,0,1,0,0,1,1,0,0.0,0.0,0,16.0,0.0,1.0,0.0,06/20/20,Bournemouth,Crystal Palace
8126,Aaron Ramsdale,12.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/20/20,Bournemouth,Crystal Palace
8127,Christian Benteke,17.0,be BEL,FW,75.0,0,0,0,2,0,2,0,0,0,0.0,0.0,0,1.0,6.0,8.0,42.9,06/20/20,Crystal Palace,Bournemouth
8128,Andros Townsend,10.0,eng ENG,RW,15.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/20/20,Crystal Palace,Bournemouth
8129,Wilfried Zaha,11.0,ci CIV,LW,90.0,0,0,0,2,4,0,1,1,0,0.0,0.0,0,11.0,1.0,1.0,50.0,06/20/20,Crystal Palace,Bournemouth
8130,Jordan Ayew,9.0,gh GHA,"RW,FW",90.0,1,0,0,4,6,0,2,1,0,0.0,0.0,0,4.0,0.0,1.0,0.0,06/20/20,Crystal Palace,Bournemouth
8131,James McArthur,18.0,sco SCO,CM,88.0,0,0,0,2,1,0,0,4,1,0.0,0.0,0,10.0,1.0,0.0,100.0,06/20/20,Crystal Palace,Bournemouth
8132,Jairo Riedewald,44.0,nl NED,CM,2.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,,06/20/20,Crystal Palace,Bournemouth
8133,Cheikhou Kouyate,8.0,sn SEN,CM,90.0,0,0,0,2,0,1,0,0,1,0.0,0.0,0,6.0,2.0,2.0,50.0,06/20/20,Crystal Palace,Bournemouth
8134,Luka Milivojevic,4.0,rs SRB,DM,64.0,0,0,0,0,1,0,1,1,1,0.0,0.0,0,10.0,1.0,0.0,100.0,06/20/20,Crystal Palace,Bournemouth
8135,James McCarthy,22.0,ie IRL,DM,26.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,0.0,0.0,,06/20/20,Crystal Palace,Bournemouth
8136,Patrick van Aanholt,3.0,nl NED,LB,90.0,0,0,0,1,0,0,3,2,0,0.0,0.0,0,11.0,0.0,1.0,0.0,06/20/20,Crystal Palace,Bournemouth
8137,Gary Cahill,24.0,eng ENG,CB,90.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,3.0,1.0,3.0,25.0,06/20/20,Crystal Palace,Bournemouth
8138,Scott Dann,6.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,06/20/20,Crystal Palace,Bournemouth
8139,Joel Ward,2.0,eng ENG,RB,90.0,1,0,0,1,0,0,2,2,0,0.0,0.0,0,5.0,1.0,0.0,100.0,06/20/20,Crystal Palace,Bournemouth
8140,Vicente Guaita,31.0,es ESP,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/20/20,Crystal Palace,Bournemouth
8141,Joelinton,9.0,br BRA,FW,78.0,1,0,0,0,2,2,0,0,0,0.0,0.0,0,4.0,6.0,7.0,46.2,06/21/20,Newcastle Utd,Sheffield Utd
8142,Andy Carroll,7.0,eng ENG,FW,12.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,06/21/20,Newcastle Utd,Sheffield Utd
8143,Miguel Almiron,24.0,py PAR,AM,84.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,7.0,0.0,1.0,0.0,06/21/20,Newcastle Utd,Sheffield Utd
8144,Valentino Lazaro,23.0,at AUT,AM,6.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,06/21/20,Newcastle Utd,Sheffield Utd
8145,Allan Saint-Maximin,10.0,fr FRA,CM,78.0,0,0,0,1,2,0,0,0,2,0.0,0.0,0,9.0,0.0,0.0,,06/21/20,Newcastle Utd,Sheffield Utd
8146,Nabil Bentaleb,42.0,dz ALG,CM,12.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/21/20,Newcastle Utd,Sheffield Utd
8147,Matt Ritchie,11.0,sco SCO,CM,89.0,0,0,0,1,1,0,4,0,0,0.0,0.0,0,6.0,0.0,2.0,0.0,06/21/20,Newcastle Utd,Sheffield Utd
8148,DeAndre Yedlin,22.0,us USA,CM,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,06/21/20,Newcastle Utd,Sheffield Utd
8149,Isaac Hayden,14.0,eng ENG,DM,90.0,0,0,0,1,0,0,1,1,2,0.0,0.0,0,10.0,1.0,3.0,25.0,06/21/20,Newcastle Utd,Sheffield Utd
8150,Jonjo Shelvey,8.0,eng ENG,DM,84.0,0,0,0,1,0,0,4,0,1,0.0,0.0,0,7.0,0.0,0.0,,06/21/20,Newcastle Utd,Sheffield Utd
8151,Fabian Schar,5.0,ch SUI,DM,6.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,06/21/20,Newcastle Utd,Sheffield Utd
8152,Danny Rose,28.0,eng ENG,LB,90.0,0,0,0,1,3,0,0,1,1,0.0,0.0,0,10.0,1.0,2.0,33.3,06/21/20,Newcastle Utd,Sheffield Utd
8153,Federico Fernandez,18.0,ar ARG,CB,90.0,0,0,0,0,2,0,0,1,1,0.0,0.0,0,12.0,2.0,3.0,40.0,06/21/20,Newcastle Utd,Sheffield Utd
8154,Jamaal Lascelles,6.0,eng ENG,CB,90.0,1,0,0,2,0,1,0,1,1,0.0,0.0,0,11.0,3.0,1.0,75.0,06/21/20,Newcastle Utd,Sheffield Utd
8155,Javier Manquillo,19.0,es ESP,RB,90.0,0,0,0,0,0,0,2,1,1,0.0,0.0,0,5.0,0.0,1.0,0.0,06/21/20,Newcastle Utd,Sheffield Utd
8156,Martin DÃºbravka,1.0,sk SVK,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/21/20,Newcastle Utd,Sheffield Utd
8157,Billy Sharp,10.0,eng ENG,FW,73.0,0,0,0,0,2,1,0,0,0,0.0,0.0,0,1.0,1.0,1.0,50.0,06/21/20,Sheffield Utd,Newcastle Utd
8158,Richairo Zivkovic,30.0,nl NED,FW,17.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,06/21/20,Sheffield Utd,Newcastle Utd
8159,Oliver McBurnie,9.0,sco SCO,FW,84.0,0,0,0,0,1,0,1,0,1,0.0,0.0,0,3.0,7.0,4.0,63.6,06/21/20,Sheffield Utd,Newcastle Utd
8160,Kieron Freeman,18.0,wal WAL,FW,6.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,06/21/20,Sheffield Utd,Newcastle Utd
8161,John Fleck,4.0,sco SCO,CM,72.0,0,0,0,0,1,0,3,0,2,0.0,0.0,0,2.0,0.0,0.0,,06/21/20,Sheffield Utd,Newcastle Utd
8162,Luke Freeman,8.0,eng ENG,CM,18.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,06/21/20,Sheffield Utd,Newcastle Utd
8163,Sander Berge,32.0,no NOR,CM,65.0,0,0,0,3,0,0,3,1,0,0.0,0.0,0,5.0,1.0,1.0,50.0,06/21/20,Sheffield Utd,Newcastle Utd
8164,John Lundstram,7.0,eng ENG,CM,25.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/21/20,Sheffield Utd,Newcastle Utd
8165,Oliver Norwood,16.0,nir NIR,DM,90.0,0,0,0,1,1,0,5,0,2,0.0,0.0,0,7.0,0.0,0.0,,06/21/20,Sheffield Utd,Newcastle Utd
8166,Enda Stevens,3.0,ie IRL,WB,90.0,0,0,0,2,0,0,1,1,2,0.0,0.0,0,15.0,2.0,0.0,100.0,06/21/20,Sheffield Utd,Newcastle Utd
8167,George Baldock,2.0,eng ENG,WB,90.0,0,0,0,0,2,0,7,0,0,0.0,0.0,0,11.0,0.0,2.0,0.0,06/21/20,Sheffield Utd,Newcastle Utd
8168,Jack Robinson,19.0,eng ENG,CB,90.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,7.0,3.0,3.0,50.0,06/21/20,Sheffield Utd,Newcastle Utd
8169,John Egan,12.0,ie IRL,CB,49.0,2,1,1,1,0,0,0,1,0,0.0,0.0,0,5.0,2.0,0.0,100.0,06/21/20,Sheffield Utd,Newcastle Utd
8170,Chris Basham,6.0,eng ENG,CB,90.0,0,0,0,0,1,0,2,0,4,0.0,0.0,0,16.0,4.0,2.0,66.7,06/21/20,Sheffield Utd,Newcastle Utd
8171,Dean Henderson,1.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,06/21/20,Sheffield Utd,Newcastle Utd
8172,Keinan Davis,39.0,eng ENG,FW,56.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,1.0,4.0,4.0,50.0,06/21/20,Aston Villa,Chelsea
8173,Mbwana Samatta,20.0,tz TAN,FW,34.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0,0.0,2.0,3.0,40.0,06/21/20,Aston Villa,Chelsea
8174,Jack Grealish,10.0,eng ENG,"RW,LW",90.0,1,0,0,1,9,0,2,1,0,0.0,0.0,0,6.0,1.0,1.0,50.0,06/21/20,Aston Villa,Chelsea
8175,Anwar El Ghazi,21.0,nl NED,"LW,RW",69.0,0,0,0,1,0,0,2,0,0,0.0,0.0,0,5.0,0.0,4.0,0.0,06/21/20,Aston Villa,Chelsea
8176,Trezeguet,17.0,eg EGY,"LW,RW",21.0,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,,06/21/20,Aston Villa,Chelsea
8177,Conor Hourihane,14.0,ie IRL,CM,69.0,0,0,0,0,0,0,2,1,0,0.0,0.0,0,5.0,0.0,0.0,,06/21/20,Aston Villa,Chelsea
8178,Marvelous Nakamba,11.0,zw ZIM,CM,21.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0,06/21/20,Aston Villa,Chelsea
8179,John McGinn,7.0,sco SCO,CM,86.0,0,0,0,0,2,0,1,0,0,0.0,0.0,0,3.0,2.0,1.0,66.7,06/21/20,Aston Villa,Chelsea
8180,Jota,23.0,es ESP,CM,4.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/21/20,Aston Villa,Chelsea
8181,Douglas Luiz,6.0,br BRA,DM,90.0,0,0,0,0,0,0,1,2,2,0.0,0.0,0,11.0,2.0,4.0,33.3,06/21/20,Aston Villa,Chelsea
8182,Matt Targett,18.0,eng ENG,LB,90.0,0,0,0,0,0,0,1,7,3,0.0,0.0,0,6.0,2.0,2.0,50.0,06/21/20,Aston Villa,Chelsea
8183,Tyrone Mings,40.0,eng ENG,CB,90.0,0,0,0,2,0,0,0,5,0,0.0,0.0,0,7.0,0.0,1.0,0.0,06/21/20,Aston Villa,Chelsea
8184,Kortney Hause,30.0,eng ENG,CB,90.0,0,0,0,2,2,0,0,1,0,0.0,0.0,0,13.0,6.0,3.0,66.7,06/21/20,Aston Villa,Chelsea
8185,Ezri Konsa Ngoyo,15.0,eng ENG,RB,90.0,1,0,0,1,1,0,1,1,1,0.0,0.0,0,7.0,1.0,0.0,100.0,06/21/20,Aston Villa,Chelsea
8186,Ãrjan Nyland,25.0,no NOR,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/21/20,Aston Villa,Chelsea
8187,Olivier Giroud,18.0,fr FRA,FW,79.0,0,0,0,2,3,0,0,1,0,0.0,0.0,0,3.0,4.0,3.0,57.1,06/21/20,Chelsea,Aston Villa
8188,Tammy Abraham,9.0,eng ENG,FW,11.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,06/21/20,Chelsea,Aston Villa
8189,Ruben Loftus-Cheek,12.0,eng ENG,LW,54.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,06/21/20,Chelsea,Aston Villa
8190,Christian Pulisic,22.0,us USA,"LW,RW",36.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,3.0,0.0,06/21/20,Chelsea,Aston Villa
8191,Willian,10.0,br BRA,"RW,LW",89.0,0,0,0,1,1,0,11,0,0,0.0,0.0,0,7.0,2.0,1.0,66.7,06/21/20,Chelsea,Aston Villa
8192,Reece James,24.0,eng ENG,LW,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,06/21/20,Chelsea,Aston Villa
8193,Mason Mount,19.0,eng ENG,CM,90.0,0,0,0,2,0,0,5,0,1,0.0,0.0,0,8.0,0.0,2.0,0.0,06/21/20,Chelsea,Aston Villa
8194,Mateo Kovacic,17.0,hr CRO,CM,54.0,0,0,0,1,1,0,1,0,0,0.0,0.0,0,5.0,0.0,0.0,,06/21/20,Chelsea,Aston Villa
8195,Ross Barkley,8.0,eng ENG,CM,36.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,4.0,0.0,0.0,,06/21/20,Chelsea,Aston Villa
8196,N'Golo Kante,7.0,fr FRA,DM,90.0,1,0,0,5,0,0,2,1,1,0.0,0.0,0,23.0,1.0,2.0,33.3,06/21/20,Chelsea,Aston Villa
8197,Marcos Alonso,3.0,es ESP,LB,90.0,0,0,0,0,2,0,6,2,0,0.0,0.0,0,10.0,3.0,2.0,60.0,06/21/20,Chelsea,Aston Villa
8198,Antonio Rudiger,2.0,de GER,CB,90.0,0,0,0,2,0,0,0,1,2,0.0,0.0,0,10.0,2.0,2.0,50.0,06/21/20,Chelsea,Aston Villa
8199,Andreas Christensen,4.0,dk DEN,CB,90.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,12.0,7.0,4.0,63.6,06/21/20,Chelsea,Aston Villa
8200,Cesar Azpilicueta,28.0,es ESP,RB,90.0,0,0,0,2,1,0,11,2,1,0.0,0.0,0,10.0,3.0,0.0,100.0,06/21/20,Chelsea,Aston Villa
8201,Kepa Arrizabalaga,1.0,es ESP,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,06/21/20,Chelsea,Aston Villa
8202,Richarlison,7.0,br BRA,FW,90.0,0,0,0,2,2,0,0,0,0,0.0,0.0,0,2.0,2.0,6.0,25.0,06/21/20,Everton,Liverpool
8203,Dominic Calvert-Lewin,9.0,eng ENG,FW,89.0,0,0,0,4,1,1,0,0,0,0.0,0.0,0,5.0,6.0,14.0,30.0,06/21/20,Everton,Liverpool
8204,Moise Kean,27.0,it ITA,FW,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,06/21/20,Everton,Liverpool
8205,Anthony Gordon,42.0,eng ENG,CM,59.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/21/20,Everton,Liverpool
8206,Gylfi Sigurdsson,10.0,is ISL,CM,31.0,0,0,0,0,1,0,1,0,2,0.0,0.0,0,4.0,0.0,0.0,,06/21/20,Everton,Liverpool
8207,Alex Iwobi,17.0,ng NGA,CM,87.0,0,0,0,1,0,0,0,2,0,0.0,0.0,0,3.0,0.0,0.0,,06/21/20,Everton,Liverpool
8208,Bernard,20.0,br BRA,CM,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/21/20,Everton,Liverpool
8209,Andre Gomes,21.0,pt POR,DM,90.0,0,0,0,0,2,0,0,0,3,0.0,0.0,0,4.0,0.0,1.0,0.0,06/21/20,Everton,Liverpool
8210,Tom Davies,26.0,eng ENG,DM,90.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0,10.0,0.0,0.0,,06/21/20,Everton,Liverpool
8211,Lucas Digne,12.0,fr FRA,LB,90.0,1,0,0,2,1,0,1,1,2,0.0,0.0,0,14.0,3.0,1.0,75.0,06/21/20,Everton,Liverpool
8212,Michael Keane,5.0,eng ENG,CB,90.0,1,0,0,2,0,0,0,3,0,0.0,0.0,0,8.0,3.0,2.0,60.0,06/21/20,Everton,Liverpool
8213,Mason Holgate,2.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,4,1,0.0,0.0,0,5.0,3.0,1.0,75.0,06/21/20,Everton,Liverpool
8214,Seamus Coleman,23.0,ie IRL,RB,90.0,0,0,0,4,2,0,0,2,3,0.0,0.0,0,8.0,0.0,2.0,0.0,06/21/20,Everton,Liverpool
8215,Jordan Pickford,1.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,06/21/20,Everton,Liverpool
8216,Roberto Firmino,9.0,br BRA,FW,64.0,0,0,0,1,0,1,0,1,0,0.0,0.0,0,5.0,1.0,1.0,50.0,06/21/20,Liverpool,Everton
8217,Divock Origi,27.0,be BEL,"LW,FW",26.0,1,0,0,1,1,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/21/20,Liverpool,Everton
8218,Sadio Mane,10.0,sn SEN,"LW,FW",90.0,0,0,0,1,6,0,1,2,0,0.0,0.0,0,0.0,1.0,4.0,20.0,06/21/20,Liverpool,Everton
8219,Takumi Minamino,18.0,jp JPN,RW,45.0,0,0,0,1,0,0,0,0,2,0.0,0.0,0,1.0,0.0,1.0,0.0,06/21/20,Liverpool,Everton
8220,Alex Oxlade-Chamberlain,15.0,eng ENG,RW,45.0,0,0,0,1,1,0,1,1,0,0.0,0.0,0,4.0,0.0,3.0,0.0,06/21/20,Liverpool,Everton
8221,Naby Keita,8.0,gn GUI,CM,64.0,0,0,0,1,0,0,0,1,2,0.0,0.0,0,4.0,0.0,0.0,,06/21/20,Liverpool,Everton
8222,Georginio Wijnaldum,5.0,nl NED,CM,26.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,06/21/20,Liverpool,Everton
8223,Jordan Henderson,14.0,eng ENG,CM,90.0,0,0,0,1,0,0,4,1,0,0.0,0.0,0,10.0,0.0,0.0,,06/21/20,Liverpool,Everton
8224,Fabinho,3.0,br BRA,DM,90.0,0,0,0,3,1,0,0,1,4,0.0,0.0,0,14.0,3.0,0.0,100.0,06/21/20,Liverpool,Everton
8225,James Milner,7.0,eng ENG,LB,42.0,1,0,0,1,0,0,0,1,1,0.0,0.0,0,4.0,1.0,2.0,33.3,06/21/20,Liverpool,Everton
8226,Joseph Gomez,12.0,eng ENG,LB,48.0,0,0,0,0,0,0,1,1,0,0.0,0.0,0,6.0,1.0,2.0,33.3,06/21/20,Liverpool,Everton
8227,Virgil van Dijk,4.0,nl NED,CB,90.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,16.0,11.0,2.0,84.6,06/21/20,Liverpool,Everton
8228,Joel Matip,32.0,cm CMR,CB,72.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,8.0,5.0,0.0,100.0,06/21/20,Liverpool,Everton
8229,Dejan Lovren,6.0,hr CRO,CB,18.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,3.0,2.0,2.0,50.0,06/21/20,Liverpool,Everton
8230,Trent Alexander-Arnold,66.0,eng ENG,RB,90.0,0,0,0,0,0,0,12,1,1,0.0,0.0,0,7.0,1.0,0.0,100.0,06/21/20,Liverpool,Everton
8231,Alisson,1.0,br BRA,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,06/21/20,Liverpool,Everton
8232,Sergio Aguero,10.0,ar ARG,FW,44.0,0,0,0,1,1,0,0,0,0,1.0,0.0,0,1.0,0.0,0.0,,06/22/20,Manchester City,Burnley
8233,Gabriel Jesus,9.0,br BRA,FW,46.0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,2.0,1.0,1.0,50.0,06/22/20,Manchester City,Burnley
