"","Date","X1","Player","#","Nation","Pos","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Press","Tkl","Int","Blocks","xG","npxG","xA","SCA","GCA","Cmp","Att","Cmp%","PrgDist","Carries","PrgDist.1","Succ","Att.1","Team","Opponent","game_week"
"8544","12/04/19",3993,"Jamie Vardy",9,"eng ENG","FW",90,1,0,1,1,1,0,1,0,26,14,1,0,0,1.1,0.3,0,2,0,9,14,64.3,14,16,12,0,1,"Leicester City","Watford",15
"8545","12/04/19",3994,"Harvey Barnes",15,"eng ENG","CM",79,0,0,0,0,3,2,0,0,43,20,0,1,2,0.7,0.7,0,4,0,23,29,79.3,99,35,185,4,6,"Leicester City","Watford",15
"8546","12/04/19",3995,"James Justin",2,"eng ENG","WB,CM",11,0,1,0,0,0,0,0,0,15,5,1,0,0,0,0,0.3,2,1,12,14,85.7,78,11,46,1,1,"Leicester City","Watford",15
"8547","12/04/19",3996,"James Maddison",10,"eng ENG","CM,AM",90,1,0,0,0,1,1,0,0,82,20,1,1,0,0.2,0.2,0.3,4,1,52,69,75.4,216,64,182,2,3,"Leicester City","Watford",15
"8548","12/04/19",3997,"Youri Tielemans",8,"be BEL","CM",68,0,0,0,0,0,0,0,0,46,17,0,0,1,0,0,0.3,1,0,32,41,78,96,32,56,0,0,"Leicester City","Watford",15
"8549","12/04/19",3998,"Hamza Choudhury",20,"eng ENG","CM",22,0,0,0,0,0,0,0,0,22,5,0,2,0,0,0,0,0,0,16,20,80,60,14,33,0,0,"Leicester City","Watford",15
"8550","12/04/19",3999,"Ayoze Perez",17,"es ESP","CM",45,0,0,0,0,1,0,0,0,24,8,0,0,2,0.2,0.2,0.3,1,0,16,19,84.2,26,21,40,3,4,"Leicester City","Watford",15
"8551","12/04/19",4000,"Dennis Praet",26,"be BEL","CM",45,0,0,0,0,2,0,0,0,31,16,0,0,0,0.3,0.3,0,1,0,17,23,73.9,35,22,30,0,2,"Leicester City","Watford",15
"8552","12/04/19",4001,"Wilfred Ndidi",25,"ng NGA","DM",90,0,0,0,0,1,0,1,0,73,22,2,2,4,0.1,0.1,0,0,0,45,52,86.5,204,36,50,0,0,"Leicester City","Watford",15
"8553","12/04/19",4002,"Christian Fuchs",28,"at AUT","LB,CB",90,0,0,0,0,0,0,0,0,93,19,4,2,6,0,0,0,1,1,57,69,82.6,381,47,99,1,1,"Leicester City","Watford",15
"8554","12/04/19",4003,"Caglar Soyuncu",4,"tr TUR","CB",90,0,0,0,0,2,0,1,0,83,10,0,0,0,0.2,0.2,0,1,0,70,70,100,581,54,179,0,0,"Leicester City","Watford",15
"8555","12/04/19",4004,"Jonny Evans",6,"nir NIR","CB",90,0,0,0,0,0,0,0,0,87,3,0,3,1,0,0,0,1,1,64,72,88.9,415,57,177,1,1,"Leicester City","Watford",15
"8556","12/04/19",4005,"Ricardo Pereira",21,"pt POR","RB,WB",90,0,0,0,0,0,0,0,0,87,21,2,2,0,0,0,0.2,1,0,62,73,84.9,357,59,268,5,6,"Leicester City","Watford",15
"8557","12/04/19",4006,"Kasper Schmeichel",1,"dk DEN","GK",90,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,24,29,82.8,344,15,37,0,0,"Leicester City","Watford",15
"8558","12/04/19",4007,"Gerard Deulofeu",7,"es ESP","FW",76,0,0,0,0,0,0,0,0,41,16,0,0,0,0,0,0.2,1,0,20,29,69,117,28,49,1,4,"Watford","Leicester City",15
"8559","12/04/19",4008,"Isaac Success",22,"ng NGA","FW",14,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,1,0,4,6,66.7,20,7,40,1,1,"Watford","Leicester City",15
"8560","12/04/19",4009,"Troy Deeney",9,"eng ENG","FW",86,0,0,0,0,1,0,0,0,26,17,1,3,2,0.1,0.1,0,0,0,12,17,70.6,97,11,28,0,0,"Watford","Leicester City",15
"8561","12/04/19",4010,"Andre Gray",18,"eng ENG","FW",4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,"Watford","Leicester City",15
"8562","12/04/19",4011,"Will Hughes",19,"eng ENG","CM",82,0,0,0,0,1,0,0,0,24,13,2,2,0,0.2,0.2,0,1,0,15,19,78.9,113,14,37,0,0,"Watford","Leicester City",15
"8563","12/04/19",4012,"Domingos Quina",20,"pt POR","CM",8,0,0,0,0,1,1,0,0,5,6,1,0,1,0,0,0,0,0,1,1,100,0,3,9,0,0,"Watford","Leicester City",15
"8564","12/04/19",4013,"Etienne Capoue",29,"fr FRA","CM",90,0,0,0,0,0,0,0,0,64,14,1,1,1,0,0,0,1,0,41,51,80.4,241,48,74,0,1,"Watford","Leicester City",15
"8565","12/04/19",4014,"Abdoulaye Doucoure",16,"fr FRA","CM",90,0,0,0,0,1,0,1,0,68,23,2,1,0,0,0,0,0,0,46,63,73,174,49,75,0,0,"Watford","Leicester City",15
"8566","12/04/19",4015,"Ismaila Sarr",23,"sn SEN","CM",90,0,0,0,0,0,0,0,0,44,16,0,1,3,0,0,0.1,1,0,23,31,74.2,100,40,207,2,5,"Watford","Leicester City",15
"8567","12/04/19",4016,"Adam Masina",11,"it ITA","LB",90,0,0,0,0,0,0,1,0,48,11,1,2,4,0,0,0,1,0,16,35,45.7,149,24,78,3,3,"Watford","Leicester City",15
"8568","12/04/19",4017,"Craig Cathcart",15,"nir NIR","CB",90,0,0,0,0,0,0,0,0,36,1,2,1,2,0,0,0,1,0,16,22,72.7,142,10,13,0,0,"Watford","Leicester City",15
"8569","12/04/19",4018,"Adrian Mariappa",6,"jm JAM","CB",90,0,0,0,0,0,0,0,0,30,9,1,2,1,0,0,0,0,0,14,22,63.6,98,11,16,0,0,"Watford","Leicester City",15
"8570","12/04/19",4019,"Kiko Femenia",21,"es ESP","RB",90,0,0,0,0,0,0,0,0,74,23,3,2,1,0,0,0,1,0,45,59,76.3,376,38,46,2,3,"Watford","Leicester City",15
"8571","12/04/19",4020,"Ben Foster",26,"eng ENG","GK",90,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,9,26,34.6,406,12,97,0,0,"Watford","Leicester City",15
"8572","12/04/19",4021,"Mason Greenwood",26,"eng ENG","FW",79,0,0,0,0,1,1,0,0,28,23,2,0,1,0.1,0.1,0,2,0,16,21,76.2,13,14,44,0,0,"Manchester Utd","Tottenham",15
"8573","12/04/19",4022,"Andreas Pereira",15,"br BRA","RW,AM",11,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,3,5,60,14,5,20,0,1,"Manchester Utd","Tottenham",15
"8574","12/04/19",4023,"Marcus Rashford",10,"eng ENG","LW,FW",90,2,0,1,1,5,3,0,0,52,11,0,1,2,1,0.2,0,3,2,22,30,73.3,99,40,354,4,11,"Manchester Utd","Tottenham",15
"8575","12/04/19",4024,"Daniel James",21,"wal WAL","RW,LW,AM",90,0,0,0,0,2,2,0,0,31,39,2,1,1,0.1,0.1,0,1,0,15,22,68.2,68,23,117,1,1,"Manchester Utd","Tottenham",15
"8576","12/04/19",4025,"Jesse Lingard",14,"eng ENG","AM",86,0,0,0,0,2,0,0,0,48,28,1,0,2,0.1,0.1,0.2,5,0,32,34,94.1,44,30,83,1,2,"Manchester Utd","Tottenham",15
"8577","12/04/19",4026,"Luke Shaw",23,"eng ENG","WB,AM",4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.1,1,0,1,1,100,42,0,0,0,0,"Manchester Utd","Tottenham",15
"8578","12/04/19",4027,"Fred",17,"br BRA","DM",90,0,0,0,0,1,0,0,0,81,31,2,3,4,0,0,0,5,0,50,62,80.6,275,57,157,1,3,"Manchester Utd","Tottenham",15
"8579","12/04/19",4028,"Scott McTominay",39,"sco SCO","DM",90,0,0,0,0,0,0,0,0,60,12,3,3,4,0,0,0,1,0,40,49,81.6,234,40,90,1,1,"Manchester Utd","Tottenham",15
"8580","12/04/19",4029,"Ashley Young",18,"eng ENG","LB,CB",90,0,0,0,0,0,0,0,0,73,21,3,2,3,0,0,0.1,1,0,43,59,72.9,360,38,61,0,1,"Manchester Utd","Tottenham",15
"8581","12/04/19",4030,"Harry Maguire",5,"eng ENG","CB",90,0,0,0,0,0,0,0,0,64,5,2,2,0,0,0,0,0,0,44,56,78.6,239,45,163,1,1,"Manchester Utd","Tottenham",15
"8582","12/04/19",4031,"Victor Lindelof",2,"se SWE","CB",90,0,0,0,0,0,0,0,0,55,3,1,0,0,0,0,0,0,0,39,49,79.6,167,32,108,0,0,"Manchester Utd","Tottenham",15
"8583","12/04/19",4032,"Aaron Wan-Bissaka",29,"eng ENG","RB,WB",90,0,0,0,0,0,0,0,0,66,17,2,3,2,0,0,0,0,0,39,59,66.1,291,38,154,3,3,"Manchester Utd","Tottenham",15
"8584","12/04/19",4033,"David de Gea",1,"es ESP","GK",90,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,18,27,66.7,253,11,24,0,0,"Manchester Utd","Tottenham",15
"8585","12/04/19",4034,"Harry Kane",10,"eng ENG","FW",90,0,0,0,0,2,0,0,0,38,25,1,0,1,0.1,0.1,0,1,0,18,29,62.1,107,21,50,1,2,"Tottenham","Manchester Utd",15
"8586","12/04/19",4035,"Son Heung-Min",7,"kr KOR","LW",90,0,0,0,0,1,0,0,0,52,19,0,1,3,0.1,0.1,0,2,0,36,44,81.8,118,41,168,7,8,"Tottenham","Manchester Utd",15
"8587","12/04/19",4036,"Lucas Moura",27,"br BRA","RW",63,0,0,0,0,0,0,0,0,32,26,1,0,1,0,0,0.1,1,0,16,22,72.7,85,25,116,1,3,"Tottenham","Manchester Utd",15
"8588","12/04/19",4037,"Christian Eriksen",23,"dk DEN","RW,DM",27,0,0,0,0,0,0,0,0,24,10,1,0,1,0,0,0,2,0,15,21,71.4,61,16,36,0,0,"Tottenham","Manchester Utd",15
"8589","12/04/19",4038,"Dele Alli",20,"eng ENG","AM",90,1,0,0,0,2,2,0,0,46,34,0,1,1,0.3,0.3,0,4,2,24,35,68.6,50,32,70,2,4,"Tottenham","Manchester Utd",15
"8590","12/04/19",4039,"Harry Winks",8,"eng ENG","DM",69,0,0,0,0,0,0,1,0,47,17,2,0,0,0,0,0,1,0,33,38,86.8,140,29,106,0,0,"Tottenham","Manchester Utd",15
"8591","12/04/19",4040,"Tanguy Ndombele",28,"fr FRA","DM",21,0,0,0,0,1,1,0,0,17,6,0,0,0,0,0,0,0,0,11,14,78.6,43,18,80,1,2,"Tottenham","Manchester Utd",15
"8592","12/04/19",4041,"Moussa Sissoko",17,"fr FRA","DM",84,0,0,0,0,0,0,0,0,57,16,4,1,1,0,0,0,0,0,39,49,79.6,119,33,129,2,2,"Tottenham","Manchester Utd",15
"8593","12/04/19",4042,"Giovani Lo Celso",18,"ar ARG","RW",6,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,5,5,100,16,5,25,0,1,"Tottenham","Manchester Utd",15
"8594","12/04/19",4043,"Jan Vertonghen",5,"be BEL","LB",90,0,0,0,0,0,0,0,0,64,9,2,4,1,0,0,0,0,0,39,53,73.6,270,37,93,1,2,"Tottenham","Manchester Utd",15
"8595","12/04/19",4044,"Toby Alderweireld",4,"be BEL","CB",90,0,0,0,0,0,0,0,0,85,7,2,0,1,0,0,0,1,0,60,69,87,326,48,67,0,0,"Tottenham","Manchester Utd",15
"8596","12/04/19",4045,"Davinson Sanchez",6,"co COL","CB",90,0,0,0,0,0,0,0,0,88,7,0,1,2,0,0,0,0,0,63,72,87.5,349,60,198,1,1,"Tottenham","Manchester Utd",15
"8597","12/04/19",4046,"Serge Aurier",24,"ci CIV","RB",90,0,0,0,0,2,2,0,0,79,19,6,6,1,0.1,0.1,0,0,0,41,55,74.5,322,36,97,2,2,"Tottenham","Manchester Utd",15
"8598","12/04/19",4047,"Paulo Gazzaniga",22,"ar ARG","GK",90,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,14,25,56,205,11,49,0,0,"Tottenham","Manchester Utd",15
"8599","12/04/19",4048,"Divock Origi",27,"be BEL","FW",72,2,0,0,0,3,2,0,0,27,13,0,0,1,1.3,1.3,0,3,1,8,9,88.9,16,25,59,2,4,"Liverpool","Everton",15
"8600","12/04/19",4049,"Roberto Firmino",9,"br BRA","FW",18,0,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0.1,3,2,4,4,100,31,8,31,1,1,"Liverpool","Everton",15
"8601","12/04/19",4050,"Sadio Mane",10,"sn SEN","LW",90,1,2,0,0,3,1,0,0,32,18,1,0,1,0.7,0.7,1.2,4,3,14,18,77.8,102,29,184,4,6,"Liverpool","Everton",15
"8602","12/04/19",4051,"Xherdan Shaqiri",23,"ch SUI","RW",90,1,0,0,0,2,1,0,0,50,14,0,0,0,0.4,0.4,0,1,0,31,41,75.6,211,37,85,2,2,"Liverpool","Everton",15
"8603","12/04/19",4052,"Adam Lallana",20,"eng ENG","AM",71,0,0,0,0,0,0,0,0,38,20,4,0,4,0,0,0,0,0,22,26,84.6,80,21,66,1,1,"Liverpool","Everton",15
"8604","12/04/19",4053,"Jordan Henderson",14,"eng ENG","DM,AM",19,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,1,0,14,16,87.5,107,13,38,0,0,"Liverpool","Everton",15
"8605","12/04/19",4054,"James Milner",7,"eng ENG","DM,CM",90,0,0,0,0,1,0,0,0,55,17,2,1,1,0,0,0,0,0,30,47,63.8,85,25,25,0,0,"Liverpool","Everton",15
"8606","12/04/19",4055,"Georginio Wijnaldum",5,"nl NED","DM,CM",90,1,0,0,0,2,1,0,0,65,14,2,2,0,0.1,0.1,0.1,1,0,45,52,86.5,152,45,107,2,4,"Liverpool","Everton",15
"8607","12/04/19",4056,"Andrew Robertson",26,"sco SCO","LB",90,0,0,0,0,0,0,0,0,57,14,1,0,0,0,0,0.1,2,0,36,46,78.3,248,32,87,0,1,"Liverpool","Everton",15
"8608","12/04/19",4057,"Virgil van Dijk",4,"nl NED","CB",90,0,0,0,0,0,0,0,0,74,3,1,1,0,0,0,0,1,0,51,55,92.7,446,42,108,0,0,"Liverpool","Everton",15
"8609","12/04/19",4058,"Dejan Lovren",6,"hr CRO","CB",90,0,1,0,0,0,0,0,0,89,8,3,2,0,0,0,0.4,1,1,70,74,94.6,470,55,171,0,0,"Liverpool","Everton",15
"8610","12/04/19",4059,"Trent Alexander-Arnold",66,"eng ENG","RB",82,0,1,0,0,0,0,1,0,82,13,5,2,0,0,0,0.2,4,3,55,76,72.4,538,51,207,1,2,"Liverpool","Everton",15
"8611","12/04/19",4060,"Joseph Gomez",12,"eng ENG","RB",8,0,0,0,0,0,0,0,0,11,2,0,0,1,0,0,0,0,0,9,10,90,46,6,4,0,0,"Liverpool","Everton",15
"8612","12/04/19",4061,"AdriÃ¡n",13,"es ESP","GK",90,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,26,36,72.2,318,22,49,0,0,"Liverpool","Everton",15
"8613","12/04/19",4062,"Dominic Calvert-Lewin",9,"eng ENG","FW",59,0,0,0,0,2,0,0,0,21,11,0,0,0,0.3,0.3,0,2,0,10,14,71.4,18,12,31,1,2,"Everton","Liverpool",15
"8614","12/04/19",4063,"Moise Kean",27,"it ITA","FW",31,0,0,0,0,1,0,0,0,9,0,0,0,0,0.3,0.3,0,0,0,5,6,83.3,0,10,19,2,2,"Everton","Liverpool",15
"8615","12/04/19",4064,"Richarlison",7,"br BRA","FW,LW",90,1,0,0,0,3,2,1,0,29,15,0,0,0,0.3,0.3,0.1,2,0,12,16,75,67,18,96,2,2,"Everton","Liverpool",15
"8616","12/04/19",4065,"Alex Iwobi",17,"ng NGA","CM,RW",90,0,0,0,0,1,0,0,0,42,17,1,0,0,0.1,0.1,0.6,2,0,22,32,68.8,176,32,111,0,0,"Everton","Liverpool",15
"8617","12/04/19",4066,"Gylfi Sigurdsson",10,"is ISL","CM",90,0,0,0,0,0,0,0,0,42,17,4,2,1,0,0,0.1,4,1,26,34,76.5,164,16,29,0,0,"Everton","Liverpool",15
"8618","12/04/19",4067,"Tom Davies",26,"eng ENG","CM",71,0,0,0,0,1,1,1,0,37,14,1,2,0,0,0,0,0,0,20,28,71.4,105,21,51,0,0,"Everton","Liverpool",15
"8619","12/04/19",4068,"Morgan Schneiderlin",18,"fr FRA","CM",19,0,0,0,0,0,0,0,0,19,3,0,0,1,0,0,0,0,0,16,18,88.9,113,13,22,0,0,"Everton","Liverpool",15
"8620","12/04/19",4069,"Lucas Digne",12,"fr FRA","LB,WB",90,0,0,0,0,1,0,0,0,70,21,2,3,5,0,0,0.1,1,0,33,58,56.9,311,21,95,0,1,"Everton","Liverpool",15
"8621","12/04/19",4070,"Djibril Sidibe",19,"fr FRA","WB",34,0,0,0,0,0,0,0,0,16,5,0,2,1,0,0,0,0,0,8,13,61.5,90,8,13,1,1,"Everton","Liverpool",15
"8622","12/04/19",4071,"Bernard",20,"br BRA","CM",56,0,1,0,0,0,0,0,0,27,15,0,0,1,0,0,0.2,2,1,15,19,78.9,81,20,79,1,3,"Everton","Liverpool",15
"8623","12/04/19",4072,"Yerry Mina",13,"co COL","CB",90,0,0,0,0,0,0,0,0,62,15,4,1,2,0,0,0.1,1,0,38,48,79.2,269,33,168,0,0,"Everton","Liverpool",15
"8624","12/04/19",4073,"Michael Keane",5,"eng ENG","CB",90,1,0,0,0,2,1,0,0,43,7,0,0,3,0.4,0.4,0,0,0,26,32,81.3,198,16,33,0,0,"Everton","Liverpool",15
"8625","12/04/19",4074,"Mason Holgate",2,"eng ENG","RB,CB",90,0,0,0,0,0,0,0,0,51,15,7,4,1,0,0,0,1,0,27,39,69.2,246,21,83,1,1,"Everton","Liverpool",15
"8626","12/04/19",4075,"Jordan Pickford",1,"eng ENG","GK",90,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,13,26,50,313,11,25,0,0,"Everton","Liverpool",15
"8627","12/05/19",4076,"Billy Sharp",10,"eng ENG","FW",62,0,0,0,0,1,0,1,0,25,11,0,0,0,0.1,0.1,0.1,5,0,14,20,70,15,22,23,1,1,"Sheffield Utd","Newcastle Utd",15
"8628","12/05/19",4077,"Lys Mousset",22,"fr FRA","FW",28,0,0,0,0,1,0,0,0,12,7,0,0,1,0.1,0.1,0,0,0,5,6,83.3,10,9,14,1,1,"Sheffield Utd","Newcastle Utd",15
"8629","12/05/19",4078,"Oliver McBurnie",9,"sco SCO","FW",90,0,0,0,0,3,2,0,0,36,18,0,0,2,0.4,0.4,0,1,0,21,26,80.8,73,20,41,0,1,"Sheffield Utd","Newcastle Utd",15
"8630","12/05/19",4079,"John Fleck",4,"sco SCO","CM,DM",90,0,0,0,0,1,0,0,0,78,14,2,0,4,0,0,0,2,0,50,66,75.8,291,51,116,1,2,"Sheffield Utd","Newcastle Utd",15
"8631","12/05/19",4080,"John Lundstram",7,"eng ENG","CM",90,0,0,0,0,1,0,0,0,92,19,3,0,1,0.1,0.1,0,0,0,71,83,85.5,379,78,130,1,1,"Sheffield Utd","Newcastle Utd",15
"8632","12/05/19",4081,"Oliver Norwood",16,"nir NIR","DM",71,0,0,0,0,1,1,0,0,119,13,1,0,0,0.1,0.1,0,2,0,100,116,86.2,569,104,188,0,0,"Sheffield Utd","Newcastle Utd",15
"8633","12/05/19",4082,"David McGoldrick",17,"ie IRL","AM,DM",19,0,0,0,0,1,0,0,0,15,6,3,0,0,0.2,0.2,0,0,0,8,10,80,19,9,8,0,1,"Sheffield Utd","Newcastle Utd",15
"8634","12/05/19",4083,"Enda Stevens",3,"ie IRL","WB,LB",90,0,0,0,0,1,1,0,0,95,16,3,1,3,0,0,0.2,2,0,70,85,82.4,294,74,230,0,1,"Sheffield Utd","Newcastle Utd",15
"8635","12/05/19",4084,"George Baldock",2,"eng ENG","WB,RB",90,0,0,0,0,0,0,0,0,68,8,2,0,0,0,0,0.4,6,0,47,58,81,167,48,108,2,3,"Sheffield Utd","Newcastle Utd",15
"8636","12/05/19",4085,"Jack O'Connell",5,"eng ENG","CB",90,0,0,0,0,1,1,0,0,117,12,2,0,1,0.3,0.3,0,0,0,90,110,81.8,596,93,193,0,0,"Sheffield Utd","Newcastle Utd",15
"8637","12/05/19",4086,"John Egan",12,"ie IRL","CB",90,0,0,0,0,2,2,0,0,88,8,1,0,3,0.1,0.1,0,2,0,74,78,94.9,391,67,344,0,0,"Sheffield Utd","Newcastle Utd",15
"8638","12/05/19",4087,"Chris Basham",6,"eng ENG","CB",74,0,0,0,0,0,0,0,0,71,11,3,0,1,0,0,0,1,0,52,57,91.2,207,50,131,2,2,"Sheffield Utd","Newcastle Utd",15
"8639","12/05/19",4088,"Luke Freeman",8,"eng ENG","CM,CB",16,0,0,0,0,0,0,1,0,16,8,0,1,1,0,0,0.2,1,0,11,12,91.7,42,13,41,0,0,"Sheffield Utd","Newcastle Utd",15
"8640","12/05/19",4089,"Dean Henderson",1,"eng ENG","GK",90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,18,25,72,474,17,45,0,0,"Sheffield Utd","Newcastle Utd",15
"8641","12/05/19",4090,"Andy Carroll",7,"eng ENG","FW",71,0,1,0,0,0,0,0,0,21,10,0,0,0,0,0,0.6,2,2,7,14,50,23,4,6,0,0,"Newcastle Utd","Sheffield Utd",15
"8642","12/05/19",4091,"Joelinton",9,"br BRA","FW",19,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,4,6,66.7,5,9,68,2,2,"Newcastle Utd","Sheffield Utd",15
"8643","12/05/19",4092,"Allan Saint-Maximin",10,"fr FRA","LW",80,1,0,0,0,1,1,0,0,31,31,0,0,0,0.1,0.1,0.1,1,0,12,18,66.7,29,30,137,2,6,"Newcastle Utd","Sheffield Utd",15
"8644","12/05/19",4093,"Christian Atsu",30,"gh GHA","LW",10,0,0,0,0,1,0,0,0,10,11,0,0,2,0,0,0,1,0,3,5,60,17,7,41,0,1,"Newcastle Utd","Sheffield Utd",15
"8645","12/05/19",4094,"Miguel Almiron",24,"py PAR","RW",87,0,0,0,0,1,1,0,0,33,29,2,1,2,0,0,0,2,0,19,23,82.6,135,22,163,0,0,"Newcastle Utd","Sheffield Utd",15
"8646","12/05/19",4095,"Emil Krafth",17,"se SWE","RW",3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,3,5,60,32,2,2,0,0,"Newcastle Utd","Sheffield Utd",15
"8647","12/05/19",4096,"Jonjo Shelvey",8,"eng ENG","CM",90,1,0,0,0,2,2,0,0,46,19,3,1,2,0.6,0.6,0,2,0,23,35,65.7,235,22,81,0,0,"Newcastle Utd","Sheffield Utd",15
"8648","12/05/19",4097,"Isaac Hayden",14,"eng ENG","CM",90,0,0,0,0,1,0,0,0,41,25,3,2,3,0.1,0.1,0,1,0,21,29,72.4,66,17,34,0,1,"Newcastle Utd","Sheffield Utd",15
"8649","12/05/19",4098,"Jetro Willems",15,"nl NED","WB",90,0,0,0,0,0,0,0,0,36,13,1,1,2,0,0,0,1,0,19,31,61.3,157,12,32,1,1,"Newcastle Utd","Sheffield Utd",15
"8650","12/05/19",4099,"Javier Manquillo",19,"es ESP","WB",90,0,1,0,0,0,0,0,0,34,18,2,2,5,0,0,0.1,1,1,12,19,63.2,61,17,49,1,1,"Newcastle Utd","Sheffield Utd",15
"8651","12/05/19",4100,"Paul Dummett",3,"wal WAL","CB",90,0,0,0,0,0,0,0,0,26,11,4,0,1,0,0,0,1,1,13,18,72.2,156,9,26,0,0,"Newcastle Utd","Sheffield Utd",15
"8652","12/05/19",4101,"Ciaran Clark",2,"ie IRL","CB",90,0,0,0,0,0,0,0,0,36,7,0,0,0,0,0,0,0,0,17,26,65.4,156,19,20,1,1,"Newcastle Utd","Sheffield Utd",15
"8653","12/05/19",4102,"Federico Fernandez",18,"ar ARG","CB",90,0,0,0,0,0,0,0,0,47,13,2,3,4,0,0,0,0,0,15,30,50,259,17,82,1,1,"Newcastle Utd","Sheffield Utd",15
"8654","12/05/19",4103,"Martin DÃºbravka",1,"sk SVK","GK",90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,14,30,46.7,560,12,49,0,0,"Newcastle Utd","Sheffield Utd",15
"8655","12/05/19",4104,"Alexandre Lacazette",9,"fr FRA","FW",76,1,0,0,0,2,1,0,0,23,23,2,0,1,0.1,0.1,0.2,2,0,11,13,84.6,14,13,7,0,0,"Arsenal","Brighton",15
"8656","12/05/19",4105,"Gabriel Martinelli",35,"br BRA","LW,FW",14,0,0,0,0,1,1,0,0,4,5,0,0,1,0.1,0.1,0,0,0,0,0,NA,0,1,0,0,0,"Arsenal","Brighton",15
"8657","12/05/19",4106,"Mesut Ozil",10,"de GER","LW,AM",90,0,1,0,0,1,0,0,0,62,20,0,1,1,0.1,0.1,0.1,2,1,38,53,71.7,138,42,67,0,1,"Arsenal","Brighton",15
"8658","12/05/19",4107,"Pierre-Emerick Aubameyang",14,"ga GAB","RW,LW,FW",90,0,0,0,0,2,0,0,0,34,28,2,0,3,0.3,0.3,0.2,1,0,20,26,76.9,96,23,90,0,0,"Arsenal","Brighton",15
"8659","12/05/19",4108,"Joseph Willock",28,"eng ENG","AM",45,0,0,0,0,1,1,0,0,18,19,2,0,1,0.2,0.2,0,1,0,6,11,54.5,4,17,81,2,2,"Arsenal","Brighton",15
"8660","12/05/19",4109,"Nicolas Pepe",19,"ci CIV","RW",45,0,0,0,0,3,1,0,0,24,14,0,0,1,0.2,0.2,0.2,4,1,10,12,83.3,76,21,214,2,5,"Arsenal","Brighton",15
"8661","12/05/19",4110,"Lucas Torreira",11,"uy URU","DM",90,0,0,0,0,1,0,0,0,53,30,3,3,4,0,0,0,2,0,36,39,92.3,185,36,75,1,1,"Arsenal","Brighton",15
"8662","12/05/19",4111,"Granit Xhaka",34,"ch SUI","DM",90,0,0,0,0,0,0,0,0,60,22,1,1,1,0,0,0.1,4,0,44,50,88,327,48,101,3,3,"Arsenal","Brighton",15
"8663","12/05/19",4112,"Sead Kolasinac",31,"ba BIH","LB",71,0,0,0,0,0,0,0,0,49,21,3,0,0,0,0,0,0,0,35,40,87.5,213,35,239,2,3,"Arsenal","Brighton",15
"8664","12/05/19",4113,"Kieran Tierney",3,"sco SCO","LB",19,0,0,0,0,0,0,0,0,15,3,1,1,0,0,0,0.1,2,0,8,12,66.7,73,8,33,1,1,"Arsenal","Brighton",15
"8665","12/05/19",4114,"David Luiz",23,"br BRA","CB",90,0,0,0,0,1,1,1,0,52,9,2,2,3,0,0,0,0,0,31,40,77.5,211,33,198,0,1,"Arsenal","Brighton",15
"8666","12/05/19",4115,"Sokratis",5,"gr GRE","CB",90,0,0,0,0,0,0,1,0,44,18,0,0,5,0,0,0,1,0,33,33,100,147,29,71,2,2,"Arsenal","Brighton",15
"8667","12/05/19",4116,"Hector Bellerin",2,"es ESP","RB",90,0,0,0,0,0,0,1,0,73,17,1,3,2,0,0,0,0,0,50,61,82,411,44,155,0,3,"Arsenal","Brighton",15
"8668","12/05/19",4117,"Bernd Leno",1,"de GER","GK",90,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,29,37,78.4,347,21,72,0,0,"Arsenal","Brighton",15
"8669","12/05/19",4118,"Aaron Connolly",44,"ie IRL","FW",75,0,0,0,0,2,1,0,0,22,28,3,0,0,0.1,0.1,0,4,0,5,9,55.6,13,17,93,1,2,"Brighton","Arsenal",15
"8670","12/05/19",4119,"Martin Montoya",22,"es ESP","RB,WB",15,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,9,66.7,31,8,28,0,1,"Brighton","Arsenal",15
